gene	orthogroup	orthogroup_support	orthologous_to	orthologous_to_support
Coemet_Cmet_scaffold17794_01	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Hhon_g00337.t1	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Nvec_v1g242073	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Tetwil_g7410.t1	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Exapal_XM_028663023.1	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Bralan_BLAG09000231_1	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Aque_Aqu2.1.38557_001	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Scil_scict010183.3	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Tcas_TC032522_001	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Ocar_g2767	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Plajan_Pjan_C571718_01	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Gracom_Gcom_scaffold2302_01	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Spur_XM_030985073.1	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA96159	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Dmel_FBtr0303924	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Adig_XM_015898228.1	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
TrH2_TrispH2_010984-RA	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Dgig_XM_028549407.1	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Spis_XP_022781354_1	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
HoiH23_PlH23_010662-RA	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Dgig_XM_028539563.1	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Exapal_XM_021058616.2	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Gracom_Gcom_scaffold11584_01	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Tadh_TriadT53951	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Cgig_XM_020071642.2	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Scil_scict013155.1	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Skow_XM_006820255.1	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Vmul_SimC405958	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Bolinf_Binf_sb1229988	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Horcal_Hcv1.av93.c11.g550.i1	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Mlei_ML4513.g16.i1	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Lampan_Lpan_C410301_01	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Lampan_Lpan_10399_01	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Bolinf_Binf_sb1244089	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Bolinf_Binf_sb1244087	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Beraby_Baby_sb328646	Myosin.HG1.7:like:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH9/MYH10/MYH11/MYH13/MYH14/MYH15/MYO1A/MYO1B/MYO1C/MYO1D/MYO1E/MYO1F/MYO1G/MYO1H/MYO5A/MYO5B/MYO5C/MYO6/MYO18A/MYO18B/MYO19	54.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA222718	Myosin.HG1.8:MYO19	100.0	MYO19	100.0
Bralan_BLAG01002016_1	Myosin.HG1.8:MYO19	100.0	MYO19	75.0
Cint_ENSCINT00000032071	Myosin.HG1.8:MYO19	100.0	MYO19	83.0
Hsap_ENST00000614623	Myosin.HG1.8:MYO19	100.0	MYO19	100.0
Skow_XM_002739390.2	Myosin.HG1.8:MYO19	100.0	MYO19	75.0
Spis_XP_022793061_1	Myosin.HG1.8:MYO19	100.0	MYO19	95.0
Gracom_Gcom_scaffold18748_01	Myosin.HG1.8:MYO19	100.0	NA	NA
Drer_ENSDART00000159368	Myosin.HG1.8:MYO19	100.0	MYO19	100.0
Gracom_Gcom_C512244_01	Myosin.HG1.8:MYO19	100.0	MYO19	65.0
Nvec_v1g247808	Myosin.HG1.8:MYO19	100.0	MYO19	95.0
Adig_XM_015902262.1	Myosin.HG1.8:MYO19	100.0	MYO19	95.0
Plajan_Pjan_scaffold9182_01	Myosin.HG1.8:MYO19	100.0	NA	NA
Spur_XM_030991788.1	Myosin.HG1.8:MYO19	100.0	MYO19	75.0
Mmus_ENSMUST00000093969	Myosin.HG1.8:MYO19	100.0	MYO19	100.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA202691	Myosin.HG1.8:MYO19	100.0	MYO19	100.0
Vmul_Simscaffold4821_01	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	100.0/100.0/100.0
TrH2_TrispH2_010249-RA	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	53.0/53.0/53.0
Hsap_ENST00000399233	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A	100.0
Drer_ENSDART00000089034	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A	100.0
Hsap_ENST00000261839	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5C	100.0
Drer_ENSDART00000166835	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5B	100.0
Hvul_g19272_1	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	59.0/59.0/59.0
Hhon_g07198.t1	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	53.0/53.0/53.0
Tcas_TC009935_001	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	59.0/59.0/59.0
Cint_ENSCINT00000004338	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	99.0/99.0/99.0
Exapal_XM_028658672.1	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	NA	NA
Drer_ENSDART00000132951	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	NA	NA
Bralan_BLAG19000676_1	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	89.0/89.0/89.0
Plajan_Pjan_scaffold21390_01	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	NA	NA
Gracom_Gcom_scaffold6175_01	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	NA	NA
Emue_Em0010g925a.t1	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	77.0/77.0/77.0
Skow_XM_006812768.1	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	59.0/59.0/59.0
Scil_scict014482.2	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	53.0/53.0/53.0
Nvec_v1g20072	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	NA	NA
Nemnom_g19386.t1	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	NA	NA
Ocar_g2311	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	NA	NA
Hsap_ENST00000285039	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5B	100.0
Morvir_scaffold745.g1.t1	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	NA	NA
Drer_ENSDART00000148541	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A	100.0
Ocar_g1152	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	NA	NA
Tadh_TriadT24346	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	53.0/53.0/53.0
Mmus_ENSMUST00000121875	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5B	100.0
Dgig_XM_028546565.1	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	NA	NA
HoiH23_PlH23_004400-RA	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	53.0/53.0/53.0
Drer_ENSDART00000170640	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5C	100.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA112077	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	59.0/59.0/59.0
Nemnom_g13601.t1	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	NA	NA
Spis_XP_022802810_1	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	NA	NA
Dmel_FBtr0089743	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	59.0/59.0/59.0
Mmus_ENSMUST00000155282	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A	100.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA225225	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	59.0/59.0/59.0
Cgig_XM_034465314.1	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	59.0/59.0/59.0
Hvul_g19274_1	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	NA	NA
Aque_Aqu2.1.43375_001	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	77.0/77.0/77.0
Spur_NM_214490.1	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	59.0/59.0/59.0
Adig_XM_015912924.1	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	NA	NA
Mmus_ENSMUST00000036555	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5C	100.0
Lampan_Lpan_C395043_01	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	100.0/100.0/100.0
Lampan_Lpan_13060_01	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	100.0/100.0/100.0
Horcal_Hcv1.av93.c2.g689.i3	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	100.0/100.0/100.0
Horcal_Hcv1.av93.c2.g689.i2	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	100.0/100.0/100.0
Vmul_sbMO384156	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	100.0/100.0/100.0
Coemet_Cmet_scaffold16866_01	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	100.0/100.0/100.0
Mlei_ML0012.g1.i1	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	100.0/100.0/100.0
Lampan_Lpan_13058_01	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	100.0/100.0/100.0
Horcal_Hcv1.av93.c2.g689.i1	Myosin.HG1.9:MYO5A/MYO5B/MYO5C	100.0	MYO5A/MYO5B/MYO5C	100.0/100.0/100.0
Bolinf_Binf_sb1225632	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Adig_XM_015900598.1	Myosin.HG1.10:MYO6	100.0	MYO6	78.0
Gracom_Gcom_scaffold2804_01	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Spur_XM_030994835.1	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Skow_XM_006812938.1	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Hsap_ENST00000369981	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Bralan_BLAG01000783_1	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Aque_Aqu2.1.33111_001	Myosin.HG1.10:MYO6	100.0	MYO6	95.0
Tetwil_g24571.t1	Myosin.HG1.10:MYO6	100.0	MYO6	95.0
TrH2_TrispH2_001839-RA	Myosin.HG1.10:MYO6	100.0	MYO6	78.0
Hhon_g05848.t1	Myosin.HG1.10:MYO6	100.0	MYO6	78.0
Cgig_XM_034479684.1	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Tetwil_g24565.t1	Myosin.HG1.10:MYO6	100.0	MYO6	95.0
Tadh_TriadT25995	Myosin.HG1.10:MYO6	100.0	MYO6	78.0
Dmel_FBtr0301368	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Gracom_Gcom_C561148_01	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Dgig_XM_028558769.1	Myosin.HG1.10:MYO6	100.0	MYO6	78.0
Cint_ENSCINT00000007417	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Mmus_ENSMUST00000184480	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Nemnom_g3345.t1	Myosin.HG1.10:MYO6	100.0	MYO6	78.0
Spis_XP_022788837_1	Myosin.HG1.10:MYO6	100.0	MYO6	78.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA154601	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Nvec_v1g171362	Myosin.HG1.10:MYO6	100.0	MYO6	78.0
Plajan_Pjan_scaffold22373_01	Myosin.HG1.10:MYO6	100.0	MYO6	78.0
Hvul_g31801_1	Myosin.HG1.10:MYO6	100.0	MYO6	78.0
Drer_ENSDART00000135066	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
HoiH23_PlH23_000338-RA	Myosin.HG1.10:MYO6	100.0	MYO6	78.0
Ocar_g10472	Myosin.HG1.10:MYO6	100.0	MYO6	78.0
Exapal_XM_021045130.2	Myosin.HG1.10:MYO6	100.0	MYO6	78.0
Gracom_Gcom_scaffold2803_01	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Drer_ENSDART00000061762	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Scil_scict024942.1	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Tcas_TC000685_001	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Morvir_scaffold21.g76.t2	Myosin.HG1.10:MYO6	100.0	MYO6	78.0
Dgig_XM_028558918.1	Myosin.HG1.10:MYO6	100.0	MYO6	78.0
Spur_XM_030995391.1	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Bolinf_Binf_sb1225630	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Bolinf_Binf_sb1225633	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Bolinf_Binf_sb1225629	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Vmul_SimC406644	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Beraby_Baby_sb335528	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Coemet_Cmet_scaffold8234_01	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Bolinf_Binf_sb1225631	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Horcal_Hcv1.av93.c3.g644.i1	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Beraby_Baby_sb335527	Myosin.HG1.10:MYO6	100.0	MYO6	100.0
Dgig_XM_028542512.1	Myosin.HG1.11:like:MYO1E/MYO1F	99.0	NA	NA
Nvec_v1g123977	Myosin.HG1.11:like:MYO1E/MYO1F	99.0	NA	NA
Adig_XM_015913584.1	Myosin.HG1.11:like:MYO1E/MYO1F	99.0	NA	NA
Spis_XP_022784577_1	Myosin.HG1.11:like:MYO1E/MYO1F	99.0	NA	NA
Exapal_XM_021059461.2	Myosin.HG1.11:like:MYO1E/MYO1F	99.0	NA	NA
Spis_XP_022784594_1	Myosin.HG1.11:like:MYO1E/MYO1F	99.0	NA	NA
Spis_XP_022784575_1	Myosin.HG1.11:like:MYO1E/MYO1F	99.0	NA	NA
Mmus_ENSMUST00000034745	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E	100.0
Exapal_XM_028658955.1	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Bolinf_Binf_sb1252370	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Ocar_g5747	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Emue_Em0009g620a.t1	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Tetwil_g26976.t1	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
