gene_module	gene	membership_score	gene_name	pfam	ct_top	orthogroup	is_transcription_factor
Hhon.brown	Hhon_g01950.t1	0.778	forkhead_associated_phosphopeptide_binding_domain_1	FHA/	epithelia	OG_7060	FALSE
Hhon.brown	Hhon_g07849.t1	0.777	basal_body_orientation_factor_1	DUF4515/	epithelia	OG_5699	FALSE
Hhon.brown	Hhon_g10798.t1	0.777	intraflagellar_transport_27	Ras/	epithelia	OG_8763	FALSE
Hhon.brown	Hhon_g01196.t1	0.775	leucine_rich_repeat_containing_61	LRR_9/	epithelia	OG_323	FALSE
Hhon.brown	Hhon_g07088.t1	0.775	ankyrin_repeat_and_EF_hand_domain_containing_1	Ank_2/Ank_2/Ank_4/EF-hand_7/Ank_4/	epithelia	OG_8104	FALSE
Hhon.brown	Hhon_g05100.t1	0.775			epithelia	OG_1448	FALSE
Hhon.brown	Hhon_g03271.t1	0.774			epithelia	OG_890	FALSE
Hhon.brown	Hhon_g06540.t1	0.774	EF_hand_calcium_binding_domain_5		epithelia	OG_4167	FALSE
Hhon.brown	Hhon_g05441.t1	0.773	coiled_coil_domain_containing_83		epithelia	OG_1523	FALSE
Hhon.brown	Hhon_g08970.t1	0.773	leucine_rich_repeat_containing_74A	LRR_6/LRR_6/LRR_6/LRR_6/LRR_6/LRR_6/EF-hand_7/	epithelia	OG_4839	FALSE
Hhon.brown	Hhon_g00219.t1	0.773	coiled_coil_domain_containing_178		epithelia	OG_67	FALSE
Hhon.brown	Hhon_g04927.t1	0.772	CAP_Gly_domain_containing_linker_protein_2	CAP_GLY/	epithelia	OG_8189	FALSE
Hhon.brown	Hhon_g01353.t1	0.769	enolase_4	Enolase_C/	epithelia	OG_9250	FALSE
Hhon.brown	Hhon_g01475.t1	0.769	dynein_axonemal_heavy_chain_17	DHC_N1/DHC_N2/AAA_6/Dynein_AAA_lid/AAA_7/AAA_lid_1/AAA_8/MT/AAA_9/Dynein_heavy/AAA_lid_11/Dynein_C/	epithelia	OG_8561	FALSE
Hhon.brown	Hhon_g08362.t1	0.768	microtubule_actin_crosslinking_factor_1	EF-hand_7/	epithelia	OG_7889	FALSE
Hhon.brown	Hhon_g08033.t1	0.768	MOK_protein_kinase	Pkinase/	epithelia	OG_6616	FALSE
Hhon.brown	Hhon_g08462.t1	0.767	calcium_calmodulin_dependent_protein_kinase_IV	Pkinase/	epithelia	OG_6188	FALSE
Hhon.brown	Hhon_g03750.t1	0.767	chibby_family_member_1_beta_catenin_antagonist	Chibby/	epithelia	OG_1029	FALSE
Hhon.brown	Hhon_g05275.t1	0.766	intraflagellar_transport_43	IFT43/	epithelia	OG_1482	FALSE
Hhon.brown	Hhon_g05029.t1	0.766	LIM_domain_binding_3	PDZ/LIM/LIM/LIM/	epithelia	OG_9490	FALSE
Hhon.brown	Hhon_g11813.t1	0.765	clathrin_heavy_chain_linker_domain_containing_1		epithelia	OG_4395	FALSE
Hhon.brown	Hhon_g03400.t1	0.764			epithelia	OG_928	FALSE
Hhon.brown	Hhon_g07084.t1	0.763	coiled_coil_domain_containing_180	DUF4455/DUF4456/	epithelia	OG_3676	FALSE
Hhon.brown	Hhon_g08573.t1	0.762	chromosome_X_open_reading_frame_58		epithelia	OG_4923	FALSE
Hhon.brown	Hhon_g07372.t1	0.76	dynein_axonemal_heavy_chain_7	DHC_N2/AAA_6/Dynein_AAA_lid/AAA_7/AAA_lid_1/AAA_8/MT/AAA_9/Dynein_heavy/AAA_lid_11/Dynein_C/	epithelia	OG_9435	FALSE
Hhon.brown	Hhon_g08361.t1	0.65	DEAD_box_helicase_41	DEAD/Helicase_C/	epithelia	OG_7890	FALSE
Hhon.brown	Hhon_g08285.t1	0.65	centrosome_and_spindle_pole_associated_protein_1		epithelia	OG_9316	FALSE
Hhon.brown	Hhon_g10216.t1	0.648	zinc_finger_MYND_type_containing_10	zf-MYND/	epithelia	OG_3766	FALSE
Hhon.brown	Hhon_g04007.t1	0.646		DUF4549/	epithelia	OG_3630	FALSE
Hhon.brown	Hhon_g05682.t1	0.646	WD_repeat_domain_35	ANAPC4_WD40/	epithelia	OG_10531	FALSE
Hhon.brown	Hhon_g09954.t1	0.645	calcium_calmodulin_dependent_protein_kinase_I	Pkinase/	epithelia	OG_7145	FALSE
Hhon.brown	Hhon_g04576.t1	0.643	ferric_chelate_reductase_1	Reeler/DOMON/Cytochrom_B561/	epithelia	OG_9369	FALSE
Hhon.brown	Hhon_g05333.t1	0.642			epithelia	OG_1493	FALSE
Hhon.brown	Hhon_g01480.t1	0.64	chromosome_22_open_reading_frame_23	UPF0193/	epithelia	OG_403	FALSE
Hhon.brown	Hhon_g07729.t1	0.64	leucine_rich_repeat_containing_63	LRR_8/	epithelia	OG_2137	FALSE
Hhon.brown	Hhon_g08568.t1	0.64	intraflagellar_transport_80	WD40/WD40/WD40/	epithelia	OG_3072	FALSE
Hhon.brown	Hhon_g04100.t1	0.638	WD_repeat_domain_87	WD40/WD40/	epithelia	OG_7777	FALSE
Hhon.brown	Hhon_g01251.t1	0.635	alpha_tubulin_acetyltransferase_1	Acetyltransf_16/	epithelia	OG_6009	FALSE
Hhon.brown	Hhon_g06100.t1	0.635	tubulin_tyrosine_ligase_like_7	TTL/	epithelia	OG_9600	FALSE
Hhon.brown	Hhon_g03204.t1	0.634	X_ray_radiation_resistance_associated_1		epithelia	OG_3246	FALSE
Hhon.brown	Hhon_g04011.t1	0.632			epithelia	OG_4351	FALSE
Hhon.brown	Hhon_g02194.t1	0.63	intraflagellar_transport_172		epithelia	OG_10659	FALSE
Hhon.brown	Hhon_g00611.t1	0.63			epithelia	OG_184	FALSE
Hhon.brown	Hhon_g07229.t1	0.627			epithelia	OG_3260	FALSE
Hhon.brown	Hhon_g06142.t1	0.623			epithelia	OG_1700	FALSE
Hhon.brown	Hhon_g07029.t1	0.622			epithelia	OG_1945	FALSE
Hhon.brown	Hhon_g04427.t1	0.621		Sel1/Sel1/Sel1/Sel1/	epithelia	OG_6976	FALSE
Hhon.brown	Hhon_g04731.t1	0.621	centrin_3	EF-hand_7/EF-hand_7/	epithelia	OG_7276	FALSE
Hhon.brown	Hhon_g03244.t1	0.619	transmembrane_protein_232	TMEM232/TMEM232/	epithelia	OG_884	FALSE
Hhon.brown	Hhon_g08385.t1	0.618	tubulin_tyrosine_ligase_like_4	TTL/	epithelia	OG_6420	FALSE
Hhon.brown	Hhon_g06433.t1	0.702			epithelia	OG_1783	FALSE
Hhon.brown	Hhon_g07155.t1	0.702	ADP_ribosylation_factor_like_GTPase_3	Arf/	epithelia	OG_6953	FALSE
Hhon.brown	Hhon_g03213.t1	0.701	intraflagellar_transport_81	IFT81_CH/	epithelia	OG_875	FALSE
Hhon.brown	Hhon_g09130.t1	0.7	malate_dehydrogenase_1B	Ldh_1_N/Ldh_1_C/	epithelia	OG_9554	FALSE
Hhon.brown	Hhon_g00573.t1	0.699	protein_phosphatase_1_regulatory_subunit_32	PPP1R32/	epithelia	OG_170	FALSE
Hhon.brown	Hhon_g01784.t1	0.699			epithelia	OG_492	FALSE
Hhon.brown	Hhon_g00754.t1	0.698	RIO_kinase_2	Rio2_N/RIO1/	epithelia	OG_3290	FALSE
Hhon.brown	Hhon_g03768.t1	0.698			epithelia	OG_1035	FALSE
Hhon.brown	Hhon_g09660.t1	0.698	HYDIN_axonemal_central_pair_apparatus_protein	Hydin_ADK/	epithelia	OG_9631	FALSE
Hhon.brown	Hhon_g06991.t1	0.697	intraflagellar_transport_22	Roc/	epithelia	OG_5927	FALSE
Hhon.brown	Hhon_g00601.t1	0.696	inversin	Ank_2/Ank_2/Ank_2/Ank_2/Ank_2/Ank_4/IQ/IQ/	epithelia	OG_178	FALSE
Hhon.brown	Hhon_g09904.t1	0.696	cyclin_dependent_kinase_like_2	Pkinase/	epithelia	OG_6753	FALSE
Hhon.brown	Hhon_g03821.t1	0.695	glutamine_rich_2	DUF4795/	epithelia	OG_1048	FALSE
Hhon.brown	Hhon_g09750.t1	0.695			epithelia	OG_2595	FALSE
Hhon.brown	Hhon_g07181.t1	0.694			epithelia	OG_4027	FALSE
Hhon.brown	Hhon_g11117.t1	0.725	EF_hand_domain_family_member_B	EF-hand_7/EF-hand_7/	epithelia	OG_9030	FALSE
Hhon.brown	Hhon_g04809.t1	0.725	tetratricopeptide_repeat_domain_30B		epithelia	OG_1346	FALSE
Hhon.brown	Hhon_g03358.t1	0.724	dynein_axonemal_heavy_chain_1	DHC_N2/AAA_6/Dynein_AAA_lid/AAA_7/AAA_lid_1/AAA_8/MT/AAA_9/Dynein_heavy/AAA_lid_11/Dynein_C/	epithelia	OG_5502	FALSE
Hhon.brown	Hhon_g08261.t1	0.724	leucine_rich_repeat_containing_73	LRR_6/LRR_6/	epithelia	OG_9014	FALSE
Hhon.brown	Hhon_g09044.t1	0.724	testis_expressed_36	HDNR/	epithelia	OG_9969	FALSE
Hhon.brown	Hhon_g03365.t1	0.723			epithelia	OG_917	FALSE
Hhon.brown	Hhon_g10289.t1	0.721	ankyrin_repeat_domain_42	Ank_5/Ank_4/Ank_5/	epithelia	OG_7135	FALSE
Hhon.brown	Hhon_g06105.t1	0.72	dynein_axonemal_intermediate_chain_4	WD40/WD40/	epithelia	OG_9598	FALSE
Hhon.brown	Hhon_g00143.t1	0.72	radial_spoke_head_10_homolog_B2	MORN/MORN/MORN/MORN/MORN/MORN/MORN/MORN/MORN/	epithelia	OG_44	FALSE
Hhon.brown	Hhon_g02078.t1	0.719	intraflagellar_transport_74		epithelia	OG_546	FALSE
Hhon.brown	Hhon_g07516.t1	0.719	dynein_axonemal_intermediate_chain_3		epithelia	OG_5713	FALSE
Hhon.brown	Hhon_g01641.t1	0.718	chromosome_17_open_reading_frame_98	DUF4542/	epithelia	OG_449	FALSE
Hhon.brown	Hhon_g07304.t1	0.717	APOBEC1_complementation_factor	RRM_1/RRM_1/RRM_1/DND1_DSRM/HEAT_2/	epithelia	OG_3600	FALSE
Hhon.brown	Hhon_g05413.t1	0.716	chromosome_6_open_reading_frame_118	TSNAXIP1_N/	epithelia	OG_1512	FALSE
Hhon.brown	Hhon_g02491.t1	0.715	tubulin_polymerization_promoting_protein_family_member_2	p25-alpha/	epithelia	OG_663	FALSE
Hhon.brown	Hhon_g06400.t1	0.714	ADP_ribosylation_factor_like_GTPase_6	Arf/	epithelia	OG_9459	FALSE
Hhon.brown	Hhon_g09967.t1	0.713	dynein_axonemal_heavy_chain_6	DHC_N2/AAA_6/Dynein_AAA_lid/AAA_7/AAA_lid_1/AAA_8/MT/AAA_9/Dynein_heavy/AAA_lid_11/Dynein_C/	epithelia	OG_10064	FALSE
Hhon.brown	Hhon_g05994.t1	0.712	kinesin_family_member_12	Kinesin/	epithelia	OG_3963	FALSE
Hhon.brown	Hhon_g02367.t1	0.711			epithelia	OG_623	FALSE
Hhon.brown	Hhon_g10415.t1	0.711	cilia_and_flagella_associated_protein_69		epithelia	OG_10274	FALSE
Hhon.brown	Hhon_g03205.t1	0.71	NLR_family_pyrin_domain_containing_14	LRR_6/LRR_6/	epithelia	OG_871	FALSE
Hhon.brown	Hhon_g00391.t1	0.71	TRAF3_interacting_protein_1	MIP-T3/MIP-T3_C/	epithelia	OG_121	FALSE
Hhon.brown	Hhon_g02465.t1	0.704			epithelia	OG_654	FALSE
Hhon.brown	Hhon_g03702.t1	0.702	kelch_like_family_member_9	CARD/Kelch_1/Kelch_1/Kelch_1/Kelch_1/Kelch_1/	epithelia	OG_7032	FALSE
Hhon.brown	Hhon_g04260.t1	0.702	lymphocyte_expansion_molecule	SHIPPO-rpt/SHIPPO-rpt/SHIPPO-rpt/	epithelia	OG_4121	FALSE
Hhon.brown	Hhon_g05784.t1	0.672	F_box_protein_2	Malectin/FBA/	epithelia	OG_3972	FALSE
Hhon.brown	Hhon_g04330.t1	0.671	von_Willebrand_factor_A_domain_containing_3B	VWA_3/VWA_3/DUF4537/DUF4537/DUF4537/	epithelia	OG_7515	FALSE
Hhon.brown	Hhon_g05675.t1	0.669	protein_tyrosine_phosphatase_domain_containing_1	DSPc/	epithelia	OG_5355	FALSE
Hhon.brown	Hhon_g06202.t1	0.669	lipoxygenase_homology_domains_1	PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/	epithelia	OG_8313	FALSE
Hhon.brown	Hhon_g09200.t1	0.668			epithelia	OG_2455	FALSE
Hhon.brown	Hhon_g00947.t1	0.667	kinesin_family_member_13B	EF-hand_7/CAP_GLY/	epithelia	OG_5643	FALSE
Hhon.brown	Hhon_g06724.t1	0.665	intraflagellar_transport_46	IFT46_B_C/	epithelia	OG_1856	FALSE
Hhon.brown	Hhon_g07413.t1	0.664	dynein_axonemal_assembly_factor_2	PIH1/PIH1_CS/	epithelia	OG_6523	FALSE
Hhon.brown	Hhon_g01477.t1	0.661	family_with_sequence_similarity_227_member_B	FWWh/	epithelia	OG_8560	FALSE
Hhon.brown	Hhon_g05191.t1	0.656	NACHT_and_WD_repeat_domain_containing_2	DUF4062/NACHT/WD40/WD40/WD40/WD40/WD40/WD40/WD40/NACHT/WD40/WD40/WD40/WD40/WD40/	epithelia	OG_4401	FALSE
Hhon.brown	Hhon_g06709.t1	0.656	tetratricopeptide_repeat_domain_6	F-box-like/FIST/FIST_C/TPR_16/TPR_16/TPR_1/TPR_1/	epithelia	OG_3104	FALSE
Hhon.brown	Hhon_g07170.t1	0.653	BTB_domain_containing_16		epithelia	OG_6957	FALSE
Hhon.brown	Hhon_g02366.t1	0.653	family_with_sequence_similarity_227_member_B	FWWh/	epithelia	OG_7438	FALSE
Hhon.brown	Hhon_g04314.t1	0.653			epithelia	OG_1179	FALSE
Hhon.brown	Hhon_g08762.t1	0.694	leucine_rich_repeats_and_IQ_motif_containing_3	LRR_9/	epithelia	OG_2365	FALSE
Hhon.brown	Hhon_g03366.t1	0.692	F_box_and_WD_repeat_domain_containing_7	F-box-like/WD40/WD40/WD40/WD40/WD40/WD40/	epithelia	OG_917	FALSE
Hhon.brown	Hhon_g02141.t1	0.692	F_box_and_leucine_rich_repeat_protein_13	F-box-like/LRR_6/LRR_6/LRR_6/	epithelia	OG_6288	FALSE
Hhon.brown	Hhon_g00258.t1	0.692	RP1_axonemal_microtubule_associated	DCX/DCX/PLAT/PLAT/FGF/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/	epithelia	OG_5068	FALSE
Hhon.brown	Hhon_g06170.t1	0.691	cilia_and_flagella_associated_protein_54	DUF4486/	epithelia	OG_1712	FALSE
Hhon.brown	Hhon_g08105.t1	0.689	lysine_acetyltransferase_5	Tudor-knot/zf-MYST/MOZ_SAS/IQ/	epithelia	OG_3317	FALSE
Hhon.brown	Hhon_g03766.t1	0.689	tectonic_family_member_3	DUF1619/DUF1619/	epithelia	OG_6050	FALSE
Hhon.brown	Hhon_g07521.t1	0.689	EF_hand_calcium_binding_domain_7	EF-hand_7/	epithelia	OG_5718	FALSE
Hhon.brown	Hhon_g06234.t1	0.687	sirtuin_3	SIR2/	epithelia	OG_7446	FALSE
Hhon.brown	Hhon_g05223.t1	0.686	dynein_axonemal_heavy_chain_2	DHC_N1/DHC_N2/AAA_6/Dynein_AAA_lid/AAA_7/AAA_lid_1/AAA_8/MT/AAA_9/Dynein_heavy/AAA_lid_11/Dynein_C/	epithelia	OG_5819	FALSE
Hhon.brown	Hhon_g09283.t1	0.685		DUF3827/	epithelia	OG_2476	FALSE
Hhon.brown	Hhon_g00631.t1	0.685	protein_phosphatase_2C_like_domain_containing_1	PP2C/	epithelia	OG_9379	FALSE
Hhon.brown	Hhon_g04374.t1	0.684	casein_kinase_1_alpha_1	Pkinase/	epithelia	OG_7699	FALSE
Hhon.brown	Hhon_g09061.t1	0.683			epithelia	OG_2427	FALSE
Hhon.brown	Hhon_g09430.t1	0.683	chromosome_10_open_reading_frame_67	DUF4709/	epithelia	OG_2512	FALSE
Hhon.brown	Hhon_g00044.t1	0.68	DnaJ_heat_shock_protein_family_Hsp40_member_C27	Ras/DnaJ/	epithelia	OG_8206	FALSE
Hhon.brown	Hhon_g02461.t1	0.68	WD_repeat_domain_93		epithelia	OG_652	FALSE
Hhon.brown	Hhon_g00123.t1	0.679	ciliogenesis_associated_kinase_1	Pkinase/	epithelia	OG_8460	FALSE
Hhon.brown	Hhon_g08897.t1	0.678	NACHT_and_WD_repeat_domain_containing_1	F5_F8_type_C/NACHT/WD40/	epithelia	OG_9233	FALSE
Hhon.brown	Hhon_g07710.t1	0.677			epithelia	OG_6174	FALSE
Hhon.brown	Hhon_g08931.t1	0.676	armadillo_repeat_containing_6		epithelia	OG_2400	FALSE
Hhon.brown	Hhon_g03107.t1	0.674	novel_protein	CDP-OH_P_transf/DUF5582/	epithelia	OG_3074	FALSE
Hhon.brown	Hhon_g06777.t1	0.673	cilia_and_flagella_associated_protein_221	PapD-like/	epithelia	OG_1880	FALSE
Hhon.brown	Hhon_g05093.t1	0.673	androglobin	Peptidase_C2/	epithelia	OG_4464	FALSE
Hhon.brown	Hhon_g01128.t1	0.672	coiled_coil_domain_containing_60	DUF4698/PH/PH/PH/BTK/DUF4698/	epithelia	OG_310	FALSE
Hhon.brown4	Hhon_g10256.t1	0.981		TPR_12/TPR_10/TPR_12/TPR_12/TPR_12/TPR_10/TPR_12/TPR_10/TPR_12/TPR_12/TPR_12/	peptidergic	OG_2989	FALSE
Hhon.brown4	Hhon_g11626.t1	0.98		7tm_1/	peptidergic	OG_5306	FALSE
Hhon.brown4	Hhon_g11895.t1	0.98	hypocretin_receptor_2	7tm_1/	peptidergic	OG_8642	FALSE
Hhon.brown4	Hhon_g11306.t1	0.977		Lectin_C/Lectin_C/	peptidergic	OG_8209	FALSE
Hhon.brown4	Hhon_g10254.t1	0.972		TPR_12/TPR_8/TPR_12/TPR_12/TPR_10/TPR_12/TPR_12/TPR_12/	peptidergic	OG_2989	FALSE
Hhon.brown4	Hhon_g00032.t1	0.953	iodothyronine_deiodinase_1	T4_deiodinase/	peptidergic	OG_5605	FALSE
Hhon.brown4	Hhon_g05603.t1	0.953	mannose_receptor_C_type_1	Lectin_C/Lectin_C/	peptidergic	OG_7388	FALSE
Hhon.brown4	Hhon_g07998.t1	0.95	adhesion_G_protein_coupled_receptor_D1	Lectin_C/7tm_2/	peptidergic	OG_4026	FALSE
Hhon.brown4	Hhon_g07724.t1	0.936			peptidergic	OG_3934	FALSE
Hhon.brown4	Hhon_g07855.t1	0.917		7tm_1/	peptidergic	OG_5118	FALSE
Hhon.brown4	Hhon_g00887.t1	0.915	opioid_receptor_mu_1	7tm_1/	peptidergic	OG_8116	FALSE
Hhon.brown4	Hhon_g04346.t1	0.91	5_hydroxytryptamine_receptor_2A	7tm_1/	peptidergic	OG_4762	FALSE
Hhon.brown4	Hhon_g01580.t1	0.908	zf-C2H2.HG1.107:GFI1/GFI1B	zf-C2H2/zf-C2H2_6/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/	peptidergic	OG_435	TRUE
Hhon.brown4	Hhon_g11350.t1	0.88	gamma_aminobutyric_acid_type_B_receptor_subunit_2	ANF_receptor/7tm_3/	peptidergic	OG_5418	FALSE
Hhon.brown4	Hhon_g09150.t1	0.878	CNKSR_family_member_3	SAM_1/PDZ/PH/	peptidergic	OG_3774	FALSE
Hhon.brown4	Hhon_g07238.t1	0.878	thyroid_stimulating_hormone_receptor		peptidergic	OG_8538	FALSE
Hhon.brown4	Hhon_g08103.t1	0.858		7tm_1/	peptidergic	OG_4398	FALSE
Hhon.brown4	Hhon_g00021.t1	0.857			peptidergic	OG_10	FALSE
Hhon.brown4	Hhon_g03743.t1	0.847	opioid_receptor_kappa_1	7tm_1/	peptidergic	OG_8869	FALSE
Hhon.brown4	Hhon_g01977.t1	0.8	gamma_aminobutyric_acid_type_B_receptor_subunit_2	ANF_receptor/7tm_3/	peptidergic	OG_7186	FALSE
Hhon.brown4	Hhon_g11085.t1	0.794			peptidergic	OG_2812	FALSE
Hhon.brown4	Hhon_g05486.t1	0.782	gamma_aminobutyric_acid_type_B_receptor_subunit_2	ANF_receptor/7tm_3/	peptidergic	OG_5418	FALSE
Hhon.brown4	Hhon_g08843.t1	0.769	adrenoceptor_beta_2	7tm_1/	peptidergic	OG_8076	FALSE
Hhon.brown4	Hhon_g05484.t1	0.768	melatonin_receptor_1A	7tm_1/	peptidergic	OG_5421	FALSE
Hhon.brown4	Hhon_g11450.t1	0.761	gamma_aminobutyric_acid_type_B_receptor_subunit_1	ANF_receptor/	peptidergic	OG_9560	FALSE
Hhon.brown4	Hhon_g09291.t1	0.754	ATP_binding_cassette_subfamily_C_member_4	ABC_membrane/ABC_tran/ABC_membrane/ABC_tran/	peptidergic	OG_5281	FALSE
Hhon.brown4	Hhon_g11368.t1	0.743			peptidergic	OG_5669	FALSE
Hhon.brown4	Hhon_g08392.t1	0.74	adrenoceptor_alpha_1A	7tm_1/	peptidergic	OG_6414	FALSE
Hhon.brown4	Hhon_g02702.t1	0.704			peptidergic	OG_746	FALSE
Hhon.brown4	Hhon_g06793.t1	0.699	oxidoreductase_NAD_binding_domain_containing_1	NAD_binding_1/	peptidergic	OG_6766	FALSE
Hhon.brown4	Hhon_g08000.t1	0.692	adhesion_G_protein_coupled_receptor_D1	Lectin_C/GPS/7tm_2/	peptidergic	OG_5178	FALSE
Hhon.brown4	Hhon_g09156.t1	0.68	guanylate_cyclase_1_soluble_subunit_beta_1	HNOB/HNOBA/Guanylate_cyc/	peptidergic	OG_8030	FALSE
Hhon.brown4	Hhon_g00681.t1	0.667	HLH.HG2.36:ASCL3/ASCL4/ASCL5	HLH/	peptidergic	OG_9409	TRUE
Hhon.brown4	Hhon_g01693.t1	0.662	adrenoceptor_alpha_2B	7tm_1/	peptidergic	OG_4890	FALSE
Hhon.brown4	Hhon_g04813.t1	0.662			peptidergic	OG_1347	FALSE
Hhon.brown4	Hhon_g08391.t1	0.656	leucine_carboxyl_methyltransferase_2	LCM/Kelch_4/	peptidergic	OG_6415	FALSE
Hhon.brown4	Hhon_g00017.t1	0.644			peptidergic	OG_8221	FALSE
Hhon.brown4	Hhon_g04502.t1	0.636	somatostatin_receptor_2	7tm_1/	peptidergic	OG_8969	FALSE
Hhon.brown4	Hhon_g07217.t1	0.59	haloacid_dehalogenase_like_hydrolase_domain_containing_2	Hydrolase_6/Hydrolase_like/	peptidergic	OG_8525	FALSE
Hhon.brown4	Hhon_g11851.t1	0.584	gamma_aminobutyric_acid_type_B_receptor_subunit_2	ANF_receptor/7tm_3/	peptidergic	OG_9560	FALSE
Hhon.brown4	Hhon_g02628.t1	0.544	musashi_RNA_binding_protein_2	RRM_1/RRM_1/	peptidergic	OG_6917	FALSE
Hhon.brown4	Hhon_g09158.t1	0.509	guanylate_cyclase_1_soluble_subunit_beta_1	HNOB/HNOBA/Guanylate_cyc/	peptidergic	OG_8032	FALSE
Hhon.cyan	Hhon_g01762.t1	0.506	solute_carrier_family_23_member_2	Xan_ur_permease/	epithelia	OG_8676	FALSE
Hhon.cyan	Hhon_g10086.t1	0.508	solute_carrier_family_6_member_5	SNF/	epithelia	OG_6450	FALSE
Hhon.cyan	Hhon_g06601.t1	0.507	amnion_associated_transmembrane_protein	Amnionless/	epithelia	OG_4038	FALSE
Hhon.cyan	Hhon_g04156.t1	0.623			epithelia	OG_3174	FALSE
Hhon.cyan	Hhon_g01985.t1	0.621	GLI_pathogenesis_related_2	CAP/CAP/CAP/CAP/	epithelia	OG_6706	FALSE
Hhon.cyan	Hhon_g02750.t1	0.619	alkaline_phosphatase_placental	Alk_phosphatase/	epithelia	OG_5542	FALSE
Hhon.cyan	Hhon_g09174.t1	0.506			epithelia	OG_9507	FALSE
Hhon.cyan	Hhon_g00062.t1	0.506	Forkhead.HG1.14:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead/	epithelia	OG_7836	TRUE
Hhon.cyan	Hhon_g07743.t1	0.506	glutathione_S_transferase_theta_1	GST_N/GST_C/	epithelia	OG_9334	FALSE
Hhon.cyan	Hhon_g10130.t1	0.504	adhesion_G_protein_coupled_receptor_L2	Ig_3/GAIN/GPS/7tm_2/	epithelia	OG_5239	FALSE
Hhon.cyan	Hhon_g07635.t1	0.503	dynein_axonemal_heavy_chain_14	DHC_N2/AAA_6/Dynein_AAA_lid/AAA_7/AAA_7/AAA_lid_1/AAA_8/MT/AAA_9/Dynein_heavy/AAA_lid_11/Dynein_C/Dynein_C/	epithelia	OG_8936	FALSE
Hhon.cyan	Hhon_g11606.t1	0.502			epithelia	OG_4849	FALSE
Hhon.cyan	Hhon_g00673.t1	0.5	translocator_protein	TspO_MBR/TspO_MBR/	epithelia	OG_9404	FALSE
Hhon.cyan	Hhon_g10045.t1	0.896			epithelia	OG_8170	FALSE
Hhon.cyan	Hhon_g03807.t1	0.889		Ependymin/	epithelia	OG_6073	FALSE
Hhon.cyan	Hhon_g03808.t1	0.878		Ependymin/	epithelia	OG_6074	FALSE
Hhon.cyan	Hhon_g00016.t1	0.875			epithelia	OG_8222	FALSE
Hhon.cyan	Hhon_g09138.t1	0.861			epithelia	OG_8172	FALSE
Hhon.cyan	Hhon_g02577.t1	0.858		Cupin_8/	epithelia	OG_3813	FALSE
Hhon.cyan	Hhon_g03856.t1	0.846	FAD_dependent_oxidoreductase_domain_containing_2	Pyr_redox_3/	epithelia	OG_6686	FALSE
Hhon.cyan	Hhon_g01926.t1	0.838	transmembrane_serine_protease_9	Trypsin/	epithelia	OG_7350	FALSE
Hhon.cyan	Hhon_g10046.t1	0.828			epithelia	OG_4156	FALSE
Hhon.cyan	Hhon_g03809.t1	0.826			epithelia	OG_6075	FALSE
Hhon.cyan	Hhon_g03153.t1	0.824	jumonji_domain_containing_7	Cupin_8/	epithelia	OG_5105	FALSE
Hhon.cyan	Hhon_g07694.t1	0.822			epithelia	OG_2126	FALSE
Hhon.cyan	Hhon_g07441.t1	0.819			epithelia	OG_4383	FALSE
Hhon.cyan	Hhon_g09573.t1	0.813	tachykinin_receptor_2	7tm_1/	epithelia	OG_5725	FALSE
Hhon.cyan	Hhon_g05182.t1	0.812	thrombospondin_3	LRR_5/LRR_8/LRR_8/LRR_8/LRR_8/LRR_5/LRR_8/EGF_CA/EGF_CA/EGF_3/TSP_3/TSP_3/TSP_3/TSP_3/TSP_3/TSP_3/TSP_C/Laminin_G_3/	epithelia	OG_10252	FALSE
Hhon.cyan	Hhon_g06598.t1	0.806		CD20/	epithelia	OG_3227	FALSE
Hhon.cyan	Hhon_g09522.t1	0.805		Cupin_8/	epithelia	OG_7308	FALSE
Hhon.cyan	Hhon_g05058.t1	0.803			epithelia	OG_1430	FALSE
Hhon.cyan	Hhon_g01869.t1	0.803		Cupin_8/	epithelia	OG_7311	FALSE
Hhon.cyan	Hhon_g02567.t1	0.793			epithelia	OG_7295	FALSE
Hhon.cyan	Hhon_g06432.t1	0.78	lysine_demethylase_8	Cupin_8/	epithelia	OG_7043	FALSE
Hhon.cyan	Hhon_g06781.t1	0.78	insulin_like_growth_factor_2_mRNA_binding_protein_2	RRM_1/KH_1/KH_1/KH_1/	epithelia	OG_3702	FALSE
Hhon.cyan	Hhon_g07818.t1	0.779	syntaxin_1B	Syntaxin/SNARE/	epithelia	OG_6900	FALSE
Hhon.cyan	Hhon_g07527.t1	0.774	tachykinin_receptor_3	7tm_1/	epithelia	OG_5725	FALSE
Hhon.cyan	Hhon_g01879.t1	0.774	lysine_demethylase_8	Cupin_8/	epithelia	OG_7322	FALSE
