gene_module	gene	membership_score	gene_name	pfam	ct_top	orthogroup	is_transcription_factor
Tadh.brown	Tadh_TriadG34046	0.847	cytochrome_c_oxidase_assembly_factor_heme_A_farnesyltransferase_COX10	UbiA/	lipophil	OG_8270	FALSE
Tadh.brown	Tadh_TriadG29621	0.845	solute_carrier_family_9_member_A9	Na_H_Exchanger/	lipophil	OG_10007	FALSE
Tadh.brown	Tadh_TriadG52253	0.845	solute_carrier_family_35_member_F3		lipophil	OG_10716	FALSE
Tadh.brown	Tadh_TriadG15472	0.845	neuropeptide_FF_receptor_2	7tm_1/	lipophil	OG_5409	FALSE
Tadh.brown	Tadh_TriadG63745	0.514	transmembrane_BAX_inhibitor_motif_containing_6	Bax1-I/	lipophil	OG_6603	FALSE
Tadh.brown	Tadh_TriadG50216	0.933	RAB22A_member_RAS_oncogene_family	Ras/	lipophil	OG_7465	FALSE
Tadh.brown	Tadh_TriadG38158	0.932	voltage_dependent_anion_channel_2	Porin_3/	lipophil	OG_4681	FALSE
Tadh.brown	Tadh_TriadG62521	0.932			lipophil	OG_10838	FALSE
Tadh.brown	Tadh_TriadG59590	0.931			lipophil	OG_5317	FALSE
Tadh.brown	Tadh_TriadG63506	0.93	NADH_ubiquinone_oxidoreductase_subunit_A9	NAD_binding_10/	lipophil	OG_1581	FALSE
Tadh.brown	Tadh_TriadG60775	0.93	solute_carrier_family_26_member_11	Sulfate_transp/STAS/	lipophil	OG_6948	FALSE
Tadh.brown	Tadh_TriadG54810	0.504	jumping_translocation_breakpoint	JTB/	lipophil	OG_1319	FALSE
Tadh.brown	Tadh_wf_g6950	0.943	HECT_domain_E3_ubiquitin_protein_ligase_1	Ank_4/Ank_2/Ank_4/Ank_2/	lipophil	OG_8251	FALSE
Tadh.brown	Tadh_TriadG58040	0.799		Sel1/Sel1/Sel1/Sel1/	lipophil	OG_54	FALSE
Tadh.brown	Tadh_TriadG5463	0.798	opsin_4	7tm_1/	lipophil	OG_8151	FALSE
Tadh.brown	Tadh_TriadG64003	0.95			lipophil	OG_1443	FALSE
Tadh.brown	Tadh_TriadG64074	0.95	ATP_synthase_F1_subunit_delta	ATP-synt_DE_N/	lipophil	OG_56	FALSE
Tadh.brown	Tadh_TriadG18263	0.948	peroxiredoxin_5	Redoxin/	lipophil	OG_8280	FALSE
Tadh.brown	Tadh_wf_g8064	0.948			lipophil	OG_225	FALSE
Tadh.brown	Tadh_TriadG8840	0.946	NADH_ubiquinone_oxidoreductase_subunit_A2	L51_S25_CI-B8/	lipophil	OG_3976	FALSE
Tadh.brown	Tadh_TriadG27102	0.946	N_acyl_phosphatidylethanolamine_phospholipase_D	Lactamase_B_2/	lipophil	OG_1283	FALSE
Tadh.brown	Tadh_wf_g1217	0.943		COX7C/	lipophil	OG_1218	FALSE
Tadh.brown	Tadh_TriadG56939	0.943	NADH_ubiquinone_oxidoreductase_subunit_A5	ETC_C1_NDUFA5/	lipophil	OG_4152	FALSE
Tadh.brown	Tadh_hyp_clust8233	0.935			lipophil	OG_3794	FALSE
Tadh.brown	Tadh_TriadG37081	0.934	cytochrome_c1	Cytochrom_C1/	lipophil	OG_1681	FALSE
Tadh.brown	Tadh_TriadG50469	0.934	UDP_galactose_4_epimerase	GDP_Man_Dehyd/	lipophil	OG_5056	FALSE
Tadh.brown	Tadh_TriadG55139	0.798	RAB8A_member_RAS_oncogene_family	Ras/	lipophil	OG_8516	FALSE
Tadh.brown	Tadh_TriadG59202	0.797	glutathione_S_transferase_theta_2B	GST_N_3/GST_C/	lipophil	OG_9064	FALSE
Tadh.brown	Tadh_TriadG56615	0.797	homogentisate_1_2_dioxygenase	HgmA/	lipophil	OG_2090	FALSE
Tadh.brown	Tadh_TriadG38001	0.793	acyl_CoA_oxidase_1	Acyl-CoA_ox_N/Acyl-CoA_dh_M/ACOX/	lipophil	OG_9810	FALSE
Tadh.brown	Tadh_TriadG25309	0.789	microsomal_glutathione_S_transferase_3	MAPEG/	lipophil	OG_5000	FALSE
Tadh.brown	Tadh_TriadG22596	0.788	coenzyme_Q10B	Polyketide_cyc/	lipophil	OG_775	FALSE
Tadh.brown	Tadh_TriadG55204	0.788	beta_secretase_1	Asp/Asp/	lipophil	OG_10346	FALSE
Tadh.brown	Tadh_TriadG63547	0.936	peptidase_mitochondrial_processing_subunit_beta	Peptidase_M16/Peptidase_M16_C/	lipophil	OG_10080	FALSE
Tadh.brown	Tadh_TriadG55656	0.935			lipophil	OG_696	FALSE
Tadh.brown	Tadh_TriadG58155	0.934	NADH_ubiquinone_oxidoreductase_subunit_A11	Tim17/	lipophil	OG_24	FALSE
Tadh.brown	Tadh_TriadG55525	0.518	purine_nucleoside_phosphorylase	PNP_UDP_1/	lipophil	OG_7878	FALSE
Tadh.brown	Tadh_TriadG64407	0.933			lipophil	OG_2777	FALSE
Tadh.brown	Tadh_TriadG63961	0.934	ubiquinol_cytochrome_c_reductase_binding_protein	UCR_14kD/	lipophil	OG_2855	FALSE
Tadh.brown	Tadh_TriadG25805	0.511	cytochrome_P450_family_3_subfamily_A_member_5	p450/	lipophil	OG_7769	FALSE
Tadh.brown	Tadh_TriadG54073	0.94	citrate_synthase	Citrate_synt/	lipophil	OG_776	FALSE
Tadh.brown	Tadh_TriadG50677	0.505	ring_finger_protein_185	zf-C3HC4_3/	lipophil	OG_3127	FALSE
Tadh.brown	Tadh_TriadG59076	0.941		DUF872/	lipophil	OG_727	FALSE
Tadh.brown	Tadh_TriadG50496	0.94	RAB10_member_RAS_oncogene_family	Ras/	lipophil	OG_8461	FALSE
Tadh.brown	Tadh_TriadG33664	0.511	transmembrane_protein_18	TMEM18/	lipophil	OG_2231	FALSE
Tadh.brown	Tadh_TriadG56287	0.943			lipophil	OG_3096	FALSE
Tadh.brown	Tadh_TriadG21297	0.94	cytochrome_c_oxidase_subunit_6B1	COX6B/	lipophil	OG_106	FALSE
Tadh.brown	Tadh_TriadG63184	0.938	monoacylglycerol_O_acyltransferase_2	DAGAT/	lipophil	OG_809	FALSE
Tadh.brown	Tadh_TriadG8383	0.938	lipopolysaccharide_induced_TNF_factor	zf-LITAF-like/	lipophil	OG_7938	FALSE
Tadh.brown	Tadh_TriadG58143	0.937	acid_sensing_ion_channel_subunit_1	ASC/	lipophil	OG_7844	FALSE
Tadh.brown	Tadh_TriadG63461	0.938	titin	Ig_3/Ig_3/fn3/fn3/fn3/	lipophil	OG_4894	FALSE
Tadh.brown	Tadh_TriadG37427	0.933	acetyl_CoA_acyltransferase_1	Thiolase_N/Thiolase_C/	lipophil	OG_8302	FALSE
Tadh.brown4	Tadh_TriadG62222	0.992	neuromedin_B_receptor	7tm_1/	peptidergic	OG_6278	FALSE
Tadh.brown4	Tadh_wf_g10892	0.989			peptidergic	OG_3079	FALSE
Tadh.brown4	Tadh_wf_g7136	0.989			peptidergic	OG_4376	FALSE
Tadh.brown4	Tadh_TriadG57588	0.971	C_C_motif_chemokine_receptor_9	7tm_1/	peptidergic	OG_8618	FALSE
Tadh.brown4	Tadh_TriadG61842	0.967	single_stranded_DNA_binding_protein_1	SSB/	peptidergic	OG_933	FALSE
Tadh.brown4	Tadh_wf_g3896	0.929	neuropeptide_FF_receptor_2	7tm_1/	peptidergic	OG_8530	FALSE
Tadh.brown4	Tadh_TriadG21058	0.895	RAP1A_member_of_RAS_oncogene_family	Ras/	peptidergic	OG_4876	FALSE
Tadh.brown4	Tadh_TriadG61823	0.886	RAB3A_interacting_protein_like_1	Sec2p/	peptidergic	OG_3079	FALSE
Tadh.brown4	Tadh_TriadG15366	0.886	neuropeptide_FF_receptor_2	7tm_1/	peptidergic	OG_4261	FALSE
Tadh.brown4	Tadh_TriadG55805	0.77	calbindin_2	EF-hand_5/EF-hand_7/	peptidergic	OG_10651	FALSE
Tadh.brown4	Tadh_TriadG54040	0.744	growth_hormone_secretagogue_receptor	7tm_1/	peptidergic	OG_6770	FALSE
Tadh.brown4	Tadh_wf_g11348	0.713		7tm_1/	peptidergic	OG_8142	FALSE
Tadh.brown4	Tadh_wf_g8332	0.696	neuromedin_U_receptor_2	7tm_1/	peptidergic	OG_4562	FALSE
Tadh.brown4	Tadh_wf_g2794	0.654		7tm_1/	peptidergic	OG_1881	FALSE
Tadh.brown4	Tadh_TriadG58493	0.593	TBC1_domain_family_member_10B	RabGAP-TBC/	peptidergic	OG_9720	FALSE
Tadh.brown4	Tadh_TriadG54925	0.578	LanC_like_2	LANC_like/LANC_like/	peptidergic	OG_5267	FALSE
Tadh.cyan	Tadh_TriadG59685	0.939	phosphatase_domain_containing_paladin_1	PTPlike_phytase/PTPlike_phytase/	peptidergic	OG_1661	FALSE
Tadh.cyan	Tadh_TriadG64010	0.927	G_protein_subunit_beta_1	WD40/WD40/WD40/WD40/WD40/WD40/	peptidergic	OG_7345	FALSE
Tadh.cyan	Tadh_wf_g4105	0.912		RIIa/	peptidergic	OG_10657	FALSE
Tadh.cyan	Tadh_TriadG54111	0.909	kinase_suppressor_of_ras_2	Pkinase_Tyr/	peptidergic	OG_4138	FALSE
Tadh.cyan	Tadh_TriadG58250	0.904			peptidergic	OG_10637	FALSE
Tadh.cyan	Tadh_TriadG52407	0.897	leucine_rich_repeat_kinase_2	Roc/	peptidergic	OG_4171	FALSE
Tadh.cyan	Tadh_TriadG50797	0.896	G_protein_subunit_alpha_i1	G-alpha/	peptidergic	OG_10095	FALSE
Tadh.cyan	Tadh_TriadG36142	0.893	H3.3_histone_A	Histone/	peptidergic	OG_7655	FALSE
Tadh.cyan	Tadh_TriadG61664	0.893	extended_synaptotagmin_2	C2/C2/C2/	peptidergic	OG_4114	FALSE
Tadh.cyan	Tadh_TriadG55323	0.886	protein_kinase_cAMP_dependent_type_II_regulatory_subunit_alpha	RIIa/cNMP_binding/cNMP_binding/	peptidergic	OG_7408	FALSE
Tadh.cyan	Tadh_TriadG51110	0.884	synaptotagmin_1	C2/C2/	peptidergic	OG_5500	FALSE
Tadh.cyan	Tadh_TriadG54830	0.878	phosphodiesterase_8B	PAS_9/PDEase_I/	peptidergic	OG_3735	FALSE
Tadh.cyan	Tadh_TriadG33670	0.878	ring_finger_protein_19A_RBR_E3_ubiquitin_protein_ligase	IBR/IBR/	peptidergic	OG_6229	FALSE
Tadh.cyan	Tadh_TriadG17411	0.876	BTG_anti_proliferation_factor_1	BTG/	peptidergic	OG_1059	FALSE
Tadh.cyan	Tadh_TriadG52634	0.875			peptidergic	OG_3644	FALSE
Tadh.cyan	Tadh_TriadG3098	0.875	potassium_voltage_gated_channel_subfamily_B_member_2	BTB_2/Ion_trans/	peptidergic	OG_5040	FALSE
Tadh.cyan	Tadh_TriadG37130	0.871	G_protein_subunit_gamma_7	G-gamma/	peptidergic	OG_3516	FALSE
Tadh.cyan	Tadh_TriadG27441	0.865	regulator_of_G_protein_signaling_20	RGS/	peptidergic	OG_5778	FALSE
Tadh.cyan	Tadh_TriadG53918	0.857	STAT.HG1.0:like:STAT1/STAT2/STAT3/STAT4/STAT5A/STAT5B/STAT6	STAT_int/STAT_alpha/STAT_bind/SH2/	peptidergic	OG_5829	TRUE
Tadh.cyan	Tadh_TriadG55772	0.846			peptidergic	OG_269	FALSE
Tadh.cyan	Tadh_TriadG21914	0.841	adenylate_cyclase_5	AC_N/Guanylate_cyc/DUF1053/Guanylate_cyc/	peptidergic	OG_9583	FALSE
Tadh.cyan	Tadh_TriadG55524	0.838	purine_nucleoside_phosphorylase	PNP_UDP_1/	peptidergic	OG_7879	FALSE
Tadh.cyan	Tadh_TriadG57344	0.836			peptidergic	OG_3853	FALSE
Tadh.cyan	Tadh_wf_g9267	0.835		Ank_2/	peptidergic	OG_9622	FALSE
Tadh.cyan	Tadh_TriadG24265	0.835	Homeodomains.HG4.1:IRX1/IRX2/IRX3/IRX4/IRX5/IRX6/MKX	Homeobox_KN/	peptidergic	OG_5628	TRUE
Tadh.cyan	Tadh_TriadG52332	0.834		Sel1/Sel1/Sel1/Sel1/Sel1/	peptidergic	OG_9297	FALSE
Tadh.cyan	Tadh_TriadG61422	0.83	coiled_coil_domain_containing_149	DUF2353/	peptidergic	OG_2739	FALSE
Tadh.cyan	Tadh_TriadG21915	0.826	oxysterol_binding_protein_like_6	Oxysterol_BP/	peptidergic	OG_6595	FALSE
Tadh.cyan	Tadh_TriadG25991	0.826	potassium_channel_tetramerization_domain_containing_8	BTB_2/	peptidergic	OG_7577	FALSE
Tadh.cyan	Tadh_TriadG56227	0.824		Ank_2/	peptidergic	OG_7775	FALSE
Tadh.cyan	Tadh_TriadG56511	0.823	ARFGEF_family_member_3	DUF1981/	peptidergic	OG_3771	FALSE
Tadh.cyan	Tadh_TriadG55048	0.82	protein_tyrosine_phosphatase_receptor_type_N2	Y_phosphatase/	peptidergic	OG_3747	FALSE
Tadh.cyan	Tadh_TriadG64084	0.819	bZIP.HG1.9:JUN/JUNB/JUND	Jun/bZIP_1/	peptidergic	OG_29	TRUE
Tadh.cyan	Tadh_TriadG28247	0.818	serine_threonine_kinase_32C	Pkinase/	peptidergic	OG_4174	FALSE
Tadh.cyan	Tadh_TriadG9064	0.816	zf-C2H2.HG10.4:ZNF148/ZNF740	zf-C2H2/zf-C2H2/	peptidergic	OG_6209	TRUE
Tadh.cyan	Tadh_wf_g1647	0.816	ENSP00000491078.1		peptidergic	OG_9859	FALSE
Tadh.cyan	Tadh_TriadG52592	0.816	bZIP.HG1.3:MAF/MAFA/MAFB/MAFF/MAFG/MAFK/NRL	bZIP_Maf/	peptidergic	OG_8953	TRUE
Tadh.cyan	Tadh_wf_g1382	0.815	bZIP.HG1.12:FOS/FOSB/FOSL1/FOSL2	bZIP_1/	peptidergic	OG_7152	TRUE
Tadh.cyan	Tadh_TriadG30166	0.813	protein_kinase_cGMP_dependent_1	cNMP_binding/cNMP_binding/Pkinase/	peptidergic	OG_4687	FALSE
Tadh.cyan	Tadh_TriadG56437	0.811	synaptotagmin_like_5	C2/	peptidergic	OG_3199	FALSE
Tadh.cyan	Tadh_TriadG52457	0.808	core_binding_factor_subunit_beta	CBF_beta/	peptidergic	OG_1709	FALSE
Tadh.cyan	Tadh_TriadG56360	0.808	SIM_bHLH_transcription_factor_2	PAS/PAS_3/	peptidergic	OG_7517	FALSE
Tadh.cyan	Tadh_TriadG7089	0.807	zf-C2H2.HG22.2:FEZF1/FEZF2;zf-met.HG1.53:like:PRDM12	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2_6/zf-C2H2/	peptidergic	OG_3219	TRUE
Tadh.cyan	Tadh_TriadG63532	0.806	glutamyl_aminopeptidase	ERAP1_C/	peptidergic	OG_9279	FALSE
Tadh.cyan	Tadh_TriadG31933	0.805	butyrylcholinesterase	COesterase/	peptidergic	OG_7190	FALSE
Tadh.cyan	Tadh_TriadG22773	0.805	Ras_protein_specific_guanine_nucleotide_releasing_factor_1	RhoGEF/RasGEF_N/RasGEF/	peptidergic	OG_10457	FALSE
Tadh.cyan	Tadh_TriadG22925	0.802	proprotein_convertase_subtilisin_kexin_type_1	S8_pro-domain/Peptidase_S8/P_proprotein/	peptidergic	OG_10124	FALSE
Tadh.cyan	Tadh_TriadG18529	0.8	endoplasmic_reticulum_aminopeptidase_2	Peptidase_M1_N/Peptidase_M1/ERAP1_C/	peptidergic	OG_9278	FALSE
Tadh.cyan	Tadh_TriadG59820	0.799	hydroxyacyl_CoA_dehydrogenase_trifunctional_multienzyme_complex_subunit_alpha	3HCDH_N/zf-C3HC4_3/	peptidergic	OG_5969	FALSE
Tadh.cyan	Tadh_TriadG57366	0.797	neuropeptide_FF_receptor_2	7tm_1/	peptidergic	OG_9940	FALSE
Tadh.cyan	Tadh_TriadG52340	0.793	protogenin	I-set/fn3/fn3/fn3/	peptidergic	OG_9292	FALSE
Tadh.cyan	Tadh_TriadG4112	0.793	WD_repeat_domain_26	WD40/WD40/WD40/WD40/WD40/WD40/WD40/	peptidergic	OG_10215	FALSE
Tadh.cyan	Tadh_TriadG59910	0.793	TATA_box_binding_protein_associated_factor_RNA_polymerase_I_subunit_A	TAF1_subA/	peptidergic	OG_2639	FALSE
Tadh.cyan	Tadh_TriadG58165	0.79	ankyrin_repeat_domain_52	Ank_2/	peptidergic	OG_7835	FALSE
Tadh.cyan	Tadh_TriadG29799	0.786	phospholipase_C_like_2	PH_12/EF-hand_like/PI-PLC-X/PI-PLC-Y/C2/	peptidergic	OG_4190	FALSE
Tadh.cyan	Tadh_TriadG37639	0.785	EEF1AKMT4_ECE2_readthrough	Peptidase_M13_N/Peptidase_M13/	peptidergic	OG_6372	FALSE
Tadh.cyan	Tadh_TriadG35829	0.784	G_protein_subunit_alpha_L	G-alpha/	peptidergic	OG_8048	FALSE
Tadh.cyan	Tadh_TriadG29408	0.782	yippee_like_2	Yippee-Mis18/	peptidergic	OG_7426	FALSE
Tadh.cyan	Tadh_TriadG61926	0.782	gamma_aminobutyric_acid_type_B_receptor_subunit_1	ANF_receptor/	peptidergic	OG_8261	FALSE
Tadh.cyan	Tadh_TriadG61644	0.782		PP1c_bdg/	peptidergic	OG_1359	FALSE
Tadh.cyan	Tadh_TriadG62300	0.779		DUF4735/	peptidergic	OG_4653	FALSE
Tadh.cyan	Tadh_TriadG14293	0.779	terminal_nucleotidyltransferase_5A	NTP_transf_7/	peptidergic	OG_7569	FALSE
Tadh.cyan	Tadh_wf_g9757	0.777		Synaphin/	peptidergic	OG_1984	FALSE
Tadh.cyan	Tadh_TriadG63519	0.775	CD151_molecule_Raph_blood_group	Tetraspanin/	peptidergic	OG_10012	FALSE
Tadh.cyan	Tadh_TriadG3407	0.772	terminal_nucleotidyltransferase_5C	NTP_transf_7/	peptidergic	OG_5661	FALSE
Tadh.cyan	Tadh_TriadG23032	0.769	phosphodiesterase_1A	PDEase_I/	peptidergic	OG_9370	FALSE
Tadh.cyan	Tadh_TriadG56512	0.764			peptidergic	OG_3772	FALSE
Tadh.cyan	Tadh_TriadG27557	0.759	t_SNARE_domain_containing_1	Syntaxin_2/SNARE/	peptidergic	OG_9485	FALSE
Tadh.cyan	Tadh_TriadG29410	0.759	Homeodomains.HG2.9:PAX2/PAX4/PAX5/PAX6/PAX8	PAX/Homeodomain/	peptidergic	OG_8739	TRUE
Tadh.cyan	Tadh_TriadG30620	0.758	guanylate_cyclase_1_soluble_subunit_beta_1	HNOB/HNOBA/HNOBA/Guanylate_cyc/	peptidergic	OG_6000	FALSE
Tadh.cyan	Tadh_TriadG61198	0.757			peptidergic	OG_4733	FALSE
Tadh.cyan	Tadh_wf_g9124	0.757			peptidergic	OG_8902	FALSE
Tadh.cyan	Tadh_hyp_clust4409	0.753	neuralized_E3_ubiquitin_protein_ligase_4	SPRY/Neuralized/Death/	peptidergic	OG_3036	FALSE
Tadh.cyan	Tadh_TriadG62184	0.751			peptidergic	OG_6225	FALSE
Tadh.cyan	Tadh_wf_g5803	0.75	ELKS_RAB6_interacting_CAST_family_member_2	Cast/	peptidergic	OG_1570	FALSE
Tadh.cyan	Tadh_TriadG11807	0.75	NIM1_serine_threonine_protein_kinase	Pkinase/	peptidergic	OG_4294	FALSE
Tadh.cyan	Tadh_TriadG32688	0.745			peptidergic	OG_5557	FALSE
Tadh.cyan	Tadh_TriadG52529	0.744	c_Maf_inducing_protein		peptidergic	OG_3281	FALSE
Tadh.cyan	Tadh_TriadG61174	0.744			peptidergic	OG_3227	FALSE
Tadh.cyan	Tadh_TriadG29248	0.741	hepatocyte_growth_factor	Kringle/	peptidergic	OG_7696	FALSE
Tadh.cyan	Tadh_TriadG61177	0.739		CD20/	peptidergic	OG_4539	FALSE
Tadh.cyan	Tadh_TriadG52174	0.739	tetraspanin_7	Tetraspanin/	peptidergic	OG_8287	FALSE
Tadh.cyan	Tadh_TriadG54508	0.738	transmembrane_protein_163	Cation_efflux/	peptidergic	OG_2550	FALSE
Tadh.cyan	Tadh_TriadG54164	0.738	NBR1_autophagy_cargo_receptor	ZZ/N_BRCA1_IG/	peptidergic	OG_5522	FALSE
Tadh.cyan	Tadh_TriadG23354	0.737	histone_deacetylase_5	Hist_deacetyl/	peptidergic	OG_5482	FALSE
Tadh.cyan	Tadh_TriadG25442	0.735	syntaxin_binding_protein_5	LLGL/	peptidergic	OG_6334	FALSE
Tadh.cyan	Tadh_TriadG64050	0.73			peptidergic	OG_6642	FALSE
Tadh.cyan	Tadh_wf_g7093	0.73			peptidergic	OG_2920	FALSE
Tadh.cyan	Tadh_TriadG54897	0.728		Frizzled/	peptidergic	OG_8295	FALSE
Tadh.cyan	Tadh_wf_g10017	0.726	lebercilin_LCA5	Lebercilin/	peptidergic	OG_2756	FALSE
Tadh.cyan	Tadh_hyp_clust4917	0.726	ankyrin_repeat_and_FYVE_domain_containing_1	Ank_2/Ank_2/Ank_2/	peptidergic	OG_4134	FALSE
Tadh.cyan	Tadh_TriadG50796	0.725	G_protein_subunit_alpha_i2	G-alpha/	peptidergic	OG_10094	FALSE
Tadh.cyan	Tadh_TriadG30191	0.72	phosphatidylinositol_transfer_protein_membrane_associated_2	IP_trans/DDHD/	peptidergic	OG_4669	FALSE
Tadh.cyan	Tadh_TriadG55115	0.719			peptidergic	OG_3260	FALSE
Tadh.cyan	Tadh_TriadG64039	0.719			peptidergic	OG_483	FALSE
Tadh.cyan	Tadh_TriadG63821	0.719	RAS_p21_protein_activator_3	C2/C2/RasGAP/RasGAP/PH/BTK/	peptidergic	OG_5657	FALSE
Tadh.cyan	Tadh_TriadG61264	0.708			peptidergic	OG_7492	FALSE
Tadh.cyan	Tadh_TriadG23778	0.706	adenine_phosphoribosyltransferase	Pribosyltran/	peptidergic	OG_684	FALSE
Tadh.cyan	Tadh_TriadG60676	0.704		DOMON/DOMON/DOMON/	peptidergic	OG_5553	FALSE
Tadh.cyan	Tadh_wf_g7197	0.7			peptidergic	OG_3908	FALSE
Tadh.cyan	Tadh_TriadG56966	0.692			peptidergic	OG_1783	FALSE
Tadh.cyan	Tadh_TriadG32084	0.689	doublecortin_domain_containing_2	DCX/	peptidergic	OG_9779	FALSE
Tadh.cyan	Tadh_TriadG55278	0.684			peptidergic	OG_3795	FALSE
Tadh.cyan	Tadh_TriadG20276	0.683	glutaminyl_peptide_cyclotransferase_like	Peptidase_M28/	peptidergic	OG_1098	FALSE
Tadh.cyan	Tadh_TriadG24515	0.675	Forkhead.HG1.31:AC097634.4/FOXP1/FOXP2/FOXP3/FOXP4	Forkhead/	peptidergic	OG_3798	TRUE
Tadh.cyan	Tadh_TriadG58375	0.674	adenylate_cyclase_8	AC_N/Guanylate_cyc/Guanylate_cyc/Guanylate_cyc/	peptidergic	OG_3909	FALSE
Tadh.cyan	Tadh_TriadG60646	0.67	histamine_receptor_H2	7tm_1/	peptidergic	OG_6463	FALSE
Tadh.cyan	Tadh_TriadG52336	0.67			peptidergic	OG_9295	FALSE
Tadh.cyan	Tadh_TriadG9546	0.668	nanos_C2HC_type_zinc_finger_1	zf-nanos/	peptidergic	OG_370	FALSE
Tadh.cyan	Tadh_TriadG57317	0.665	unc_79_homolog_NALCN_channel_complex_subunit	UNC-79/UNC-79/	peptidergic	OG_978	FALSE
Tadh.cyan	Tadh_TriadG61640	0.663			peptidergic	OG_1360	FALSE
Tadh.cyan	Tadh_TriadG63596	0.658	bZIP.HG1.6:ATF4/ATF5	bZIP_1/	peptidergic	OG_2560	TRUE
Tadh.cyan	Tadh_TriadG55803	0.654	carboxypeptidase_D	Peptidase_M14/CarboxypepD_reg/	peptidergic	OG_5637	FALSE
Tadh.cyan	Tadh_TriadG55959	0.653	amyloid_beta_precursor_protein	APP_N/APP_Cu_bd/APP_E2/	peptidergic	OG_1740	FALSE
Tadh.cyan	Tadh_TriadG32928	0.651	cysteine_rich_hydrophobic_domain_2	Erf4/	peptidergic	OG_3433	FALSE
Tadh.cyan	Tadh_TriadG22195	0.65	calcium_voltage_gated_channel_auxiliary_subunit_beta_4	Guanylate_kin/	peptidergic	OG_186	FALSE
Tadh.cyan	Tadh_TriadG61827	0.649			peptidergic	OG_929	FALSE
Tadh.cyan	Tadh_TriadG52522	0.645	zinc_finger_CCCH_type_containing_3		peptidergic	OG_1237	FALSE
Tadh.cyan	Tadh_wf_g5748	0.644	somatostatin_receptor_2	7tm_1/	peptidergic	OG_8394	FALSE
Tadh.cyan	Tadh_TriadG25101	0.643	charged_multivesicular_body_protein_2A	Snf7/	peptidergic	OG_4465	FALSE
Tadh.cyan	Tadh_TriadG20075	0.64	endoplasmic_reticulum_aminopeptidase_2	Peptidase_M1_N/Peptidase_M1/	peptidergic	OG_9279	FALSE
Tadh.cyan	Tadh_TriadG17177	0.638	zinc_finger_C2HC_type_containing_1A	zf-C2HC_2/zf-C2HC_2/	peptidergic	OG_4623	FALSE
Tadh.cyan	Tadh_TriadG63887	0.631			peptidergic	OG_249	FALSE
Tadh.cyan	Tadh_TriadG55651	0.629	zinc_finger_DHHC_type_containing_1	DHHC/	peptidergic	OG_693	FALSE
Tadh.cyan	Tadh_TriadG33067	0.629	Tub.HG1.4:TUB/TULP3	Tub/	peptidergic	OG_913	TRUE
Tadh.cyan	Tadh_TriadG28248	0.624	failed_axon_connections_homolog_metaxin_like_GST_domain_containing	GST_N_4/GST_C_6/	peptidergic	OG_5448	FALSE
Tadh.cyan	Tadh_TriadG15889	0.622	zf-C2H2.HG4.2:PLAGL1/ZNF367;zf-met.HG1.87:like:GFI1/MAZ/PATZ1/SALL1/SALL2/SALL3/SALL4/ZBTB14/ZBTB49/ZNF236/ZNF384/ZNF426/ZNF524/ZNF559-ZNF177/ZNF628/ZNF883	zf-C2H2/zf-C2H2/	peptidergic	OG_7694	TRUE
Tadh.cyan	Tadh_TriadG14791	0.619			peptidergic	OG_3260	FALSE
Tadh.cyan	Tadh_TriadG60586	0.619	INO80_complex_subunit_D	zf-C3Hc3H/zf-C3Hc3H/	peptidergic	OG_8607	FALSE
Tadh.cyan	Tadh_TriadG51599	0.617	coiled_coil_domain_containing_92	CCDC92/	peptidergic	OG_534	FALSE
Tadh.cyan	Tadh_TriadG64327	0.615			peptidergic	OG_3232	FALSE
Tadh.cyan	Tadh_TriadG59753	0.615	T-box.HG1.14:TBX2/TBX3	T-box/	peptidergic	OG_5936	TRUE
Tadh.cyan	Tadh_TriadG18483	0.615	Bardet_Biedl_syndrome_4	TPR_16/TPR_8/TPR_8/TPR_8/	peptidergic	OG_8983	FALSE
Tadh.cyan	Tadh_wf_g4585	0.614	phosphatidylinositol_4_5_bisphosphate_4_phosphatase_2	Tmemb_55A/	peptidergic	OG_266	FALSE
Tadh.cyan	Tadh_TriadG49700	0.613	BR_serine_threonine_kinase_2	Pkinase/	peptidergic	OG_9974	FALSE
Tadh.cyan	Tadh_wf_g10395	0.611	ankyrin_repeat_domain_55	Ank_2/Ank_3/Ank_2/Ank_2/Ank_2/Ank_4/	peptidergic	OG_9888	FALSE
Tadh.cyan	Tadh_TriadG64156	0.611		Il2rg/	peptidergic	OG_4291	FALSE
Tadh.cyan	Tadh_TriadG22168	0.61	N_ethylmaleimide_sensitive_factor_vesicle_fusing_ATPase	AAA/AAA_lid_3/AAA/	peptidergic	OG_6864	FALSE
Tadh.cyan	Tadh_TriadG50332	0.609	pirin	Pirin/Pirin_C/	peptidergic	OG_4414	FALSE
Tadh.cyan	Tadh_TriadG57920	0.608			peptidergic	OG_3888	FALSE
Tadh.cyan	Tadh_TriadG55768	0.606	CD109_molecule	MG3/A2M_BRD/A2M/TED_complement/A2M_recep/	peptidergic	OG_5617	FALSE
Tadh.cyan	Tadh_TriadG58114	0.605	Abelson_helper_integration_site_1	WD40/SH3_1/	peptidergic	OG_7345	FALSE
Tadh.cyan	Tadh_TriadG28582	0.604	tetratricopeptide_repeat_domain_39A	DUF3808/	peptidergic	OG_6668	FALSE
