gene_module	gene	membership_score	gene_name	pfam	ct_top	orthogroup	is_transcription_factor
TrH2.brown	TrH2_TrispH2_004494	0.553	calcium_and_integrin_binding_family_member_4	EF-hand_7/	epithelia	OG_4376	FALSE
TrH2.brown	TrH2_TrispH2_005871	0.552	FAT_atypical_cadherin_4	Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/	epithelia	OG_6349	FALSE
TrH2.brown	TrH2_TrispH2_005009	0.55	armadillo_like_helical_domain_containing_3	DUF1741/	epithelia	OG_1985	FALSE
TrH2.brown	TrH2_TrispH2_004311	0.55	calponin_3	CH/	epithelia	OG_5010	FALSE
TrH2.brown	TrH2_TrispH2_005807	0.549		TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/	epithelia	OG_8723	FALSE
TrH2.brown	TrH2_TrispH2_010438	0.548	SV2_related_protein	MFS_1/	epithelia	OG_10491	FALSE
TrH2.brown	TrH2_TrispH2_010160	0.547			epithelia	OG_9627	FALSE
TrH2.brown	TrH2_TrispH2_003859	0.703	rhophilin_Rho_GTPase_binding_protein_2	BRO1/	epithelia	OG_8059	FALSE
TrH2.brown	TrH2_TrispH2_011294	0.701	hypocretin_receptor_2	7tm_1/	epithelia	OG_4899	FALSE
TrH2.brown	TrH2_TrispH2_006294	0.697	Rho_associated_coiled_coil_containing_protein_kinase_2	Rho_Binding/	epithelia	OG_10723	FALSE
TrH2.brown	TrH2_TrispH2_008706	0.694	cytochrome_P450_family_3_subfamily_A_member_5	p450/	epithelia	OG_8697	FALSE
TrH2.brown	TrH2_TrispH2_003974	0.693		Patatin/	epithelia	OG_7192	FALSE
TrH2.brown	TrH2_TrispH2_003159	0.692	microtubule_associated_monooxygenase_calponin_and_LIM_domain_containing_3	FAD_binding_3/CH/DUF3585/	epithelia	OG_7038	FALSE
TrH2.brown	TrH2_TrispH2_007558	0.69	filamin_C	CH/CH/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/	epithelia	OG_8489	FALSE
TrH2.brown	TrH2_TrispH2_002886	0.689	acyl_CoA_synthetase_family_member_2	AMP-binding/AMP-binding_C/	epithelia	OG_9842	FALSE
TrH2.brown	TrH2_TrispH2_005761	0.686	solute_carrier_family_18_member_B1	MFS_1/	epithelia	OG_10705	FALSE
TrH2.brown	TrH2_TrispH2_008919	0.686	cytochrome_P450_family_4_subfamily_V_member_2	p450/	epithelia	OG_5188	FALSE
TrH2.brown	TrH2_TrispH2_003506	0.686			epithelia	OG_1362	FALSE
TrH2.brown	TrH2_TrispH2_001772	0.686			epithelia	OG_1362	FALSE
TrH2.brown	TrH2_TrispH2_001648	0.685	ankyrin_2	Ank_2/Ank_2/Ank_4/Ank_2/Ank/Ank/Ank_2/Ank_2/Ank_2/Ank/Ank_2/ZU5/UPA_2/Death/	epithelia	OG_5606	FALSE
TrH2.brown	TrH2_TrispH2_010100	0.683	histamine_receptor_H2	7tm_1/	epithelia	OG_4768	FALSE
TrH2.brown	TrH2_TrispH2_002054	0.682	coiled_coil_domain_containing_89		epithelia	OG_204	FALSE
TrH2.brown	TrH2_TrispH2_007512	0.682	tubulin_alpha_3c	Tubulin/Tubulin_C/	epithelia	OG_5186	FALSE
TrH2.brown	TrH2_TrispH2_009002	0.682	SH3_domain_binding_glutamate_rich_protein_like_3	SH3BGR/	epithelia	OG_7720	FALSE
TrH2.brown	TrH2_TrispH2_007779	0.681	calcium_responsive_transcription_factor	ALS2CR8/	epithelia	OG_194	FALSE
TrH2.brown	TrH2_TrispH2_011304	0.678		ERK-JNK_inhib/	epithelia	OG_9068	FALSE
TrH2.brown	TrH2_TrispH2_004984	0.677			epithelia	OG_3276	FALSE
TrH2.brown	TrH2_TrispH2_002393	0.677	bone_morphogenetic_protein_2	TGFb_propeptide/TGF_beta/	epithelia	OG_5897	FALSE
TrH2.brown	TrH2_TrispH2_007457	0.676	UDP_glucuronosyltransferase_family_2_member_A3	UDPGT/	epithelia	OG_9148	FALSE
TrH2.brown	TrH2_TrispH2_011050	0.676	Rh_associated_glycoprotein	Ammonium_transp/	epithelia	OG_8193	FALSE
TrH2.brown	TrH2_TrispH2_002659	0.675	carnitine_O_acetyltransferase	Carn_acyltransf/	epithelia	OG_7749	FALSE
TrH2.brown	TrH2_TrispH2_011286	0.673		Ank/Ank/Ank/Ank/	epithelia	OG_10811	FALSE
TrH2.brown	TrH2_TrispH2_011896	0.673	poly_ADP_ribose_polymerase_family_member_14	PARP/	epithelia	OG_5457	FALSE
TrH2.brown	TrH2_TrispH2_006381	0.67			epithelia	OG_8772	FALSE
TrH2.brown	TrH2_TrispH2_010641	0.67	neural_cell_adhesion_molecule_2	Ig_3/Ig_3/Ig_3/Ig_3/fn3/fn3/	epithelia	OG_4759	FALSE
TrH2.brown	TrH2_TrispH2_006736	0.664	MCF.2_cell_line_derived_transforming_sequence_like	CRAL_TRIO_2/RhoGEF/PH/	epithelia	OG_4558	FALSE
TrH2.brown	TrH2_TrispH2_009310	0.661			epithelia	OG_9634	FALSE
TrH2.brown	TrH2_TrispH2_004107	0.656	dimethylarginine_dimethylaminohydrolase_1	Amidinotransf/	epithelia	OG_3427	FALSE
TrH2.brown	TrH2_TrispH2_006081	0.65	solute_carrier_family_29_member_3	Nucleoside_tran/	epithelia	OG_4864	FALSE
TrH2.brown	TrH2_TrispH2_007312	0.649	pleckstrin_homology_and_RhoGEF_domain_containing_G5	RhoGEF/	epithelia	OG_7330	FALSE
TrH2.brown	TrH2_TrispH2_010405	0.648	dystroglycan_1	He_PIG/DAG1/DAG1/	epithelia	OG_10100	FALSE
TrH2.brown	TrH2_TrispH2_007504	0.646	galanin_receptor_2	7tm_1/	epithelia	OG_8290	FALSE
TrH2.brown	TrH2_TrispH2_010958	0.645	flavin_containing_dimethylaniline_monoxygenase_5	FMO-like/	epithelia	OG_10516	FALSE
TrH2.brown	TrH2_TrispH2_006229	0.643			epithelia	OG_10718	FALSE
TrH2.brown	TrH2_TrispH2_010163	0.642	poly_ADP_ribose_polymerase_family_member_14	PARP/	epithelia	OG_5457	FALSE
TrH2.brown	TrH2_TrispH2_005034	0.641	adducin_2	Aldolase_II/	epithelia	OG_10621	FALSE
TrH2.brown	TrH2_TrispH2_009404	0.639			epithelia	OG_3956	FALSE
TrH2.brown	TrH2_TrispH2_004535	0.636		Ribonucleas_3_3/	epithelia	OG_1918	FALSE
TrH2.brown	TrH2_TrispH2_004661	0.635		Sel1/Sel1/Sel1/Sel1/Sel1/	epithelia	OG_7105	FALSE
TrH2.brown	TrH2_TrispH2_002745	0.634	G_protein_subunit_alpha_12	G-alpha/	epithelia	OG_5592	FALSE
TrH2.brown	TrH2_TrispH2_010089	0.634	SV2_related_protein	Sugar_tr/	epithelia	OG_10423	FALSE
TrH2.brown	TrH2_TrispH2_004876	0.633			epithelia	OG_7412	FALSE
TrH2.brown	TrH2_TrispH2_006546	0.632	thiopurine_S_methyltransferase	TPMT/TPMT/	epithelia	OG_9668	FALSE
TrH2.brown	TrH2_TrispH2_006076	0.632	solute_carrier_family_29_member_3	Nucleoside_tran/	epithelia	OG_4864	FALSE
TrH2.brown	TrH2_TrispH2_005093	0.628	endoplasmic_reticulum_aminopeptidase_2	Peptidase_M1_N/Peptidase_M1/ERAP1_C/	epithelia	OG_9944	FALSE
TrH2.brown	TrH2_TrispH2_006030	0.627	myosin_light_chain_kinase	I-set/I-set/I-set/fn3/SH3_2/Pkinase/I-set/Pkinase/I-set/fn3/	epithelia	OG_6586	FALSE
TrH2.brown	TrH2_TrispH2_010409	0.626	synaptic_vesicle_glycoprotein_2A	MFS_1/MFS_1/	epithelia	OG_4652	FALSE
TrH2.brown	TrH2_TrispH2_004313	0.624	cyclic_nucleotide_binding_domain_containing_2		epithelia	OG_5012	FALSE
TrH2.brown	TrH2_TrispH2_011091	0.622	sidekick_cell_adhesion_molecule_1		epithelia	OG_6409	FALSE
TrH2.brown	TrH2_TrispH2_000645	0.621			epithelia	OG_7284	FALSE
TrH2.brown	TrH2_TrispH2_005855	0.619	C_type_lectin_domain_containing_10A	Lectin_C/	epithelia	OG_4204	FALSE
TrH2.brown	TrH2_TrispH2_009659	0.617			epithelia	OG_10448	FALSE
TrH2.brown	TrH2_TrispH2_004398	0.616	monooxygenase_DBH_like_1	DOMON/Cu2_monooxygen/Cu2_monoox_C/DOMON/Cu2_monooxygen/Cu2_monoox_C/	epithelia	OG_5439	FALSE
TrH2.brown	TrH2_TrispH2_011765	0.613	synaptic_vesicle_glycoprotein_2C	MFS_1/	epithelia	OG_5554	FALSE
TrH2.brown	TrH2_TrispH2_009801	0.613	hemicentin_1	IgGFc_binding/Ig_2/Ig_3/Ig_3/I-set/Ig_3/Ig_3/Ig_3/Ig_3/Ig_3/Ig_3/Ig_3/I-set/Ig_3/Ig_3/fn3/fn3/fn3/	epithelia	OG_4754	FALSE
TrH2.brown	TrH2_TrispH2_009393	0.608			epithelia	OG_2857	FALSE
TrH2.brown	TrH2_TrispH2_006279	0.608			epithelia	OG_4068	FALSE
TrH2.brown	TrH2_TrispH2_008730	0.608	adhesion_G_protein_coupled_receptor_L3	GPS/7tm_2/	epithelia	OG_4753	FALSE
TrH2.brown	TrH2_TrispH2_001622	0.603	coproporphyrinogen_oxidase	Coprogen_oxidas/	epithelia	OG_7459	FALSE
TrH2.brown	TrH2_TrispH2_009242	0.603	interleukin_1_receptor_associated_kinase_4	Pkinase/	epithelia	OG_8598	FALSE
TrH2.brown	TrH2_TrispH2_011727	0.602	actin_beta	Actin/	epithelia	OG_9524	FALSE
TrH2.brown	TrH2_TrispH2_006741	0.602			epithelia	OG_9756	FALSE
TrH2.brown	TrH2_TrispH2_011011	0.602	kelch_repeat_and_BTB_domain_containing_2	BTB/BACK/Kelch_1/Kelch_6/	epithelia	OG_6795	FALSE
TrH2.brown	TrH2_TrispH2_003653	0.602	DAB_adaptor_protein_2	PID/	epithelia	OG_6156	FALSE
TrH2.brown	TrH2_TrispH2_002109	0.599			epithelia	OG_5226	FALSE
TrH2.brown	TrH2_TrispH2_000510	0.599	Tctex1_domain_containing_2	Tctex-1/	epithelia	OG_5496	FALSE
TrH2.brown	TrH2_TrispH2_006014	0.599	transient_receptor_potential_cation_channel_subfamily_A_member_1	Ank_4/Ank_2/Ank_2/Ank_4/Ank_2/	epithelia	OG_8340	FALSE
TrH2.brown	TrH2_TrispH2_006359	0.596	oxysterol_binding_protein_like_10	PH/Oxysterol_BP/	epithelia	OG_10262	FALSE
TrH2.brown	TrH2_TrispH2_010415	0.59	contactin_associated_protein_family_member_4	Laminin_G_2/Laminin_G_2/Laminin_G_2/	epithelia	OG_7805	FALSE
TrH2.brown	TrH2_TrispH2_005538	0.589		Sel1/Sel1/Sel1/Sel1/Sel1/Sel1/	epithelia	OG_9297	FALSE
TrH2.brown	TrH2_TrispH2_010311	0.588	sorbin_and_SH3_domain_containing_1	PDZ/SH3_2/SH3_1/SH3_9/	epithelia	OG_6393	FALSE
TrH2.brown	TrH2_TrispH2_006228	0.588			epithelia	OG_10717	FALSE
TrH2.brown	TrH2_TrispH2_011258	0.588			epithelia	OG_4405	FALSE
TrH2.brown	TrH2_TrispH2_011002	0.587	fucosyltransferase_8		epithelia	OG_4699	FALSE
TrH2.brown	TrH2_TrispH2_011676	0.587	synaptic_vesicle_glycoprotein_2B	MFS_1/	epithelia	OG_5462	FALSE
TrH2.brown	TrH2_TrispH2_012048	0.586	fucosyltransferase_8		epithelia	OG_4755	FALSE
TrH2.brown	TrH2_TrispH2_008698	0.586	acyl_CoA_synthetase_family_member_2	AMP-binding/AMP-binding_C/	epithelia	OG_10399	FALSE
TrH2.brown	TrH2_TrispH2_011391	0.583			epithelia	OG_10550	FALSE
TrH2.brown	TrH2_TrispH2_012218	0.581	argonaute_RISC_catalytic_component_2	ArgoMid/Piwi/	epithelia	OG_9354	FALSE
TrH2.brown	TrH2_TrispH2_002329	0.58	zf-C2H2.HG60.1:NA;zf-met.HG1.55:like:GFI1/MAZ/PATZ1/SALL1/SALL2/SALL3/SALL4/ZBTB14/ZBTB49/ZNF236/ZNF384/ZNF426/ZNF524/ZNF559-ZNF177/ZNF628/ZNF883	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/	epithelia	OG_8547	TRUE
TrH2.brown	TrH2_TrispH2_011045	0.579		Glypican/	epithelia	OG_1396	FALSE
TrH2.brown	TrH2_TrispH2_008695	0.577	iodothyronine_deiodinase_1	T4_deiodinase/	epithelia	OG_8702	FALSE
TrH2.brown	TrH2_TrispH2_000924	0.576	discs_large_MAGUK_scaffold_protein_1	L27_1/PDZ/PDZ/PDZ/SH3_1/Guanylate_kin/	epithelia	OG_6543	FALSE
TrH2.brown	TrH2_TrispH2_007699	0.574	intersectin_1	EF-hand_4/	epithelia	OG_1159	FALSE
TrH2.brown	TrH2_TrispH2_007777	0.573	anoctamin_4	Anoct_dimer/Anoctamin/	epithelia	OG_9385	FALSE
TrH2.brown	TrH2_TrispH2_003954	0.573	usherin	fn3/	epithelia	OG_5381	FALSE
TrH2.brown	TrH2_TrispH2_010464	0.57	sphingolipid_transporter_2	MFS_1/	epithelia	OG_4603	FALSE
TrH2.brown	TrH2_TrispH2_007980	0.565		TPR_12/TPR_12/TPR_12/TPR_10/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/	epithelia	OG_7374	FALSE
TrH2.brown	TrH2_TrispH2_011012	0.564	kelch_like_family_member_6	BTB/BACK/Kelch_1/Kelch_1/Kelch_1/	epithelia	OG_6795	FALSE
TrH2.brown	TrH2_TrispH2_007126	0.564		Furin-like_2/	epithelia	OG_5586	FALSE
TrH2.brown	TrH2_TrispH2_006252	0.559	myosin_heavy_chain_6	Myosin_N/Myosin_head/Myosin_head/Myosin_tail_1/	epithelia	OG_6812	FALSE
TrH2.brown	TrH2_TrispH2_001762	0.559	membrane_associated_guanylate_kinase_WW_and_PDZ_domain_containing_1	PDZ/Guanylate_kin/WW/PDZ/PDZ/PDZ/PDZ/	epithelia	OG_5811	FALSE
TrH2.brown	TrH2_TrispH2_004692	0.504	centrin_3	EF-hand_8/	epithelia	OG_8673	FALSE
TrH2.brown	TrH2_TrispH2_011741	0.503			epithelia	OG_10708	FALSE
TrH2.brown	TrH2_TrispH2_006218	0.502	solute_carrier_family_39_member_10	ZIP4_domain/Zip/Zip/Zip/	epithelia	OG_5578	FALSE
TrH2.brown	TrH2_TrispH2_010153	0.501	DS_cell_adhesion_molecule	IgGFc_binding/I-set/fn3/fn3/fn3/I-set/GAIN/	epithelia	OG_4753	FALSE
TrH2.brown	TrH2_TrispH2_011932	0.543	cytochrome_P450_family_4_subfamily_B_member_1	p450/	epithelia	OG_5323	FALSE
TrH2.brown	TrH2_TrispH2_004992	0.543	alpha_1_6_mannosyl_glycoprotein_2_beta_N_acetylglucosaminyltransferase	MGAT2/	epithelia	OG_1990	FALSE
TrH2.brown	TrH2_TrispH2_010412	0.541	synaptic_vesicle_glycoprotein_2B	MFS_1/	epithelia	OG_4652	FALSE
TrH2.brown	TrH2_TrispH2_001402	0.537	Tctex1_domain_containing_1	Tctex-1/	epithelia	OG_5247	FALSE
TrH2.brown	TrH2_TrispH2_006295	0.531	ubiquitin_conjugating_enzyme_E2_D3	UQ_con/	epithelia	OG_10724	FALSE
TrH2.brown	TrH2_TrispH2_005055	0.529	tetraspanin_33	Tetraspanin/	epithelia	OG_9960	FALSE
TrH2.brown	TrH2_TrispH2_005624	0.523	gamma_butyrobetaine_hydroxylase_1	TauD/	epithelia	OG_5148	FALSE
TrH2.brown	TrH2_TrispH2_011360	0.522	synaptic_vesicle_glycoprotein_2B	MFS_1/	epithelia	OG_4652	FALSE
TrH2.brown	TrH2_TrispH2_008211	0.522	transient_receptor_potential_cation_channel_subfamily_A_member_1	Ank_2/Ank_2/Ank_2/Ank_2/Ank_4/Ank/Ion_trans/	epithelia	OG_4810	FALSE
TrH2.brown	TrH2_TrispH2_005359	0.546	ankyrin_repeat_domain_44	Ank_2/	epithelia	OG_5640	FALSE
TrH2.brown	TrH2_TrispH2_011677	0.545	synaptic_vesicle_glycoprotein_2C	Sugar_tr/	epithelia	OG_5555	FALSE
TrH2.brown	TrH2_TrispH2_008658	0.544	ADAM_metallopeptidase_domain_10	Pep_M12B_propep/Reprolysin_2/	epithelia	OG_9271	FALSE
TrH2.brown	TrH2_TrispH2_005269	0.543	solute_carrier_family_29_member_2	Nucleoside_tran/	epithelia	OG_4864	FALSE
TrH2.brown	TrH2_TrispH2_007615	0.518	WD_repeat_domain_88	WD40/WD40/WD40/WD40/WD40/WD40/	epithelia	OG_6241	FALSE
TrH2.brown	TrH2_TrispH2_010575	0.516	acetylcholinesterase_Cartwright_blood_group	COesterase/	epithelia	OG_10538	FALSE
TrH2.brown	TrH2_TrispH2_001988	0.516	SEC14_like_lipid_binding_2	CRAL_TRIO/	epithelia	OG_7812	FALSE
TrH2.brown	TrH2_TrispH2_000516	0.511	sulfatase_modifying_factor_1	FGE-sulfatase/Methyltransf_23/	epithelia	OG_10318	FALSE
TrH2.brown	TrH2_TrispH2_012142	0.506	fucosyltransferase_8		epithelia	OG_4699	FALSE
TrH2.brown	TrH2_TrispH2_004345	0.505	hemicentin_1	Ig_3/Ig_3/I-set/Ig_3/Ig_3/	epithelia	OG_3295	FALSE
TrH2.brown	TrH2_TrispH2_011992	0.521	gamma_butyrobetaine_hydroxylase_1	TauD/	epithelia	OG_4406	FALSE
TrH2.brown	TrH2_TrispH2_005386	0.52			epithelia	OG_249	FALSE
TrH2.brown	TrH2_TrispH2_001607	0.519	RNA_binding_motif_protein_18	RRM_1/	epithelia	OG_8398	FALSE
TrH2.brown	TrH2_TrispH2_006429	0.505	solute_carrier_organic_anion_transporter_family_member_4A1	OATP/Kazal_2/	epithelia	OG_10248	FALSE
TrH2.brown4	TrH2_TrispH2_008234	0.991	arachidonate_5_lipoxygenase	Lipoxygenase/	peptidergic	OG_4806	FALSE
TrH2.brown4	TrH2_TrispH2_004688	0.99			peptidergic	OG_486	FALSE
TrH2.brown4	TrH2_TrispH2_010965	0.99			peptidergic	OG_4552	FALSE
TrH2.brown4	TrH2_TrispH2_007594	0.989	prolyl_4_hydroxylase_subunit_alpha_2	P4Ha_N/2OG-FeII_Oxy_3/	peptidergic	OG_9700	FALSE
TrH2.brown4	TrH2_TrispH2_010967	0.99			peptidergic	OG_4553	FALSE
TrH2.brown4	TrH2_TrispH2_007593	0.982	prolyl_4_hydroxylase_subunit_alpha_1	P4Ha_N/2OG-FeII_Oxy_3/	peptidergic	OG_9701	FALSE
TrH2.brown4	TrH2_TrispH2_007601	0.975	gamma_glutamyl_carboxylase	VKG_Carbox/	peptidergic	OG_10308	FALSE
TrH2.brown4	TrH2_TrispH2_010076	0.975	phosphoribosylglycinamide_formyltransferase_phosphoribosylglycinamide_synthetase_phosphoribosylaminoimidazole_synthetase	Reprolysin_2/GARS_A/GARS_A/GARS_C/	peptidergic	OG_6279	FALSE
TrH2.brown4	TrH2_TrispH2_007595	0.986	prolyl_4_hydroxylase_subunit_alpha_2	P4Ha_N/2OG-FeII_Oxy_3/P4Ha_N/P4Ha_N/2OG-FeII_Oxy_3/	peptidergic	OG_9699	FALSE
TrH2.brown4	TrH2_TrispH2_010964	0.95			peptidergic	OG_10519	FALSE
TrH2.brown4	TrH2_TrispH2_007599	0.82	gamma_glutamyl_carboxylase	VKG_Carbox/	peptidergic	OG_10309	FALSE
TrH2.brown4	TrH2_TrispH2_006522	0.76	trace_amine_associated_receptor_5	7tm_1/	peptidergic	OG_4984	FALSE
TrH2.brown4	TrH2_TrispH2_010635	0.733		7tm_1/	peptidergic	OG_4762	FALSE
TrH2.brown4	TrH2_TrispH2_001728	0.726	Homeodomains.HG2.62:like:ARX	Homeodomain/	peptidergic	OG_6979	TRUE
TrH2.brown4	TrH2_TrispH2_011263	0.725	5_hydroxytryptamine_receptor_2B	7tm_1/	peptidergic	OG_6131	FALSE
TrH2.brown4	TrH2_TrispH2_002238	0.686	solute_carrier_family_38_member_11	Aa_trans/	peptidergic	OG_8309	FALSE
TrH2.brown4	TrH2_TrispH2_010966	0.973			peptidergic	OG_4552	FALSE
TrH2.cyan	TrH2_TrispH2_010332	0.978	neuropeptide_FF_receptor_2	7tm_1/	peptidergic	OG_4214	FALSE
TrH2.cyan	TrH2_TrispH2_007495	0.977	tachykinin_receptor_3	7tm_1/	peptidergic	OG_4209	FALSE
TrH2.cyan	TrH2_TrispH2_003322	0.976	adrenoceptor_beta_2	7tm_1/	peptidergic	OG_4563	FALSE
TrH2.cyan	TrH2_TrispH2_008040	0.975		7tm_1/	peptidergic	OG_6506	FALSE
TrH2.cyan	TrH2_TrispH2_002716	0.974		IRK_C/	peptidergic	OG_9865	FALSE
TrH2.cyan	TrH2_TrispH2_000751	0.971			peptidergic	OG_3989	FALSE
TrH2.cyan	TrH2_TrispH2_011630	0.969	neuropeptides_B_and_W_receptor_1	7tm_1/	peptidergic	OG_6506	FALSE
TrH2.cyan	TrH2_TrispH2_000684	0.966	adhesion_G_protein_coupled_receptor_L3	7tm_2/	peptidergic	OG_4305	FALSE
TrH2.cyan	TrH2_TrispH2_007786	0.952	histamine_receptor_H2	7tm_1/	peptidergic	OG_5868	FALSE
TrH2.cyan	TrH2_TrispH2_009082	0.949	ADAM_metallopeptidase_domain_10	Reprolysin_5/	peptidergic	OG_6502	FALSE
TrH2.cyan	TrH2_TrispH2_005456	0.946	relaxin_family_peptide_receptor_2	7tm_1/	peptidergic	OG_5087	FALSE
TrH2.cyan	TrH2_TrispH2_006513	0.944	histamine_receptor_H2	7tm_1/	peptidergic	OG_4990	FALSE
TrH2.cyan	TrH2_TrispH2_003451	0.943			peptidergic	OG_6079	FALSE
TrH2.cyan	TrH2_TrispH2_006420	0.939	cathepsin_D	Asp/	peptidergic	OG_6714	FALSE
TrH2.cyan	TrH2_TrispH2_012174	0.937	neuropeptide_FF_receptor_2	7tm_1/	peptidergic	OG_6506	FALSE
TrH2.cyan	TrH2_TrispH2_008626	0.932	relaxin_family_peptide_receptor_1	LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/7tm_1/	peptidergic	OG_6146	FALSE
TrH2.cyan	TrH2_TrispH2_010334	0.932	neuromedin_B_receptor	7tm_1/	peptidergic	OG_4214	FALSE
TrH2.cyan	TrH2_TrispH2_007338	0.921	neuromedin_U_receptor_2	7tm_1/	peptidergic	OG_4469	FALSE
TrH2.cyan	TrH2_TrispH2_005784	0.915	gamma_aminobutyric_acid_type_B_receptor_subunit_2	ANF_receptor/7tm_3/	peptidergic	OG_8406	FALSE
TrH2.cyan	TrH2_TrispH2_010331	0.909	prolactin_releasing_hormone_receptor	7tm_1/	peptidergic	OG_6360	FALSE
TrH2.cyan	TrH2_TrispH2_009485	0.899	histamine_receptor_H2	7tm_1/	peptidergic	OG_8603	FALSE
TrH2.cyan	TrH2_TrispH2_007436	0.896	adhesion_G_protein_coupled_receptor_G6	Somatomedin_B/7tm_2/	peptidergic	OG_10336	FALSE
TrH2.cyan	TrH2_TrispH2_000862	0.895	glutamate_ionotropic_receptor_kainate_type_subunit_1	ANF_receptor/Lig_chan-Glu_bd/Lig_chan/	peptidergic	OG_4541	FALSE
TrH2.cyan	TrH2_TrispH2_010336	0.888	cholinergic_receptor_muscarinic_3	7tm_1/	peptidergic	OG_4214	FALSE
TrH2.cyan	TrH2_TrispH2_011300	0.888			peptidergic	OG_10104	FALSE
TrH2.cyan	TrH2_TrispH2_003009	0.888	Homeodomains.HG2.34:OTP/PITX1/PITX2/PITX3/RAX/RAX2	Homeodomain/OAR/	peptidergic	OG_8659	TRUE
TrH2.cyan	TrH2_TrispH2_011750	0.871	adrenoceptor_alpha_1A	7tm_1/	peptidergic	OG_4766	FALSE
TrH2.cyan	TrH2_TrispH2_009369	0.856	relaxin_family_peptide_receptor_2	LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/7tm_1/	peptidergic	OG_3565	FALSE
TrH2.cyan	TrH2_TrispH2_011981	0.856	neuromedin_U_receptor_2	7tm_1/	peptidergic	OG_4390	FALSE
TrH2.cyan	TrH2_TrispH2_009560	0.847	EF_hand_calcium_binding_domain_6		peptidergic	OG_9361	FALSE
TrH2.cyan	TrH2_TrispH2_007809	0.828			peptidergic	OG_1882	FALSE
TrH2.cyan	TrH2_TrispH2_000942	0.822			peptidergic	OG_862	FALSE
TrH2.cyan	TrH2_TrispH2_009081	0.803	ADAM_metallopeptidase_domain_10	Reprolysin_2/	peptidergic	OG_6503	FALSE
TrH2.cyan	TrH2_TrispH2_007346	0.802	Homeodomains.HG2.34:OTP/PITX1/PITX2/PITX3/RAX/RAX2	Homeodomain/OAR/	peptidergic	OG_7931	TRUE
TrH2.cyan	TrH2_TrispH2_002025	0.797	Forkhead.HG1.8:FOXG1	Forkhead/	peptidergic	OG_9735	TRUE
TrH2.cyan	TrH2_TrispH2_005562	0.787			peptidergic	OG_935	FALSE
TrH2.cyan	TrH2_TrispH2_005500	0.785		7tm_1/	peptidergic	OG_7679	FALSE
TrH2.cyan	TrH2_TrispH2_005804	0.785		TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_8/TPR_12/	peptidergic	OG_8726	FALSE
TrH2.cyan	TrH2_TrispH2_011185	0.779	5_hydroxytryptamine_receptor_1D	7tm_1/	peptidergic	OG_10548	FALSE
TrH2.cyan	TrH2_TrispH2_002586	0.778			peptidergic	OG_5130	FALSE
TrH2.cyan	TrH2_TrispH2_002838	0.766	ankyrin_repeat_and_ubiquitin_domain_containing_1		peptidergic	OG_2101	FALSE
TrH2.cyan	TrH2_TrispH2_011187	0.761	5_hydroxytryptamine_receptor_1E	7tm_1/	peptidergic	OG_10041	FALSE
TrH2.cyan	TrH2_TrispH2_010223	0.76	adhesion_G_protein_coupled_receptor_L3	Lectin_C/Lectin_C/Lectin_C/Lectin_C/Lectin_C/GPS/7tm_2/	peptidergic	OG_9591	FALSE
TrH2.cyan	TrH2_TrispH2_010219	0.749	tachykinin_receptor_2	7tm_1/	peptidergic	OG_5722	FALSE
TrH2.cyan	TrH2_TrispH2_003622	0.748	beta_1_4_N_acetyl_galactosaminyltransferase_3	PA14/CHGN/	peptidergic	OG_9141	FALSE
TrH2.cyan	TrH2_TrispH2_003827	0.744	junctophilin_3	MORN/MORN/MORN/MORN/MORN/	peptidergic	OG_661	FALSE
TrH2.cyan	TrH2_TrispH2_009809	0.743	glutaredoxin_2	Glutaredoxin/	peptidergic	OG_10253	FALSE
TrH2.cyan	TrH2_TrispH2_005677	0.728	transient_receptor_potential_cation_channel_subfamily_A_member_1	Ank_2/Ank_2/Ank_2/Ank_4/Ank_2/Ank_2/	peptidergic	OG_9152	FALSE
TrH2.cyan	TrH2_TrispH2_009862	0.727	leucine_rich_repeats_and_immunoglobulin_like_domains_1	LRR_8/LRR_8/LRR_8/LRR_8/LRR_1/	peptidergic	OG_6745	FALSE
TrH2.cyan	TrH2_TrispH2_011893	0.726	C_C_motif_chemokine_receptor_4	7tm_1/	peptidergic	OG_6506	FALSE
