gene_module	gene	membership_score	gene_name	pfam	ct_top	orthogroup	is_transcription_factor
HoiH23.blue	HoiH23_PlH23_010722	0.939	sidekick_cell_adhesion_molecule_1	EGF/	fibre	OG_4419	FALSE
HoiH23.blue	HoiH23_PlH23_002502	0.938	MAM_and_LDL_receptor_class_A_domain_containing_1	MAM/Fz/	fibre	OG_7739	FALSE
HoiH23.blue	HoiH23_PlH23_001470	0.938	procollagen_lysine_2_oxoglutarate_5_dioxygenase_3		fibre	OG_10775	FALSE
HoiH23.blue	HoiH23_PlH23_007850	0.937		Laminin_G_2/	fibre	OG_4751	FALSE
HoiH23.blue	HoiH23_PlH23_007455	0.937	jagged_canonical_Notch_ligand_1	hEGF/EGF_CA/EGF/EGF/hEGF/hEGF/EGF_CA/EGF/EGF/EGF/EGF_CA/EGF_CA/EGF_CA/EGF/EGF/EGF_CA/EGF/	fibre	OG_8100	FALSE
HoiH23.blue	HoiH23_PlH23_009717	0.935	mesoderm_specific_transcript	Abhydrolase_1/	fibre	OG_4659	FALSE
HoiH23.blue	HoiH23_PlH23_008479	0.935	family_with_sequence_similarity_234_member_B		fibre	OG_2737	FALSE
HoiH23.blue	HoiH23_PlH23_008876	0.934			fibre	OG_1365	FALSE
HoiH23.blue	HoiH23_PlH23_005043	0.934	atlastin_GTPase_1	GBP/	fibre	OG_5992	FALSE
HoiH23.blue	HoiH23_PlH23_005015	0.933	Kazal_type_serine_peptidase_inhibitor_domain_1	Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/	fibre	OG_4069	FALSE
HoiH23.blue	HoiH23_PlH23_011870	0.931	monooxygenase_DBH_like_1	DOMON/	fibre	OG_5438	FALSE
HoiH23.blue	HoiH23_PlH23_008134	0.931	agrin	NtA/Kazal_2/Kazal_2/Laminin_G_2/Laminin_G_2/Laminin_G_2/Laminin_G_2/Laminin_G_2/Laminin_G_2/	fibre	OG_8841	FALSE
HoiH23.blue	HoiH23_PlH23_008675	0.93	solute_carrier_family_29_member_3	Nucleoside_tran/	fibre	OG_7984	FALSE
HoiH23.blue	HoiH23_PlH23_007023	0.93	titin	fn3/	fibre	OG_9971	FALSE
HoiH23.blue	HoiH23_PlH23_007099	0.93	plasminogen	Kringle/Kringle/Kringle/Pkinase_Tyr/	fibre	OG_4665	FALSE
HoiH23.blue	HoiH23_PlH23_003665	0.929	oncoprotein_induced_transcript_3	EGF/EGF/	fibre	OG_1386	FALSE
HoiH23.blue	HoiH23_PlH23_009734	0.929	ATP_binding_cassette_subfamily_C_member_4	ABC_membrane/ABC_tran/ABC_membrane/ABC_tran/	fibre	OG_9242	FALSE
HoiH23.blue	HoiH23_PlH23_000711	0.929	alanine_glyoxylate_aminotransferase_2	Aminotran_3/	fibre	OG_8955	FALSE
HoiH23.blue	HoiH23_PlH23_001337	0.929	protein_tyrosine_phosphatase_non_receptor_type_3	Y_phosphatase/	fibre	OG_9590	FALSE
HoiH23.blue	HoiH23_PlH23_011030	0.929			fibre	OG_276	FALSE
HoiH23.blue	HoiH23_PlH23_003850	0.929	4_aminobutyrate_aminotransferase	Aminotran_3/	fibre	OG_10199	FALSE
HoiH23.blue	HoiH23_PlH23_002051	0.928			fibre	OG_2889	FALSE
HoiH23.blue	HoiH23_PlH23_000948	0.927	oncoprotein_induced_transcript_3	EGF/EGF_CA/EGF/EGF/EGF_CA/hEGF/EGF_CA/EGF/hEGF/	fibre	OG_1363	FALSE
HoiH23.blue	HoiH23_PlH23_003249	0.927	D_aspartate_oxidase	DAO/	fibre	OG_7979	FALSE
HoiH23.blue	HoiH23_PlH23_008887	0.926	monooxygenase_DBH_like_1	DOMON/Cu2_monooxygen/Cu2_monoox_C/	fibre	OG_5438	FALSE
HoiH23.blue	HoiH23_PlH23_003128	0.926	oncoprotein_induced_transcript_3	EGF/EGF_CA/EGF/EGF_CA/EGF_CA/hEGF/EGF/EGF/EGF/EGF/EGF/	fibre	OG_1363	FALSE
HoiH23.blue	HoiH23_PlH23_006465	0.925			fibre	OG_3223	FALSE
HoiH23.blue	HoiH23_PlH23_003288	0.919	dipeptidase_1	Peptidase_M19/Peptidase_M19/	fibre	OG_7285	FALSE
HoiH23.blue	HoiH23_PlH23_003888	0.919	Ras_association_RalGDS_AF_6_and_pleckstrin_homology_domains_1	RA/	fibre	OG_6773	FALSE
HoiH23.blue	HoiH23_PlH23_008725	0.918	opioid_receptor_kappa_1	7tm_1/	fibre	OG_5294	FALSE
HoiH23.blue	HoiH23_PlH23_004791	0.918	solute_carrier_family_6_member_3	SNF/	fibre	OG_6426	FALSE
HoiH23.blue	HoiH23_PlH23_011738	0.917			fibre	OG_1375	FALSE
HoiH23.blue	HoiH23_PlH23_003457	0.89	glycine_C_acetyltransferase	Aminotran_1_2/	fibre	OG_4425	FALSE
HoiH23.blue	HoiH23_PlH23_003717	0.923	signal_transducer_and_activator_of_transcription_6	STAT_int/	fibre	OG_9151	FALSE
HoiH23.blue	HoiH23_PlH23_007473	0.922	aspartate_beta_hydroxylase	TPR_16/TPR_19/Asp_Arg_Hydrox/	fibre	OG_10594	FALSE
HoiH23.blue	HoiH23_PlH23_008590	0.921	solute_carrier_family_16_member_2	MFS_1/	fibre	OG_3291	FALSE
HoiH23.blue	HoiH23_PlH23_011193	0.921	alanyl_aminopeptidase_membrane	ERAP1_C/	fibre	OG_6106	FALSE
HoiH23.blue	HoiH23_PlH23_003910	0.92	RAB5B_member_RAS_oncogene_family	Ras/	fibre	OG_4997	FALSE
HoiH23.blue	HoiH23_PlH23_007539	0.89	fermitin_family_member_2	Kindlin_2_N/FERM_M/	fibre	OG_7141	FALSE
HoiH23.brown	HoiH23_PlH23_001887	0.812	dystonin	EF-hand_7/	epithelia_gland_like	OG_9029	FALSE
HoiH23.brown	HoiH23_PlH23_004801	0.812	regulatory_subunit_of_type_II_PKA_R_subunit_domain_containing_1		epithelia_gland_like	OG_1589	FALSE
HoiH23.brown	HoiH23_PlH23_002670	0.812	dynein_light_chain_Tctex_type_1	Tctex-1/	epithelia_gland_like	OG_4970	FALSE
HoiH23.brown	HoiH23_PlH23_001886	0.812			epithelia_gland_like	OG_2902	FALSE
HoiH23.brown	HoiH23_PlH23_010293	0.811	DPY30_domain_containing_2	Dpy-30/	epithelia_gland_like	OG_1417	FALSE
HoiH23.brown	HoiH23_PlH23_009629	0.81	Tctex1_domain_containing_2	Tctex-1/	epithelia_gland_like	OG_5560	FALSE
HoiH23.brown	HoiH23_PlH23_000728	0.807	ankyrin_repeat_domain_60	Ank_2/	epithelia_gland_like	OG_3641	FALSE
HoiH23.brown	HoiH23_PlH23_005900	0.807	cilia_and_flagella_associated_protein_65		epithelia_gland_like	OG_4802	FALSE
HoiH23.brown	HoiH23_PlH23_007131	0.806			epithelia_gland_like	OG_915	FALSE
HoiH23.brown	HoiH23_PlH23_003010	0.805	EF_hand_calcium_binding_domain_1	EF-hand_5/EF-hand_7/	epithelia_gland_like	OG_10278	FALSE
HoiH23.brown	HoiH23_PlH23_005605	0.804	chromosome_2_open_reading_frame_81	DUF4639/	epithelia_gland_like	OG_2642	FALSE
HoiH23.brown	HoiH23_PlH23_008270	0.804	coiled_coil_domain_containing_81	HU-CCDC81_euk_1/HU-CCDC81_euk_2/	epithelia_gland_like	OG_507	FALSE
HoiH23.brown	HoiH23_PlH23_008175	0.793		DED/NHL/	epithelia_gland_like	OG_3176	FALSE
HoiH23.brown	HoiH23_PlH23_002553	0.793	small_lysine_rich_protein_1		epithelia_gland_like	OG_575	FALSE
HoiH23.brown	HoiH23_PlH23_001507	0.793	family_with_sequence_similarity_183_member_A	FAM183/	epithelia_gland_like	OG_3371	FALSE
HoiH23.brown	HoiH23_PlH23_008902	0.792			epithelia_gland_like	OG_2679	FALSE
HoiH23.brown	HoiH23_PlH23_007241	0.791	coiled_coil_domain_containing_180	DUF4455/DUF4456/	epithelia_gland_like	OG_3676	FALSE
HoiH23.brown	HoiH23_PlH23_000216	0.791	dynein_axonemal_heavy_chain_12	DHC_N2/AAA_6/Dynein_AAA_lid/AAA_7/AAA_lid_1/AAA_8/MT/AAA_9/Dynein_heavy/AAA_lid_11/Dynein_C/	epithelia_gland_like	OG_7522	FALSE
HoiH23.brown	HoiH23_PlH23_004502	0.79	malate_dehydrogenase_1B	Ldh_1_N/Ldh_1_C/	epithelia_gland_like	OG_9554	FALSE
HoiH23.brown	HoiH23_PlH23_006643	0.789			epithelia_gland_like	OG_805	FALSE
HoiH23.brown	HoiH23_PlH23_004931	0.789	BTB_domain_containing_16		epithelia_gland_like	OG_6957	FALSE
HoiH23.brown	HoiH23_PlH23_004238	0.788	chromosome_9_open_reading_frame_116	DUF4490/	epithelia_gland_like	OG_2275	FALSE
HoiH23.brown	HoiH23_PlH23_005350	0.787	adenylate_kinase_9	ADK/ADK/ADK/	epithelia_gland_like	OG_8801	FALSE
HoiH23.brown	HoiH23_PlH23_011119	0.787	family_with_sequence_similarity_166_member_B	DUF2475/DUF2475/	epithelia_gland_like	OG_4607	FALSE
HoiH23.brown	HoiH23_PlH23_010304	0.787	sperm_associated_antigen_16	WD40/WD40/WD40/WD40/WD40/WD40/	epithelia_gland_like	OG_3107	FALSE
HoiH23.brown	HoiH23_PlH23_009917	0.786	MORN_repeat_containing_3	MORN/MORN/MORN/MORN/MORN/MORN/MORN/	epithelia_gland_like	OG_1079	FALSE
HoiH23.brown	HoiH23_PlH23_003213	0.785	leucine_rich_repeat_containing_73	LRR_6/LRR_6/	epithelia_gland_like	OG_9014	FALSE
HoiH23.brown	HoiH23_PlH23_003278	0.783	family_with_sequence_similarity_184_member_A	FAM184/	epithelia_gland_like	OG_586	FALSE
HoiH23.brown	HoiH23_PlH23_008582	0.783	leucine_rich_repeat_containing_71	LRR_6/LRR_6/LRR_6/LRR_6/	epithelia_gland_like	OG_795	FALSE
HoiH23.brown	HoiH23_PlH23_010157	0.783	kinesin_family_member_12	Kinesin/	epithelia_gland_like	OG_3963	FALSE
HoiH23.brown	HoiH23_PlH23_001039	0.782	annexin_A11	Annexin/Annexin/Annexin/Annexin/	epithelia_gland_like	OG_7638	FALSE
HoiH23.brown	HoiH23_PlH23_003244	0.781	EF_hand_domain_family_member_B	EF-hand_7/	epithelia_gland_like	OG_9030	FALSE
HoiH23.brown	HoiH23_PlH23_005266	0.781	dynein_axonemal_intermediate_chain_3		epithelia_gland_like	OG_5713	FALSE
HoiH23.brown	HoiH23_PlH23_009752	0.781	coiled_coil_domain_containing_83		epithelia_gland_like	OG_1523	FALSE
HoiH23.brown	HoiH23_PlH23_008259	0.78	enolase_4	Enolase_C/	epithelia_gland_like	OG_9250	FALSE
HoiH23.brown	HoiH23_PlH23_003505	0.779	ribonuclease_angiogenin_inhibitor_1	LRR_6/LRR_6/	epithelia_gland_like	OG_871	FALSE
HoiH23.brown	HoiH23_PlH23_001634	0.779	dynein_light_chain_roadblock_type_2	Robl_LC7/	epithelia_gland_like	OG_5624	FALSE
HoiH23.brown	HoiH23_PlH23_000972	0.779			epithelia_gland_like	OG_614	FALSE
HoiH23.brown	HoiH23_PlH23_008661	0.803	cytochrome_P450_family_7_subfamily_A_member_1	p450/	epithelia_gland_like	OG_9104	FALSE
HoiH23.brown	HoiH23_PlH23_006008	0.802			epithelia_gland_like	OG_9118	FALSE
HoiH23.brown	HoiH23_PlH23_000149	0.8	mitochondrial_trans_2_enoyl_CoA_reductase	ADH_N/ADH_zinc_N/	epithelia_gland_like	OG_6091	FALSE
HoiH23.brown	HoiH23_PlH23_002753	0.8	chromosome_4_open_reading_frame_47	DUF4586/	epithelia_gland_like	OG_278	FALSE
HoiH23.brown	HoiH23_PlH23_007892	0.799	forkhead_associated_phosphopeptide_binding_domain_1	FHA/	epithelia_gland_like	OG_7060	FALSE
HoiH23.brown	HoiH23_PlH23_000875	0.799	chromosome_1_open_reading_frame_194	DUF3695/	epithelia_gland_like	OG_1105	FALSE
HoiH23.brown	HoiH23_PlH23_007677	0.797	intraflagellar_transport_27	Ras/	epithelia_gland_like	OG_8763	FALSE
HoiH23.brown	HoiH23_PlH23_003853	0.796	CFAP97_domain_containing_1	KIAA1430/	epithelia_gland_like	OG_5904	FALSE
HoiH23.brown	HoiH23_PlH23_005315	0.796		Ank_2/	epithelia_gland_like	OG_3681	FALSE
HoiH23.brown	HoiH23_PlH23_002700	0.795	novel_protein		epithelia_gland_like	OG_1963	FALSE
HoiH23.brown	HoiH23_PlH23_007078	0.794	sperm_associated_antigen_17	PapD-like/	epithelia_gland_like	OG_1548	FALSE
HoiH23.brown	HoiH23_PlH23_005148	0.794	cilia_and_flagella_associated_protein_251	WD40/WD40/WD40/	epithelia_gland_like	OG_6721	FALSE
HoiH23.brown	HoiH23_PlH23_002003	0.794			epithelia_gland_like	OG_885	FALSE
HoiH23.brown	HoiH23_PlH23_007164	0.824	leucine_rich_repeats_and_IQ_motif_containing_3	LRR_9/	epithelia_gland_like	OG_2365	FALSE
HoiH23.brown	HoiH23_PlH23_007698	0.823		FAM183/	epithelia_gland_like	OG_2743	FALSE
HoiH23.brown	HoiH23_PlH23_004456	0.823	dynein_regulatory_complex_subunit_7		epithelia_gland_like	OG_9087	FALSE
HoiH23.brown	HoiH23_PlH23_004918	0.822	theg_spermatid_protein_like	THEG/THEG/THEG/THEG/THEG/	epithelia_gland_like	OG_1980	FALSE
HoiH23.brown	HoiH23_PlH23_001353	0.822	phosphatidylinositol_specific_phospholipase_C_X_domain_containing_3		epithelia_gland_like	OG_9933	FALSE
HoiH23.brown	HoiH23_PlH23_009865	0.821	cilia_and_flagella_associated_protein_77	DUF4483/	epithelia_gland_like	OG_347	FALSE
HoiH23.brown	HoiH23_PlH23_010282	0.821		Tektin/	epithelia_gland_like	OG_3531	FALSE
HoiH23.brown	HoiH23_PlH23_001914	0.821	cilia_and_flagella_associated_protein_100	DUF4200/	epithelia_gland_like	OG_2635	FALSE
HoiH23.brown	HoiH23_PlH23_007106	0.82	retinitis_pigmentosa_GTPase_regulator	RCC1/RCC1/RCC1/RCC1/RCC1/RCC1/	epithelia_gland_like	OG_4667	FALSE
HoiH23.brown	HoiH23_PlH23_004633	0.82			epithelia_gland_like	OG_919	FALSE
HoiH23.brown	HoiH23_PlH23_009867	0.818	adenylate_kinase_8	ADK/ADK/	epithelia_gland_like	OG_4472	FALSE
HoiH23.brown	HoiH23_PlH23_001318	0.816	spermatogenesis_associated_48	SPATA48/	epithelia_gland_like	OG_1753	FALSE
HoiH23.brown	HoiH23_PlH23_003004	0.815	cilia_and_flagella_associated_protein_69		epithelia_gland_like	OG_10274	FALSE
HoiH23.brown	HoiH23_PlH23_001530	0.815	armadillo_like_helical_domain_containing_1	DUF5578/	epithelia_gland_like	OG_2667	FALSE
HoiH23.brown	HoiH23_PlH23_002503	0.814	axonemal_dynein_light_chain_domain_containing_1	Ax_dynein_light/	epithelia_gland_like	OG_441	FALSE
HoiH23.brown	HoiH23_PlH23_000739	0.812	translin_associated_factor_X_interacting_protein_1	TSNAXIP1_N/	epithelia_gland_like	OG_1250	FALSE
HoiH23.brown	HoiH23_PlH23_003190	0.729	coiled_coil_domain_containing_178		epithelia_gland_like	OG_67	FALSE
HoiH23.brown	HoiH23_PlH23_003506	0.728	X_ray_radiation_resistance_associated_1		epithelia_gland_like	OG_3246	FALSE
HoiH23.brown	HoiH23_PlH23_001439	0.727	cilia_and_flagella_associated_protein_74	ASH/	epithelia_gland_like	OG_7316	FALSE
HoiH23.brown	HoiH23_PlH23_010721	0.725	WD_repeat_domain_64	WD40/WD40/	epithelia_gland_like	OG_5736	FALSE
HoiH23.brown	HoiH23_PlH23_009921	0.721	testis_expressed_55	DUF5582/	epithelia_gland_like	OG_3074	FALSE
HoiH23.brown	HoiH23_PlH23_011306	0.721	centrosome_and_spindle_pole_associated_protein_1		epithelia_gland_like	OG_9316	FALSE
HoiH23.brown	HoiH23_PlH23_000029	0.721	NADP_dependent_oxidoreductase_domain_containing_1	F420_oxidored/	epithelia_gland_like	OG_2505	FALSE
HoiH23.brown	HoiH23_PlH23_006091	0.72	leucine_rich_repeat_containing_72	LRR_9/	epithelia_gland_like	OG_10313	FALSE
HoiH23.brown	HoiH23_PlH23_000081	0.72			epithelia_gland_like	OG_1035	FALSE
HoiH23.brown	HoiH23_PlH23_005668	0.719	tubulin_tyrosine_ligase_like_4	TTL/	epithelia_gland_like	OG_6420	FALSE
HoiH23.brown	HoiH23_PlH23_005402	0.718		DUF3827/	epithelia_gland_like	OG_2476	FALSE
HoiH23.brown	HoiH23_PlH23_010198	0.718	clusterin_associated_protein_1	Cluap1/	epithelia_gland_like	OG_421	FALSE
HoiH23.brown	HoiH23_PlH23_005198	0.718	HYDIN_axonemal_central_pair_apparatus_protein	Hydin_ADK/	epithelia_gland_like	OG_9631	FALSE
HoiH23.brown	HoiH23_PlH23_002055	0.717			epithelia_gland_like	OG_6405	FALSE
HoiH23.brown	HoiH23_PlH23_001067	0.717	intraflagellar_transport_52	ABC_transp_aux/	epithelia_gland_like	OG_965	FALSE
HoiH23.brown	HoiH23_PlH23_004524	0.716	chromosome_11_open_reading_frame_1	DUF1143/	epithelia_gland_like	OG_1861	FALSE
HoiH23.brown	HoiH23_PlH23_003323	0.715	chromosome_5_open_reading_frame_49	DUF4541/	epithelia_gland_like	OG_706	FALSE
HoiH23.brown	HoiH23_PlH23_005475	0.713	F_box_and_leucine_rich_repeat_protein_13	F-box-like/LRR_6/LRR_6/LRR_6/	epithelia_gland_like	OG_6288	FALSE
HoiH23.brown	HoiH23_PlH23_010288	0.712	MORN_repeat_containing_1	MORN/MORN/MORN/MORN/MORN/MORN/MORN/MORN/	epithelia_gland_like	OG_1911	FALSE
HoiH23.brown	HoiH23_PlH23_001889	0.711	cilia_and_flagella_associated_protein_54	DUF4486/	epithelia_gland_like	OG_1712	FALSE
HoiH23.brown	HoiH23_PlH23_007237	0.711	ankyrin_repeat_and_EF_hand_domain_containing_1	Ank_2/Ank_2/Ank_4/EF-hand_7/Ank_4/	epithelia_gland_like	OG_8104	FALSE
HoiH23.brown	HoiH23_PlH23_009961	0.709	Tctex1_domain_containing_1	Tctex-1/	epithelia_gland_like	OG_5497	FALSE
HoiH23.brown	HoiH23_PlH23_001635	0.708	dynein_light_chain_roadblock_type_2	Robl_LC7/	epithelia_gland_like	OG_5625	FALSE
HoiH23.brown	HoiH23_PlH23_003914	0.708	epithelial_cell_transforming_2_like	F-box-like/RhoGEF/	epithelia_gland_like	OG_4999	FALSE
HoiH23.brown	HoiH23_PlH23_009045	0.706	ankyrin_repeat_domain_46	Ank_2/Ank/	epithelia_gland_like	OG_7206	FALSE
HoiH23.brown	HoiH23_PlH23_004309	0.705			epithelia_gland_like	OG_3417	FALSE
HoiH23.brown	HoiH23_PlH23_009576	0.705			epithelia_gland_like	OG_1945	FALSE
HoiH23.brown	HoiH23_PlH23_003136	0.705	androglobin	Peptidase_C2/	epithelia_gland_like	OG_4464	FALSE
HoiH23.brown	HoiH23_PlH23_003933	0.704	chromosome_11_open_reading_frame_65	IQ/IQ/	epithelia_gland_like	OG_5005	FALSE
HoiH23.brown	HoiH23_PlH23_006868	0.704	sirtuin_3	SIR2/	epithelia_gland_like	OG_7446	FALSE
HoiH23.brown	HoiH23_PlH23_005754	0.703	LRP2_binding_protein	TPR_8/Sel1/Sel1/Sel1/Sel1/Sel1/	epithelia_gland_like	OG_3102	FALSE
HoiH23.brown	HoiH23_PlH23_009422	0.702	MOK_protein_kinase	Pkinase/	epithelia_gland_like	OG_6616	FALSE
HoiH23.brown	HoiH23_PlH23_003260	0.702			epithelia_gland_like	OG_590	FALSE
HoiH23.brown	HoiH23_PlH23_003217	0.699	dpy_30_histone_methyltransferase_complex_regulatory_subunit	Dpy-30/	epithelia_gland_like	OG_9017	FALSE
HoiH23.brown	HoiH23_PlH23_003794	0.698			epithelia_gland_like	OG_2103	FALSE
HoiH23.brown	HoiH23_PlH23_004146	0.697	lymphocyte_expansion_molecule	SHIPPO-rpt/SHIPPO-rpt/SHIPPO-rpt/	epithelia_gland_like	OG_4121	FALSE
HoiH23.brown	HoiH23_PlH23_002026	0.697			epithelia_gland_like	OG_890	FALSE
HoiH23.brown	HoiH23_PlH23_006235	0.696	family_with_sequence_similarity_184_member_B		epithelia_gland_like	OG_654	FALSE
HoiH23.brown	HoiH23_PlH23_000068	0.696		DUF4612/	epithelia_gland_like	OG_1031	FALSE
HoiH23.brown	HoiH23_PlH23_000876	0.695		DUF4549/	epithelia_gland_like	OG_3630	FALSE
HoiH23.brown	HoiH23_PlH23_003642	0.695	intraflagellar_transport_43	IFT43/	epithelia_gland_like	OG_1482	FALSE
HoiH23.brown	HoiH23_PlH23_000272	0.695	chromosome_6_open_reading_frame_118	TSNAXIP1_N/	epithelia_gland_like	OG_1512	FALSE
HoiH23.brown	HoiH23_PlH23_001272	0.695	tankyrase_2	Ank_2/Ank_2/Ank_4/Ank_4/	epithelia_gland_like	OG_10261	FALSE
HoiH23.brown	HoiH23_PlH23_001118	0.692	RP1_axonemal_microtubule_associated	DCX/DCX/PLAT/PLAT/FGF/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/	epithelia_gland_like	OG_5068	FALSE
HoiH23.brown	HoiH23_PlH23_008884	0.691	centrosomal_protein_41	Rhodanese/	epithelia_gland_like	OG_2647	FALSE
HoiH23.brown	HoiH23_PlH23_009788	0.69	coiled_coil_domain_containing_89		epithelia_gland_like	OG_204	FALSE
HoiH23.brown	HoiH23_PlH23_005738	0.688	leucine_rich_repeat_containing_69	LRR_8/	epithelia_gland_like	OG_673	FALSE
HoiH23.brown	HoiH23_PlH23_007804	0.688			epithelia_gland_like	OG_3470	FALSE
HoiH23.brown	HoiH23_PlH23_003029	0.688	WD_repeat_domain_87	WD40/WD40/	epithelia_gland_like	OG_7777	FALSE
HoiH23.brown	HoiH23_PlH23_004979	0.688	WD_repeat_domain_49	EF-hand_8/WD40/WD40/WD40/WD40/WD40/	epithelia_gland_like	OG_3750	FALSE
HoiH23.brown	HoiH23_PlH23_005021	0.686	CAP_Gly_domain_containing_linker_protein_2	CAP_GLY/	epithelia_gland_like	OG_8189	FALSE
HoiH23.brown	HoiH23_PlH23_008862	0.777	sterile_alpha_and_TIR_motif_containing_1	SAM_2/TIR_2/	epithelia_gland_like	OG_8686	FALSE
HoiH23.brown	HoiH23_PlH23_009064	0.777	intraflagellar_transport_88	TPR_12/TPR_8/TPR_7/TPR_8/	epithelia_gland_like	OG_8257	FALSE
HoiH23.brown	HoiH23_PlH23_000248	0.777	zinc_finger_MYND_type_containing_10	zf-MYND/	epithelia_gland_like	OG_3766	FALSE
HoiH23.brown	HoiH23_PlH23_004531	0.776	cilia_and_flagella_associated_protein_91	CFAP91/	epithelia_gland_like	OG_1867	FALSE
HoiH23.brown	HoiH23_PlH23_006508	0.776	A_kinase_anchoring_protein_14	AKAP28/	epithelia_gland_like	OG_2816	FALSE
HoiH23.brown	HoiH23_PlH23_007933	0.775	dynein_axonemal_heavy_chain_2	DHC_N1/DHC_N2/AAA_6/Dynein_AAA_lid/AAA_7/AAA_lid_1/AAA_8/MT/AAA_9/Dynein_heavy/AAA_lid_11/Dynein_C/	epithelia_gland_like	OG_5819	FALSE
HoiH23.brown	HoiH23_PlH23_010108	0.775			epithelia_gland_like	OG_2684	FALSE
HoiH23.brown	HoiH23_PlH23_001742	0.774	dystonin	EF-hand_7/	epithelia_gland_like	OG_7889	FALSE
HoiH23.brown	HoiH23_PlH23_008025	0.774	chromosome_20_open_reading_frame_96	DUF4618/	epithelia_gland_like	OG_2166	FALSE
HoiH23.brown	HoiH23_PlH23_011896	0.771	tubulin_alpha_3c	Tubulin/	epithelia_gland_like	OG_5186	FALSE
HoiH23.brown	HoiH23_PlH23_003425	0.771	kinesin_family_member_9	Kinesin/	epithelia_gland_like	OG_9428	FALSE
HoiH23.brown	HoiH23_PlH23_003819	0.769			epithelia_gland_like	OG_6174	FALSE
HoiH23.brown	HoiH23_PlH23_002771	0.769			epithelia_gland_like	OG_284	FALSE
HoiH23.brown	HoiH23_PlH23_004914	0.767	cilia_and_flagella_associated_protein_43		epithelia_gland_like	OG_6952	FALSE
HoiH23.brown	HoiH23_PlH23_000148	0.767	alcohol_dehydrogenase_6_class_V	ADH_N/ADH_zinc_N/	epithelia_gland_like	OG_6090	FALSE
HoiH23.brown	HoiH23_PlH23_001737	0.766	coiled_coil_domain_containing_189	CLAMP/	epithelia_gland_like	OG_7888	FALSE
HoiH23.brown	HoiH23_PlH23_002104	0.764	kelch_like_family_member_12	CARD/Kelch_1/Kelch_1/Kelch_1/Kelch_1/Kelch_1/	epithelia_gland_like	OG_7032	FALSE
HoiH23.brown	HoiH23_PlH23_010280	0.763	tubulin_tyrosine_ligase_like_11	TTL/	epithelia_gland_like	OG_10031	FALSE
HoiH23.brown	HoiH23_PlH23_009704	0.761	Tctex1_domain_containing_1	Tctex-1/	epithelia_gland_like	OG_5301	FALSE
HoiH23.brown	HoiH23_PlH23_009726	0.761	leucine_rich_repeat_containing_34	LRR_6/LRR_6/LRR_6/LRR_6/LRR_6/LRR_6/	epithelia_gland_like	OG_481	FALSE
HoiH23.brown	HoiH23_PlH23_007029	0.759	tubulin_polymerization_promoting_protein_family_member_2	p25-alpha/	epithelia_gland_like	OG_663	FALSE
HoiH23.brown	HoiH23_PlH23_000880	0.758	ATP6V1F_neighbor		epithelia_gland_like	OG_2863	FALSE
HoiH23.brown	HoiH23_PlH23_003210	0.758			epithelia_gland_like	OG_9012	FALSE
HoiH23.brown	HoiH23_PlH23_008450	0.757	GLI_pathogenesis_related_2	CAP/CAP/	epithelia_gland_like	OG_5270	FALSE
HoiH23.brown	HoiH23_PlH23_004207	0.757	ciliary_associated_calcium_binding_coiled_coil_1	CLAMP/	epithelia_gland_like	OG_2654	FALSE
HoiH23.brown	HoiH23_PlH23_000608	0.756	sterile_alpha_motif_domain_containing_15	SAM_2/	epithelia_gland_like	OG_6897	FALSE
HoiH23.brown	HoiH23_PlH23_003859	0.756	glutamate_rich_6	FAM194/	epithelia_gland_like	OG_3992	FALSE
HoiH23.brown	HoiH23_PlH23_006148	0.755			epithelia_gland_like	OG_2188	FALSE
HoiH23.brown	HoiH23_PlH23_001971	0.752	dynein_axonemal_heavy_chain_17	DHC_N1/DHC_N2/AAA_6/Dynein_AAA_lid/AAA_7/AAA_lid_1/AAA_8/MT/AAA_9/Dynein_heavy/AAA_lid_11/Dynein_C/	epithelia_gland_like	OG_8561	FALSE
HoiH23.brown	HoiH23_PlH23_010857	0.752	EF_hand_calcium_binding_domain_5		epithelia_gland_like	OG_4167	FALSE
HoiH23.brown	HoiH23_PlH23_009073	0.751	lebercilin_LCA5	Lebercilin/	epithelia_gland_like	OG_2756	FALSE
HoiH23.brown	HoiH23_PlH23_005713	0.751	coiled_coil_domain_containing_113	DUF4201/	epithelia_gland_like	OG_8045	FALSE
HoiH23.brown	HoiH23_PlH23_009951	0.75	IQ_motif_containing_H	IQ/	epithelia_gland_like	OG_2835	FALSE
HoiH23.brown	HoiH23_PlH23_003627	0.75	adenylate_kinase_5	ADK/ADK/ADK/	epithelia_gland_like	OG_5201	FALSE
HoiH23.brown	HoiH23_PlH23_009597	0.75	glutamate_rich_3	DUF4590/LRR_6/LRR_6/LRR_6/LRR_6/	epithelia_gland_like	OG_5599	FALSE
HoiH23.brown	HoiH23_PlH23_001768	0.749	TRAF3_interacting_protein_1	MIP-T3/MIP-T3_C/	epithelia_gland_like	OG_121	FALSE
