gene	gene_module	membership_score	gene_name	pfam
Tadh_orphan_112	ivory	0.633	NA	NA
Tadh_orphan_1496	ivory	0.633	NA	NA
Tadh_orphan_2669	ivory	0.626	NA	NA
Tadh_TriadG58681	ivory	0.621	pleckstrin_homology_domain_containing_A2	PH/PH/
Tadh_wf_g9438	ivory	0.616		
Tadh_orphan_1632	ivory	0.612	NA	NA
Tadh_orphan_1395	ivory	0.611	NA	NA
Tadh_orphan_183	ivory	0.61	NA	NA
Tadh_orphan_865	ivory	0.609	NA	NA
Tadh_orphan_1449	ivory	0.606	NA	NA
Tadh_TriadG26517	ivory	0.605	YdjC_chitooligosaccharide_deacetylase_homolog	YdjC/
Tadh_TriadG62306	ivory	0.605	gamma_butyrobetaine_hydroxylase_1	GBBH-like_N/TauD/
Tadh_TriadG51476	ivory	0.604	GRIP_and_coiled_coil_domain_containing_1	
Tadh_orphan_1567	ivory	0.604	NA	NA
Tadh_wf_g10388	ivory	0.597		
Tadh_TriadG55619	ivory	0.594	PRAME_family_member_10	
Tadh_orphan_1837	ivory	0.592	NA	NA
Tadh_orphan_2506	ivory	0.586	NA	NA
Tadh_TriadG55445	ivory	0.585	multiple_PDZ_domain_crumbs_cell_polarity_complex_component	PDZ/
Tadh_TriadG58480	ivory	0.582	family_with_sequence_similarity_160_member_B1	RAI16-like/
Tadh_orphan_412	ivory	0.581	NA	NA
Tadh_TriadG54352	ivory	0.58		SMN/
Tadh_TriadG56385	ivory	0.577	ATPase_H_transporting_accessory_protein_1	
Tadh_TriadG54425	ivory	0.577	Rap1_GTPase_GDP_dissociation_stimulator_1	
Tadh_TriadG55626	ivory	0.577		Carbam_trans_N/Carbam_trans_C/
Tadh_TriadG29866	ivory	0.564	glutamyl_tRNA_synthetase_2_mitochondrial	tRNA-synt_1c/
Tadh_TriadG58548	ivory	0.562	UV_stimulated_scaffold_protein_A	DUF2043/
Tadh_orphan_552	ivory	0.561	NA	NA
Tadh_TriadG25880	ivory	0.56	mannosidase_alpha_class_1A_member_2	Glyco_hydro_47/
Tadh_TriadG52443	ivory	0.559	decapping_mRNA_1A	mRNA_decap_C/
Tadh_TriadG61331	ivory	0.558		
Tadh_orphan_980	ivory	0.554	NA	NA
Tadh_TriadG23507	ivory	0.554	WD_repeat_and_FYVE_domain_containing_3	PH_BEACH/Beach/
Tadh_TriadG18249	ivory	0.551	lipase_maturation_factor_2	LMF1/
Tadh_TriadG57961	ivory	0.55	POP1_homolog_ribonuclease_P_MRP_subunit	POP1/POP1/POPLD/
Tadh_TriadG59264	ivory	0.545		BTB/
Tadh_orphan_1941	ivory	0.544	NA	NA
Tadh_wf_g12093	ivory	0.543		
Tadh_wf_g1838	ivory	0.541	syntaxin_8	
Tadh_TriadG16598	ivory	0.538	DnaJ_heat_shock_protein_family_Hsp40_member_C4	DnaJ/
Tadh_TriadG51482	ivory	0.525	KIAA0930	DUF2045/
Tadh_TriadG55208	ivory	0.522	zinc_finger_CCCH_type_RNA_binding_motif_and_serine_arginine_rich_2	zf-CCCH/
Tadh_TriadG58072	ivory	0.52	XK_related_4	XK-related/
Tadh_TriadG57983	ivory	0.516		
Tadh_TriadG56401	ivory	0.514	nucleolar_protein_8	RRM_1/
Tadh_orphan_64	ivory	0.511	NA	NA
Tadh_TriadG58145	ivory	0.511	acid_sensing_ion_channel_subunit_family_member_5	ASC/
Tadh_TriadG57204	ivory	0.511	MAP3K12_binding_inhibitory_protein_1	
Tadh_TriadG22834	ivory	0.51	DNA_topoisomerase_III_alpha	Toprim/Topoisom_bac/
Tadh_TriadG27796	ivory	0.51	lysine_demethylase_4B	JmjN/JmjC/
Tadh_wf_g474	ivory	0.508		
Tadh_TriadG61240	ivory	0.502	solute_carrier_family_35_member_F3	EamA/
Tadh_TriadG56709	ivory	0.501		OSTMP1/
Tadh_orphan_2538	ivory	0.501	NA	NA
Tadh_TriadG58201	ivory	0.501	regulating_synaptic_membrane_exocytosis_2	
Tadh_TriadG57950	palevioletred3	0.978		Na_Ca_ex/Na_Ca_ex/
Tadh_TriadG52575	palevioletred3	0.974		
Tadh_TriadG59523	palevioletred3	0.958	ring_finger_protein_13	PA/zf-RING_2/
Tadh_TriadG61293	palevioletred3	0.956		
Tadh_orphan_2222	palevioletred3	0.954	NA	NA
Tadh_TriadG55870	palevioletred3	0.952	adhesion_G_protein_coupled_receptor_D1	7tm_2/
Tadh_TriadG31502	palevioletred3	0.951	adhesion_G_protein_coupled_receptor_G4	7tm_2/
Tadh_TriadG59963	palevioletred3	0.95	arrestin_domain_containing_4	Arrestin_C/
Tadh_TriadG25025	palevioletred3	0.948	glutamate_ionotropic_receptor_AMPA_type_subunit_4	Lig_chan-Glu_bd/Lig_chan/
Tadh_orphan_192	palevioletred3	0.944	NA	NA
Tadh_orphan_109	palevioletred3	0.943	NA	NA
Tadh_TriadG63996	palevioletred3	0.943		
Tadh_TriadG28445	palevioletred3	0.939	myoferlin	C2/C2/FerI/C2/FerB/C2/C2/C2/Ferlin_C/
Tadh_TriadG29105	palevioletred3	0.939	solute_carrier_family_6_member_13	SNF/
Tadh_orphan_2612	palevioletred3	0.936	NA	NA
Tadh_TriadG57438	palevioletred3	0.931	ventricular_zone_expressed_PH_domain_containing_1	
Tadh_TriadG24095	palevioletred3	0.93	phospholipid_scramblase_1	Scramblase/
Tadh_TriadG59673	palevioletred3	0.93		
Tadh_TriadG27805	palevioletred3	0.929	otoferlin	C2/FerI/C2/FerB/C2/C2/C2/C2/Ferlin_C/
Tadh_wf_g4660	palevioletred3	0.927		
Tadh_TriadG49804	palevioletred3	0.926	G_protein_subunit_beta_5	WD40/WD40/WD40/WD40/
Tadh_TriadG58921	palevioletred3	0.921	sorting_nexin_19	PXA/PX/
Tadh_TriadG31333	palevioletred3	0.921	cytochrome_P450_family_4_subfamily_X_member_1	p450/
Tadh_TriadG1914	palevioletred3	0.916	butyrylcholinesterase	COesterase/
Tadh_TriadG57964	palevioletred3	0.916	adhesion_G_protein_coupled_receptor_B2	7tm_2/
Tadh_TriadG18262	palevioletred3	0.914	glutamate_ionotropic_receptor_AMPA_type_subunit_1	Lig_chan-Glu_bd/Lig_chan/
Tadh_TriadG61955	palevioletred3	0.913		
Tadh_TriadG35766	palevioletred3	0.909	glutamyl_aminopeptidase	Peptidase_M1_N/Peptidase_M1/ERAP1_C/
Tadh_TriadG10718	palevioletred3	0.909	anoctamin_7	Anoct_dimer/Anoctamin/
Tadh_TriadG57168	palevioletred3	0.908		MMR_HSR1/
Tadh_TriadG30812	palevioletred3	0.899	UDP_glycosyltransferase_8	UDPGT/
Tadh_TriadG55535	palevioletred3	0.898	wolframin_ER_transmembrane_glycoprotein	
Tadh_TriadG57629	palevioletred3	0.896		
Tadh_TriadG58793	palevioletred3	0.896		
Tadh_TriadG54340	palevioletred3	0.893	hydrogen_voltage_gated_channel_1	
Tadh_TriadG61265	palevioletred3	0.893		F-box-like/
Tadh_wf_g5122	palevioletred3	0.893	mitogen_activated_protein_kinase_8_interacting_protein_3	WD40_2/
Tadh_TriadG55202	palevioletred3	0.892		
Tadh_orphan_30	palevioletred3	0.891	NA	NA
Tadh_TriadG54168	palevioletred3	0.89	solute_carrier_family_4_member_2	Band_3_cyto/HCO3_cotransp/
Tadh_TriadG52866	palevioletred3	0.887	regulator_of_G_protein_signaling_7	RGS_DHEX/G-gamma/RGS/
Tadh_TriadG25027	palevioletred3	0.886	glutamate_ionotropic_receptor_AMPA_type_subunit_4	Lig_chan-Glu_bd/Lig_chan/
Tadh_TriadG64278	palevioletred3	0.884	dipeptidyl_peptidase_4	DPPIV_N/Peptidase_S9/
Tadh_TriadG58922	palevioletred3	0.883		
Tadh_TriadG37979	palevioletred3	0.883	acyl_CoA_synthetase_family_member_2	AMP-binding/AMP-binding_C/
Tadh_TriadG60483	palevioletred3	0.881	protein_tyrosine_phosphatase_receptor_type_R	Y_phosphatase/
Tadh_TriadG57029	palevioletred3	0.881	synaptotagmin_16	C2/C2/
Tadh_TriadG55944	palevioletred3	0.88	adhesion_G_protein_coupled_receptor_L1	CUB/GAIN/7tm_2/
Tadh_TriadG59674	palevioletred3	0.878		
Tadh_TriadG33357	palevioletred3	0.877	relaxin_family_peptide_receptor_1	7tm_1/
Tadh_wf_g4033	palevioletred3	0.877	calcium_sensing_receptor	ANF_receptor/7tm_3/
Tadh_TriadG2811	palevioletred3	0.875	calcium_sensing_receptor	7tm_3/
Tadh_wf_g5862	palevioletred3	0.874	leucine_rich_repeat_kinase_1	Ank_2/Ank_2/Ank_2/Ank_2/LRR_8/LRR_8/Roc/COR/Pkinase/
Tadh_TriadG60112	palevioletred3	0.873		LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/
Tadh_TriadG54593	palevioletred3	0.872	neuron_navigator_2	CH/
Tadh_TriadG58115	palevioletred3	0.871	protocadherin_7	Cadherin/
Tadh_TriadG15610	palevioletred3	0.869	relaxin_family_peptide_receptor_1	7tm_1/
Tadh_TriadG54142	palevioletred3	0.868	solute_carrier_family_35_member_F5	
Tadh_TriadG56593	palevioletred3	0.866	sorting_nexin_25	PXA/RGS/PX/Nexin_C/
Tadh_TriadG58141	palevioletred3	0.862	acid_sensing_ion_channel_subunit_2	ASC/
Tadh_TriadG31603	palevioletred3	0.857	cubilin	CUB/
Tadh_orphan_2780	palevioletred3	0.855	NA	NA
Tadh_TriadG51707	palevioletred3	0.852	jumonji_domain_containing_6_arginine_demethylase_and_lysine_hydroxylase	Cupin_8/
Tadh_TriadG51804	palevioletred3	0.851	aquaporin_9	MIP/
Tadh_TriadG52830	palevioletred3	0.85		
Tadh_TriadG52867	palevioletred3	0.849		
Tadh_TriadG56576	palevioletred3	0.845		Sel1/Sel1/Sel1/Sel1/Sel1/Sel1/Sel1/
Tadh_TriadG58192	palevioletred3	0.845	iodothyronine_deiodinase_1	T4_deiodinase/
Tadh_TriadG14966	palevioletred3	0.843	glutamate_metabotropic_receptor_3	NCD3G/7tm_3/
Tadh_TriadG32779	palevioletred3	0.843	UHRF1_binding_protein_1_like	Chorein_N/
Tadh_orphan_2365	palevioletred3	0.841	NA	NA
Tadh_TriadG30238	palevioletred3	0.836	relaxin_family_peptide_receptor_1	7tm_1/
Tadh_TriadG54590	palevioletred3	0.834	neuron_navigator_3	
Tadh_TriadG60937	palevioletred3	0.834		
Tadh_TriadG52252	palevioletred3	0.833		
Tadh_TriadG13451	palevioletred3	0.832	poly_ADP_ribose_polymerase_family_member_3	PARP_reg/PARP/
Tadh_orphan_2444	palevioletred3	0.828	NA	NA
Tadh_wf_g7934	palevioletred3	0.828	Rab_interacting_lysosomal_protein_like_1	Jnk-SapK_ap_N/
Tadh_hyp_clust10231	palevioletred3	0.825		
Tadh_TriadG58608	palevioletred3	0.823	solute_carrier_family_49_member_3	MFS_1/
Tadh_TriadG63255	palevioletred3	0.822	aldehyde_dehydrogenase_2_family_member	Aldedh/
Tadh_TriadG63888	palevioletred3	0.82		SnoaL_2/
Tadh_orphan_839	palevioletred3	0.819	NA	NA
Tadh_TriadG58139	palevioletred3	0.819	acid_sensing_ion_channel_subunit_1	ASC/
Tadh_TriadG63531	palevioletred3	0.818	alanyl_aminopeptidase_membrane	Peptidase_M1_N/Peptidase_M1/ERAP1_C/
Tadh_TriadG60463	palevioletred3	0.814	dipeptidyl_peptidase_like_10	DPPIV_N/DPPIV_N/Peptidase_S9/
Tadh_TriadG54759	palevioletred3	0.814	chloride_voltage_gated_channel_7	Voltage_CLC/Voltage_CLC/CBS/CBS/
Tadh_TriadG58138	palevioletred3	0.813	acid_sensing_ion_channel_subunit_2	ASC/
Tadh_orphan_2272	palevioletred3	0.809	NA	NA
Tadh_TriadG2641	palevioletred3	0.804	solute_carrier_family_9_member_A2	Na_H_Exchanger/
Tadh_TriadG49524	palevioletred3	0.803	EMX1/EMX2/NOTO/VAX1/VAX2	Homeodomain/
Tadh_TriadG57232	palevioletred3	0.802	family_with_sequence_similarity_177_member_A1	FAM177/
Tadh_TriadG54591	palevioletred3	0.802	neuron_navigator_1	
Tadh_orphan_139	palevioletred3	0.799	NA	NA
Tadh_orphan_1515	palevioletred3	0.798	NA	NA
Tadh_orphan_2306	palevioletred3	0.794	NA	NA
Tadh_TriadG55358	palevioletred3	0.79		
Tadh_TriadG59780	palevioletred3	0.787	glycine_N_methyltransferase	Methyltransf_31/
Tadh_TriadG25487	palevioletred3	0.787	cytochrome_P450_family_24_subfamily_A_member_1	p450/
Tadh_orphan_1898	palevioletred3	0.785	NA	NA
Tadh_TriadG11741	palevioletred3	0.78	solute_carrier_family_1_member_2	SDF/
Tadh_TriadG12696	palevioletred3	0.777	solute_carrier_family_13_member_5	Na_sulph_symp/
Tadh_TriadG31975	palevioletred3	0.776	neuroligin_4_X_linked	COesterase/
Tadh_TriadG37359	palevioletred3	0.775	3_hydroxy_3_methylglutaryl_CoA_reductase	Sterol-sensing/HMG-CoA_red/
Tadh_TriadG52829	palevioletred3	0.773		
Tadh_TriadG4444	palevioletred3	0.771	muscleblind_like_splicing_regulator_1	zf-CCCH/
Tadh_TriadG56214	palevioletred3	0.77	cytochrome_P450_family_3_subfamily_A_member_5	p450/
Tadh_TriadG24440	palevioletred3	0.762	TBC1_domain_family_member_30	RabGAP-TBC/
Tadh_TriadG59293	palevioletred3	0.761		
Tadh_orphan_2586	palevioletred3	0.76	NA	NA
Tadh_TriadG11320	palevioletred3	0.759	calcium_sensing_receptor	ANF_receptor/7tm_3/
Tadh_TriadG62639	palevioletred3	0.758		LRR_8/LRR_8/LRR_8/
Tadh_TriadG57121	palevioletred3	0.757	inositol_tetrakisphosphate_1_kinase	Ins134_P3_kin_N/Ins134_P3_kin/Ins134_P3_kin/
Tadh_TriadG33826	palevioletred3	0.754	coenzyme_Q6_monooxygenase	FAD_binding_3/
Tadh_TriadG55063	palevioletred3	0.752		
Tadh_TriadG54914	palevioletred3	0.746	tubulin_alpha_1b	Tubulin/Tubulin_C/
Tadh_TriadG59640	palevioletred3	0.746	basic_leucine_zipper_nuclear_factor_1	
Tadh_orphan_539	palevioletred3	0.744	NA	NA
Tadh_TriadG59721	palevioletred3	0.743	kinase_suppressor_of_ras_2	SAM_KSR1/C1_1/Pkinase_Tyr/
Tadh_TriadG3859	palevioletred3	0.742	adducin_1	Aldolase_II/
Tadh_TriadG22642	palevioletred3	0.74	anoctamin_8	Anoctamin/
Tadh_wf_g11046	palevioletred3	0.737		
Tadh_TriadG19964	palevioletred3	0.735	nitric_oxide_synthase_1	NO_synthase/Flavodoxin_1/FAD_binding_1/NAD_binding_1/
Tadh_TriadG64243	palevioletred3	0.734	solute_carrier_family_2_member_13	Sugar_tr/
Tadh_orphan_2025	palevioletred3	0.733	NA	NA
Tadh_TriadG64321	palevioletred3	0.732	lipin_2	Lipin_N/Lipin_mid/LNS2/
Tadh_orphan_844	palevioletred3	0.73	NA	NA
Tadh_TriadG56280	palevioletred3	0.729	zinc_finger_containing_ubiquitin_peptidase_1	Peptidase_C78/
Tadh_TriadG54121	palevioletred3	0.729	dimethylglycine_dehydrogenase	DAO/FAO_M/GCV_T/GCV_T_C/
Tadh_TriadG60452	palevioletred3	0.728	dipeptidyl_peptidase_4	DPPIV_N/Peptidase_S9/Peptidase_S9/
Tadh_TriadG63716	palevioletred3	0.724	betaine_homocysteine_S_methyltransferase	S-methyl_trans/
Tadh_TriadG55007	palevioletred3	0.719	AVL9_cell_migration_associated	Avl9/
Tadh_TriadG36517	palevioletred3	0.719	glutamyl_aminopeptidase	Peptidase_M1_N/Peptidase_M1/ERAP1_C/
Tadh_TriadG63602	palevioletred3	0.717	target_of_myb1_like_2_membrane_trafficking_protein	VHS/GAT/
Tadh_wf_g4868	palevioletred3	0.715		
Tadh_TriadG60419	palevioletred3	0.714	multiple_C2_and_transmembrane_domain_containing_1	C2/C2/C2/PRT_C/
Tadh_TriadG27813	palevioletred3	0.712	solute_carrier_family_6_member_1	SNF/
Tadh_TriadG59532	palevioletred3	0.711		
Tadh_TriadG29160	palevioletred3	0.71	flavin_containing_dimethylaniline_monoxygenase_5	FMO-like/
Tadh_TriadG28230	palevioletred3	0.708	transmembrane_and_coiled_coil_domains_4	DUF726/
Tadh_TriadG61186	palevioletred3	0.708	solute_carrier_family_35_member_F3	
Tadh_wf_g4639	palevioletred3	0.707		
Tadh_TriadG56432	palevioletred3	0.707	centrosomal_protein_43	FOP_dimer/
Tadh_TriadG29275	palevioletred3	0.705	phosphoglucomutase_1	PGM_PMM_I/PGM_PMM_II/PGM_PMM_III/PGM_PMM_IV/
Tadh_TriadG23008	palevioletred3	0.705	FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3	Forkhead/
Tadh_TriadG37484	palevioletred3	0.701	WD_repeat_domain_7	WD40/WD40/WD40/
Tadh_TriadG61967	palevioletred3	0.698	myosin_VIIA	Myosin_head/IQ/MyTH4/FERM_M/SH3_2/MyTH4/FERM_M/
Tadh_orphan_2888	palevioletred3	0.696	NA	NA
Tadh_TriadG56978	palevioletred3	0.694	cytochrome_P450_family_24_subfamily_A_member_1	p450/
Tadh_TriadG17498	palevioletred3	0.694	adhesion_G_protein_coupled_receptor_G4	7tm_2/
Tadh_TriadG54592	palevioletred3	0.693		
Tadh_TriadG63428	palevioletred3	0.687	EMAP_like_1	HELP/WD40/WD40/WD40/ANAPC4_WD40/WD40/
Tadh_orphan_2583	palevioletred3	0.687	NA	NA
Tadh_orphan_808	palevioletred3	0.685	NA	NA
Tadh_orphan_2346	palevioletred3	0.685	NA	NA
Tadh_orphan_1183	palevioletred3	0.683	NA	NA
Tadh_TriadG14780	palevioletred3	0.677	dual_specificity_phosphatase_1	DSPc/
Tadh_TriadG50837	palevioletred3	0.675	G_elongation_factor_mitochondrial_1	GTP_EFTU/GTP_EFTU_D2/EFG_III/EFG_IV/EFG_C/
Tadh_orphan_328	palevioletred3	0.674	NA	NA
Tadh_orphan_925	palevioletred3	0.674	NA	NA
Tadh_TriadG32073	palevioletred3	0.673	butyrylcholinesterase	COesterase/
Tadh_TriadG59563	palevioletred3	0.673	glutamate_metabotropic_receptor_7	ANF_receptor/7tm_3/
Tadh_TriadG57692	palevioletred3	0.673	adhesion_G_protein_coupled_receptor_G2	GPS/7tm_2/
Tadh_TriadG22163	palevioletred3	0.672	ceramide_transporter_1	PH/START/
Tadh_TriadG57028	palevioletred3	0.667		TALPID3/
Tadh_TriadG35841	palevioletred3	0.666	diacylglycerol_O_acyltransferase_1	MBOAT/
Tadh_TriadG63287	palevioletred3	0.665	aconitase_1	Aconitase/Aconitase_C/
Tadh_TriadG50710	palevioletred3	0.664	solute_carrier_family_1_member_2	SDF/
Tadh_TriadG29779	palevioletred3	0.663	acyl_CoA_synthetase_family_member_2	AMP-binding/AMP-binding_C/
Tadh_orphan_1897	palevioletred3	0.662	NA	NA
Tadh_TriadG3218	palevioletred3	0.66	glutamate_ionotropic_receptor_AMPA_type_subunit_1	Lig_chan-Glu_bd/Lig_chan/
Tadh_TriadG31511	palevioletred3	0.659	ATP_binding_cassette_subfamily_A_member_5	ABC2_membrane_3/ABC_tran/ABC2_membrane_3/ABC_tran/
Tadh_TriadG54385	palevioletred3	0.655	beclin_1	APG6_N/APG6/
Tadh_TriadG60418	palevioletred3	0.651		
Tadh_TriadG55871	palevioletred3	0.647	adhesion_G_protein_coupled_receptor_L3	7tm_2/7tm_2/
Tadh_TriadG24329	palevioletred3	0.647	TBC1_domain_family_member_20	RabGAP-TBC/
Tadh_TriadG57407	palevioletred3	0.645		
Tadh_orphan_1852	palevioletred3	0.644	NA	NA
Tadh_TriadG56253	palevioletred3	0.642	karyopherin_subunit_alpha_4	Death/Arm/Arm/Arm_2/
Tadh_TriadG53986	palevioletred3	0.64	oxidoreductase_like_domain_containing_1	Oxidored-like/
Tadh_TriadG37607	palevioletred3	0.639	15_hydroxyprostaglandin_dehydrogenase	adh_short/
Tadh_wf_g8657	palevioletred3	0.638	F_box_and_leucine_rich_repeat_protein_4	LRR_6/LRR_6/
Tadh_TriadG55951	palevioletred3	0.637		
Tadh_TriadG26326	palevioletred3	0.633	ceramide_1_phosphate_transfer_protein	GLTP/
Tadh_TriadG30874	palevioletred3	0.627	acyl_CoA_dehydrogenase_very_long_chain	Acyl-CoA_dh_N/Acyl-CoA_dh_M/Acyl-CoA_dh_1/
Tadh_orphan_2305	palevioletred3	0.627	NA	NA
Tadh_TriadG60377	palevioletred3	0.626	somatostatin_receptor_2	7tm_1/
Tadh_TriadG19972	palevioletred3	0.625	hydroxy_delta_5_steroid_dehydrogenase_3_beta_and_steroid_delta_isomerase_1	3Beta_HSD/
Tadh_TriadG58543	palevioletred3	0.624	wolframin_ER_transmembrane_glycoprotein	Sel1/Sel1/Sel1/
Tadh_TriadG58517	palevioletred3	0.624		
Tadh_orphan_2232	palevioletred3	0.623	NA	NA
Tadh_orphan_2540	palevioletred3	0.623	NA	NA
Tadh_TriadG59571	palevioletred3	0.621	calcium_sensing_receptor	ANF_receptor/NCD3G/7tm_3/
Tadh_TriadG56251	palevioletred3	0.615	glutamate_ionotropic_receptor_kainate_type_subunit_1	ANF_receptor/
Tadh_orphan_117	palevioletred3	0.613	NA	NA
Tadh_orphan_2494	palevioletred3	0.609	NA	NA
Tadh_TriadG58948	palevioletred3	0.609	abhydrolase_domain_containing_3_phospholipase	Abhydrolase_1/
Tadh_TriadG25944	palevioletred3	0.601	cytochrome_P450_family_3_subfamily_A_member_4	p450/
Tadh_TriadG60075	palevioletred3	0.601	Rho_guanine_nucleotide_exchange_factor_17	RhoGEF/PH_19/WD40_2/
Tadh_TriadG52157	palevioletred3	0.599	Yes1_associated_transcriptional_regulator	WW/
Tadh_orphan_2630	palevioletred3	0.598	NA	NA
Tadh_TriadG64231	palevioletred3	0.598	zinc_finger_DHHC_type_palmitoyltransferase_3	DHHC/
Tadh_TriadG17953	palevioletred3	0.598	KLF1/KLF2/KLF3/KLF4/KLF5/KLF6/KLF7/KLF8/KLF12	zf-C2H2/zf-C2H2/zf-C2H2/
Tadh_wf_g1194	palevioletred3	0.597	cortactin_binding_protein_2	CortBP2/Ank_2/Ank_4/
Tadh_wf_g9406	palevioletred3	0.595		
Tadh_TriadG31186	palevioletred3	0.592	uridine_phosphorylase_2	PNP_UDP_1/
Tadh_TriadG61222	palevioletred3	0.587	ArfGAP_with_coiled_coil_ankyrin_repeat_and_PH_domains_2	BAR_3/PH/ArfGap/
Tadh_orphan_311	palevioletred3	0.586	NA	NA
Tadh_TriadG54220	palevioletred3	0.584		
Tadh_orphan_1106	palevioletred3	0.58	NA	NA
Tadh_orphan_2315	palevioletred3	0.571	NA	NA
Tadh_TriadG54809	palevioletred3	0.566		
Tadh_TriadG50836	palevioletred3	0.566	solute_carrier_family_25_member_30	Mito_carr/Mito_carr/Mito_carr/
Tadh_TriadG22916	palevioletred3	0.566	acetyl_CoA_carboxylase_alpha	Biotin_carb_N/CPSase_L_D2/Biotin_carb_C/ACC_central/Carboxyl_trans/
Tadh_TriadG50669	palevioletred3	0.561	golgi_SNAP_receptor_complex_member_1	V-SNARE_C/
Tadh_TriadG24380	palevioletred3	0.559	carbonic_anhydrase_8	Carb_anhydrase/
Tadh_TriadG22754	palevioletred3	0.554	N_glycanase_1	PUB/Rad4/PAW/
Tadh_orphan_1454	palevioletred3	0.554	NA	NA
Tadh_TriadG50560	palevioletred3	0.552	kinesin_family_member_13A	Kinesin/Kinesin_assoc/Kinesin_assoc/FHA/KIF1B/DUF3694/
Tadh_wf_g10492	palevioletred3	0.545		7tm_1/
Tadh_TriadG51027	palevioletred3	0.544	potassium_voltage_gated_channel_subfamily_H_member_5	PAS_9/Ion_trans/cNMP_binding/
Tadh_TriadG33521	palevioletred3	0.543	solute_carrier_family_6_member_1	SNF/
Tadh_TriadG25346	palevioletred3	0.541	gamma_butyrobetaine_hydroxylase_1	GBBH-like_N/TauD/
Tadh_orphan_1891	palevioletred3	0.536	NA	NA
Tadh_TriadG60713	palevioletred3	0.533		TPR_12/TPR_12/TPR_7/TPR_12/TPR_12/TPR_10/TPR_12/TPR_10/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/
Tadh_TriadG27645	palevioletred3	0.532	trafficking_protein_particle_complex_5	TRAPP/
Tadh_orphan_2106	palevioletred3	0.532	NA	NA
Tadh_TriadG16057	palevioletred3	0.528	calcium_calmodulin_dependent_protein_kinase_I	Pkinase/
Tadh_wf_g10735	palevioletred3	0.522	GRIP_and_coiled_coil_domain_containing_2	Rab_bind/GRIP/
Tadh_TriadG57473	palevioletred3	0.522	vacuolar_protein_sorting_13_homolog_D	Chorein_N/VPS13/VPS13_mid_rpt/VPS13_mid_rpt/SHR-BD/VPS13_C/
Tadh_TriadG33849	palevioletred3	0.52	gamma_butyrobetaine_hydroxylase_1	GBBH-like_N/TauD/
Tadh_TriadG26354	palevioletred3	0.515	acyl_CoA_thioesterase_7	4HBT/4HBT/
Tadh_TriadG28341	palevioletred3	0.514	protein_phosphatase_1_regulatory_subunit_3B	CBM_21/
Tadh_TriadG49581	palevioletred3	0.512	transmembrane_BAX_inhibitor_motif_containing_4	Bax1-I/
Tadh_TriadG37304	palevioletred3	0.507	IQ_motif_containing_GTPase_activating_protein_1	CH/IQ/IQ/IQ/RasGAP/RasGAP_C/
Tadh_TriadG54221	palevioletred3	0.505	trafficking_kinesin_protein_1	HAP1_N/Milton/
Tadh_orphan_1369	palevioletred3	0.505	NA	NA
Tadh_TriadG58057	palevioletred3	0.502	iron_sulfur_cluster_assembly_1	Fe-S_biosyn/
Tadh_TriadG28705	palevioletred3	0.501	sphingosine_1_phosphate_lyase_1	Pyridoxal_deC/
Tadh_TriadG18552	palevioletred3	0.5	acyl_CoA_synthetase_family_member_2	AMP-binding/AMP-binding_C/
Tadh_TriadG22860	greenyellow	0.991	translocator_protein	TspO_MBR/
Tadh_TriadG61419	greenyellow	0.99		NuA4/
Tadh_TriadG61196	greenyellow	0.986	solute_carrier_family_17_member_5	
Tadh_TriadG55192	greenyellow	0.985		
Tadh_TriadG61197	greenyellow	0.984	solute_carrier_family_17_member_5	MFS_1/
Tadh_TriadG19073	greenyellow	0.976	Rac_family_small_GTPase_1	Ras/
Tadh_TriadG22373	greenyellow	0.971	methyl_CpG_binding_domain_protein_2	MBD_C/
Tadh_wf_g3857	greenyellow	0.969	RAS_related_2	Ras/
Tadh_TriadG62858	greenyellow	0.968		
Tadh_TriadG22758	greenyellow	0.966	peroxidasin	An_peroxidase/
Tadh_TriadG60196	greenyellow	0.966		
Tadh_TriadG60206	greenyellow	0.965		
Tadh_TriadG29994	greenyellow	0.963		
Tadh_TriadG60704	greenyellow	0.963		DUF4735/
Tadh_TriadG61101	greenyellow	0.961		
Tadh_TriadG63844	greenyellow	0.96	ADP_ribosylserine_hydrolase	ADP_ribosyl_GH/
Tadh_TriadG28606	greenyellow	0.957	centromere_protein_J	Tcp10_C/
Tadh_TriadG60287	greenyellow	0.954	MCC_regulator_of_WNT_signaling_pathway	MCC-bdg_PDZ/
Tadh_orphan_2165	greenyellow	0.954	NA	NA
Tadh_wf_g3142	greenyellow	0.954	lamin_A_C	Filament/LTD/
Tadh_TriadG59813	greenyellow	0.951	SRF	SRF-TF/
Tadh_TriadG55657	greenyellow	0.95		Formyl_trans_N/Formyl_trans_C/ECH_1/
Tadh_TriadG57230	greenyellow	0.947	neuroglobin	Globin/
Tadh_TriadG54870	greenyellow	0.946	biogenesis_of_lysosomal_organelles_complex_1_subunit_1	GCN5L1/
Tadh_TriadG50484	greenyellow	0.946	nucleolar_protein_10	WD40/
