TrH2_TrispH2_008443-RA	ENSP00000427687.1	58.2	328	134	3	1	325	1	328	1.5e-110	398.7
TrH2_TrispH2_008445-RA	ENSP00000311648.6	29.0	504	330	11	27	514	20	511	3.2e-53	208.8
TrH2_TrispH2_008446-RA	ENSP00000374399.4	44.9	301	151	4	1	299	1	288	1.6e-68	258.8
TrH2_TrispH2_008447-RA	ENSP00000375836.1	44.1	1255	664	14	3	1234	28	1268	1.4e-293	1008.4
TrH2_TrispH2_008449-RA	ENSP00000417748.1	45.3	404	164	8	9	410	16	364	2.0e-80	298.9
TrH2_TrispH2_008450-RA	ENSP00000414635.1	52.3	44	21	0	214	257	243	286	7.9e-07	54.3
TrH2_TrispH2_008451-RA	ENSP00000349016.4	35.1	259	142	5	24	276	4	242	1.9e-33	142.5
TrH2_TrispH2_008452-RA	ENSP00000502939.1	87.6	434	53	1	1	434	1	433	8.5e-225	778.5
TrH2_TrispH2_008453-RA	ENSP00000378803.2	22.7	282	183	4	44	306	10	275	4.0e-10	65.1
TrH2_TrispH2_008454-RA	ENSP00000366506.2	25.1	331	218	10	16	329	12	329	2.2e-10	65.9
TrH2_TrispH2_008455-RA	ENSP00000258034.2	25.5	188	119	5	114	286	125	306	7.5e-06	50.8
TrH2_TrispH2_008456-RA	ENSP00000369960.1	23.0	305	182	11	26	283	28	326	9.6e-08	57.0
TrH2_TrispH2_008458-RA	ENSP00000331479.4	60.5	210	83	0	6	215	18	227	4.7e-75	280.0
TrH2_TrispH2_008459-RA	ENSP00000342512.2	35.3	207	117	6	4	194	15	220	3.5e-23	107.8
TrH2_TrispH2_008460-RA	ENSP00000420277.1	55.7	296	126	3	7	299	47	340	1.1e-84	313.2
TrH2_TrispH2_008461-RA	ENSP00000325017.5	35.2	1322	706	17	95	1276	8	1318	1.7e-223	775.8
TrH2_TrispH2_008462-RA	ENSP00000264992.3	24.9	610	392	14	1	577	1	577	1.5e-36	153.7
TrH2_TrispH2_008346-RA	ENSP00000368091.5	30.9	379	229	9	10	358	9	384	3.4e-45	182.6
TrH2_TrispH2_008347-RA	ENSP00000431099.1	38.0	397	206	9	865	1251	1322	1688	1.1e-53	211.8
TrH2_TrispH2_008349-RA	ENSP00000345719.4	29.4	347	211	9	58	402	8	322	4.9e-28	124.8
TrH2_TrispH2_008350-RA	ENSP00000362350.3	24.3	655	424	18	1	613	9	633	3.4e-37	156.0
TrH2_TrispH2_008351-RA	ENSP00000481715.2	25.7	818	507	32	329	1114	4313	5061	5.6e-48	193.0
TrH2_TrispH2_008352-RA	ENSP00000168216.6	57.0	258	103	3	4	259	8	259	8.8e-76	282.7
TrH2_TrispH2_008353-RA	ENSP00000481715.2	28.2	787	477	35	127	870	4320	5061	3.1e-52	206.8
TrH2_TrispH2_008354-RA	ENSP00000486565.1	27.9	879	506	40	117	941	4321	5125	4.6e-51	203.0
TrH2_TrispH2_008355-RA	ENSP00000487412.1	26.7	874	513	39	112	923	30	837	1.6e-53	211.1
TrH2_TrispH2_008356-RA	ENSP00000367299.3	50.0	384	185	4	1	378	1	383	2.7e-102	371.3
TrH2_TrispH2_008357-RA	ENSP00000278618.4	37.3	306	137	4	39	309	17	302	8.1e-52	203.4
TrH2_TrispH2_008358-RA	ENSP00000502606.1	56.1	490	199	5	184	665	125	606	7.6e-164	576.6
TrH2_TrispH2_008359-RA	ENSP00000371450.4	61.2	294	114	0	35	328	49	342	1.9e-113	408.3
TrH2_TrispH2_008361-RA	ENSP00000267377.2	22.8	303	197	12	22	317	60	332	2.7e-07	55.8
TrH2_TrispH2_008362-RA	ENSP00000363641.5	50.5	105	50	1	58	162	3	105	3.4e-25	114.0
TrH2_TrispH2_008363-RA	ENSP00000417573.1	50.7	221	106	1	2	219	14	234	7.7e-57	219.5
TrH2_TrispH2_008364-RA	ENSP00000295448.3	67.9	287	73	2	1	287	1	268	2.2e-107	387.9
TrH2_TrispH2_008365-RA	ENSP00000366995.3	21.2	400	280	11	98	483	145	523	1.8e-17	90.5
TrH2_TrispH2_008366-RA	ENSP00000392328.2	33.3	99	63	3	497	595	20	115	4.0e-04	46.6
TrH2_TrispH2_008367-RA	ENSP00000307822.6	24.3	366	264	6	18	380	137	492	1.4e-16	86.7
TrH2_TrispH2_009022-RA	ENSP00000239032.2	22.9	297	214	5	14	304	56	343	7.4e-08	57.4
TrH2_TrispH2_009023-RA	ENSP00000504128.1	27.4	179	107	5	44	208	138	307	2.4e-04	45.4
TrH2_TrispH2_009024-RA	ENSP00000239032.2	22.2	230	170	4	30	253	72	298	3.8e-04	45.1
TrH2_TrispH2_009026-RA	ENSP00000234111.4	40.4	406	226	4	40	440	22	416	3.7e-85	314.7
TrH2_TrispH2_009027-RA	ENSP00000500738.1	43.4	173	92	3	23	195	83	249	6.1e-37	153.3
TrH2_TrispH2_009028-RA	ENSP00000481593.1	45.5	132	72	0	46	177	36	167	7.8e-31	132.9
TrH2_TrispH2_009029-RA	ENSP00000377369.3	38.4	86	51	1	79	164	66	149	1.5e-09	63.9
TrH2_TrispH2_009030-RA	ENSP00000246747.4	79.9	184	37	0	1	184	1	184	7.3e-85	312.4
TrH2_TrispH2_009031-RA	ENSP00000450567.1	28.3	520	277	10	449	895	48	544	1.8e-48	193.7
TrH2_TrispH2_009032-RA	ENSP00000348714.4	39.7	763	407	10	270	981	62	822	2.2e-159	562.4
TrH2_TrispH2_009033-RA	ENSP00000298288.6	28.2	419	251	9	1	382	1	406	1.5e-18	93.2
TrH2_TrispH2_009034-RA	ENSP00000501911.1	58.0	174	73	0	1	174	1	174	4.7e-65	246.5
TrH2_TrispH2_009035-RA	ENSP00000377099.2	47.1	478	238	8	113	581	136	607	2.1e-125	448.7
TrH2_TrispH2_009036-RA	ENSP00000438170.2	52.6	135	60	1	1	131	1	135	9.7e-34	142.1
TrH2_TrispH2_009037-RA	ENSP00000263918.4	40.3	745	340	16	15	706	88	780	1.7e-134	479.2
TrH2_TrispH2_009039-RA	ENSP00000347872.2	38.7	341	203	3	14	352	51	387	6.8e-65	247.3
TrH2_TrispH2_009040-RA	ENSP00000295065.4	59.8	281	111	2	70	350	18	296	1.0e-95	349.4
TrH2_TrispH2_009041-RA	ENSP00000497078.1	87.7	203	23	2	1	202	4	205	2.4e-97	354.0
TrH2_TrispH2_009045-RA	ENSP00000477512.1	52.4	315	148	2	7	320	8	321	6.4e-84	310.1
TrH2_TrispH2_009046-RA	ENSP00000477512.1	58.6	145	60	0	13	157	9	153	2.2e-40	164.5
TrH2_TrispH2_009047-RA	ENSP00000370648.3	51.0	143	60	2	1	139	200	336	5.7e-37	152.9
TrH2_TrispH2_009048-RA	ENSP00000477512.1	52.1	311	148	1	13	322	9	319	6.2e-87	320.1
TrH2_TrispH2_009049-RA	ENSP00000477512.1	53.0	117	55	0	13	129	9	125	1.5e-24	111.7
TrH2_TrispH2_009050-RA	ENSP00000477512.1	51.8	311	149	1	9	318	9	319	2.5e-88	324.7
TrH2_TrispH2_009051-RA	ENSP00000267584.4	40.4	710	398	9	21	712	19	721	2.4e-131	468.8
TrH2_TrispH2_009053-RA	ENSP00000260649.6	41.2	539	288	11	70	599	112	630	4.6e-115	414.5
TrH2_TrispH2_009054-RA	ENSP00000260649.6	36.3	636	346	15	5	627	62	651	3.2e-108	391.7
TrH2_TrispH2_009055-RA	ENSP00000348550.4	29.8	362	233	6	9	349	18	379	6.8e-46	184.9
TrH2_TrispH2_008315-RA	ENSP00000442318.1	56.1	1261	510	8	1	1256	1	1222	0.0e+00	1251.5
TrH2_TrispH2_008316-RA	ENSP00000299155.6	28.5	302	176	13	3	292	6	279	1.3e-19	97.1
TrH2_TrispH2_008317-RA	ENSP00000494248.1	48.3	58	26	1	14	71	17	70	9.2e-05	45.8
TrH2_TrispH2_008331-RA	ENSP00000355577.3	28.0	332	231	4	22	347	127	456	2.2e-25	115.9
TrH2_TrispH2_008332-RA	ENSP00000355577.3	26.1	368	215	10	22	345	127	481	1.7e-16	86.3
TrH2_TrispH2_008333-RA	ENSP00000355577.3	26.2	328	236	3	22	344	127	453	8.2e-25	114.0
TrH2_TrispH2_008334-RA	ENSP00000355577.3	28.6	294	201	4	54	339	152	444	9.4e-28	123.6
TrH2_TrispH2_008336-RA	ENSP00000237530.6	33.6	595	372	9	35	617	34	617	2.7e-89	329.3
TrH2_TrispH2_008337-RA	ENSP00000480017.1	42.6	526	285	3	12	522	14	537	1.8e-112	405.6
TrH2_TrispH2_008338-RA	ENSP00000501734.1	34.8	138	89	1	1	137	30	167	1.6e-22	105.1
TrH2_TrispH2_008339-RA	ENSP00000233468.4	75.4	122	28	1	1	120	1	122	3.8e-50	196.4
TrH2_TrispH2_008340-RA	ENSP00000274901.4	63.2	304	112	0	37	340	33	336	4.5e-112	403.7
TrH2_TrispH2_008341-RA	ENSP00000317379.3	49.0	506	251	5	10	512	141	642	4.6e-140	497.3
TrH2_TrispH2_008342-RA	ENSP00000220847.8	24.3	779	391	20	5	588	3	777	3.9e-27	122.9
TrH2_TrispH2_008343-RA	ENSP00000348019.5	44.3	461	248	5	35	491	35	490	1.3e-110	399.4
TrH2_TrispH2_002703-RA	ENSP00000341342.3	24.8	447	257	9	23	453	65	448	8.9e-30	131.0
TrH2_TrispH2_002704-RA	ENSP00000422099.1	33.3	273	177	3	18	285	10	282	2.1e-39	162.9
TrH2_TrispH2_002705-RA	ENSP00000355428.5	37.9	211	130	1	23	233	67	276	6.0e-29	127.5
TrH2_TrispH2_002706-RA	ENSP00000356475.2	34.6	1488	692	30	240	1523	272	1682	3.5e-233	808.1
TrH2_TrispH2_002708-RA	ENSP00000350090.2	43.7	190	106	1	4	193	8	196	6.1e-42	171.0
TrH2_TrispH2_002709-RA	ENSP00000386604.1	33.0	291	180	7	13	300	12	290	2.8e-35	149.1
TrH2_TrispH2_002711-RA	ENSP00000365426.1	44.1	118	65	1	52	169	3	119	5.2e-21	100.5
TrH2_TrispH2_002712-RA	ENSP00000264668.2	36.2	727	421	8	12	729	33	725	4.6e-130	464.5
TrH2_TrispH2_002713-RA	ENSP00000362041.4	43.5	253	140	3	1	251	1	252	1.6e-53	208.8
TrH2_TrispH2_002714-RA	ENSP00000272638.9	23.4	478	236	8	1	370	2	457	1.6e-21	103.2
TrH2_TrispH2_002721-RA	ENSP00000313420.3	39.0	4186	2358	66	38	4127	42	4128	0.0e+00	2811.6
TrH2_TrispH2_002723-RA	ENSP00000292478.5	22.4	517	264	8	121	503	148	661	8.0e-28	124.4
TrH2_TrispH2_002724-RA	ENSP00000336842.3	36.6	579	328	4	21	562	48	624	1.0e-108	393.3
TrH2_TrispH2_002725-RA	ENSP00000485525.1	69.6	461	140	0	6	466	13	473	5.5e-185	646.4
TrH2_TrispH2_002728-RA	ENSP00000219400.3	40.3	72	43	0	1	72	1	72	5.0e-11	65.9
TrH2_TrispH2_002729-RA	ENSP00000344504.2	51.0	98	47	1	2	99	4	100	1.5e-16	85.5
TrH2_TrispH2_002730-RA	ENSP00000483968.1	49.9	749	347	3	98	822	8	752	1.2e-126	453.4
TrH2_TrispH2_002731-RA	ENSP00000459733.1	35.5	849	454	11	113	942	268	1041	6.0e-58	225.3
TrH2_TrispH2_002733-RA	ENSP00000350698.3	72.6	441	120	1	5	444	12	452	1.4e-177	621.7
TrH2_TrispH2_002734-RA	ENSP00000362807.4	44.2	172	95	1	108	278	113	284	1.7e-37	155.6
TrH2_TrispH2_002735-RA	ENSP00000323687.6	29.3	1133	613	25	51	1097	117	1147	5.1e-99	362.1
TrH2_TrispH2_002737-RA	ENSP00000380679.4	31.1	863	593	1	118	980	276	1136	1.2e-96	354.0
TrH2_TrispH2_002738-RA	ENSP00000413520.2	61.0	810	258	12	1	775	1	787	3.2e-275	946.8
TrH2_TrispH2_002739-RA	ENSP00000309794.2	43.9	437	232	7	130	555	298	732	1.2e-106	386.7
TrH2_TrispH2_002740-RA	ENSP00000312304.4	29.2	226	155	3	15	240	25	245	4.8e-28	124.0
TrH2_TrispH2_002741-RA	ENSP00000380256.4	40.9	531	301	7	6	530	20	543	5.9e-104	377.9
TrH2_TrispH2_002742-RA	ENSP00000320658.8	41.6	409	229	3	58	464	74	474	1.8e-92	339.0
TrH2_TrispH2_002743-RA	ENSP00000499705.1	29.0	610	394	14	95	696	310	888	2.6e-61	236.1
TrH2_TrispH2_002744-RA	ENSP00000497532.1	52.0	275	126	3	13	281	29	303	1.2e-70	265.8
TrH2_TrispH2_002745-RA	ENSP00000275364.3	51.9	345	165	1	22	365	37	381	5.5e-100	363.6
TrH2_TrispH2_002746-RA	ENSP00000400717.2	48.1	366	180	3	5	362	13	376	3.8e-93	340.9
TrH2_TrispH2_002747-RA	ENSP00000475471.1	45.0	60	33	0	31	90	45	104	6.7e-07	52.4
TrH2_TrispH2_002749-RA	ENSP00000296589.4	30.2	484	316	8	37	499	44	526	2.6e-58	225.7
TrH2_TrispH2_002750-RA	ENSP00000296589.4	29.7	482	296	10	49	494	49	523	8.6e-54	210.7
TrH2_TrispH2_002751-RA	ENSP00000296589.4	30.5	486	290	13	49	497	49	523	2.8e-52	205.7
TrH2_TrispH2_002752-RA	ENSP00000428137.1	30.1	136	93	1	48	181	80	215	8.4e-10	63.5
TrH2_TrispH2_002754-RA	ENSP00000296589.4	26.8	497	335	8	48	522	34	523	8.2e-44	177.6
TrH2_TrispH2_002755-RA	ENSP00000296589.4	24.6	479	335	6	40	501	29	498	3.0e-23	110.2
TrH2_TrispH2_002756-RA	ENSP00000296589.4	24.7	578	354	10	24	574	3	526	2.5e-41	169.5
TrH2_TrispH2_002757-RA	ENSP00000264276.6	32.5	114	64	4	30	143	1030	1130	1.0e-04	46.2
TrH2_TrispH2_002758-RA	ENSP00000257910.3	40.2	194	105	3	13	197	10	201	1.7e-29	128.6
TrH2_TrispH2_002759-RA	ENSP00000257910.3	34.0	206	135	1	19	224	6	210	8.0e-25	113.2
TrH2_TrispH2_002760-RA	ENSP00000359799.5	49.9	355	150	6	1	347	1	335	4.4e-91	334.0
TrH2_TrispH2_002763-RA	ENSP00000414066.2	39.6	111	58	2	12	115	4	112	1.8e-15	81.3
TrH2_TrispH2_002765-RA	ENSP00000447942.1	42.9	154	85	2	6	157	2	154	2.8e-29	127.5
TrH2_TrispH2_002766-RA	ENSP00000385478.2	50.6	243	115	3	14	251	47	289	2.6e-62	238.8
TrH2_TrispH2_002767-RA	ENSP00000385780.2	53.9	647	259	4	206	815	137	781	1.5e-214	745.3
TrH2_TrispH2_002768-RA	ENSP00000377091.3	29.1	1295	587	31	5	1019	7	1250	2.0e-131	469.5
TrH2_TrispH2_002769-RA	ENSP00000385381.2	56.0	182	71	4	308	482	244	423	6.0e-47	188.0
TrH2_TrispH2_002770-RA	ENSP00000387160.1	60.5	778	291	9	23	792	7	776	7.1e-262	902.5
TrH2_TrispH2_002771-RA	ENSP00000304930.4	32.7	101	58	2	62	152	75	175	6.0e-09	60.1
TrH2_TrispH2_002772-RA	ENSP00000350215.3	32.7	930	541	27	39	919	116	1009	1.1e-135	483.8
TrH2_TrispH2_002773-RA	ENSP00000374332.3	43.5	214	121	0	6	219	2	215	1.7e-51	201.8
TrH2_TrispH2_002774-RA	ENSP00000315950.5	44.0	359	188	5	13	363	8	361	3.4e-81	301.2
TrH2_TrispH2_002775-RA	ENSP00000369810.3	42.5	816	449	10	11	816	8	813	7.0e-183	640.2
TrH2_TrispH2_002776-RA	ENSP00000371936.5	30.9	517	300	18	1	504	61	533	5.1e-62	239.2
TrH2_TrispH2_002778-RA	ENSP00000402222.2	67.4	172	56	0	8	179	7	178	6.5e-69	261.2
TrH2_TrispH2_002780-RA	ENSP00000258774.5	41.1	282	160	4	1	280	1	278	2.6e-65	248.1
TrH2_TrispH2_002781-RA	ENSP00000338378.5	33.8	731	367	16	27	671	98	797	1.5e-95	349.7
TrH2_TrispH2_002782-RA	ENSP00000480703.1	24.3	437	311	5	21	455	25	443	1.6e-22	106.7
TrH2_TrispH2_002784-RA	ENSP00000261507.6	65.7	286	95	3	3	287	10	293	2.9e-112	404.1
TrH2_TrispH2_002785-RA	ENSP00000249289.4	65.2	115	40	0	14	128	5	119	7.7e-41	165.6
TrH2_TrispH2_002786-RA	ENSP00000305714.5	25.1	407	228	15	27	389	587	960	3.4e-25	115.5
TrH2_TrispH2_002787-RA	ENSP00000297534.6	32.6	95	58	3	6	97	12	103	1.1e-05	48.5
TrH2_TrispH2_002788-RA	ENSP00000494094.1	49.3	590	282	9	14	596	37	616	8.4e-138	490.0
TrH2_TrispH2_002789-RA	ENSP00000361642.3	42.2	277	146	2	41	308	36	307	3.2e-56	218.0
TrH2_TrispH2_002791-RA	ENSP00000344779.3	39.2	319	159	7	1	310	1	293	3.4e-51	201.4
TrH2_TrispH2_002792-RA	ENSP00000306662.3	24.6	228	152	6	31	252	46	259	4.8e-03	41.6
TrH2_TrispH2_002795-RA	ENSP00000362873.3	50.5	107	52	1	9	114	10	116	1.5e-30	131.3
TrH2_TrispH2_002796-RA	ENSP00000375851.3	46.5	620	246	8	1	535	1	619	4.3e-69	261.5
TrH2_TrispH2_002797-RA	ENSP00000348657.3	32.4	873	559	13	20	883	18	868	8.5e-118	424.5
TrH2_TrispH2_002799-RA	ENSP00000284311.3	29.2	226	136	7	86	303	102	311	5.3e-09	61.2
TrH2_TrispH2_002800-RA	ENSP00000499436.1	24.3	1906	1094	53	500	2261	244	1945	5.4e-132	473.0
TrH2_TrispH2_002801-RA	ENSP00000499436.1	23.0	2131	1222	60	336	2335	102	1945	7.9e-118	426.0
TrH2_TrispH2_002802-RA	ENSP00000383303.1	26.6	192	118	8	335	518	313	489	2.4e-13	76.6
TrH2_TrispH2_002803-RA	ENSP00000499436.1	22.6	2021	1144	74	342	2183	245	2024	4.4e-80	300.8
TrH2_TrispH2_002804-RA	ENSP00000499436.1	23.4	2146	1203	65	294	2273	102	1972	2.6e-117	424.5
TrH2_TrispH2_002805-RA	ENSP00000367538.4	37.8	352	201	8	1	342	1	344	7.9e-61	233.8
TrH2_TrispH2_008877-RA	ENSP00000350686.5	29.5	631	329	15	4	558	63	653	3.0e-61	235.7
TrH2_TrispH2_008878-RA	ENSP00000263921.3	50.6	160	76	1	15	171	6	165	2.4e-45	181.0
TrH2_TrispH2_008879-RA	ENSP00000345752.6	51.1	536	244	8	95	625	78	600	1.8e-157	555.4
TrH2_TrispH2_008882-RA	ENSP00000501476.1	55.6	1181	490	10	39	1195	4	1174	0.0e+00	1340.9
TrH2_TrispH2_008883-RA	ENSP00000304854.3	47.3	146	77	0	4	149	5	150	4.9e-42	169.9
TrH2_TrispH2_008884-RA	ENSP00000285873.6	31.1	1309	770	27	17	1255	8	1254	3.0e-153	542.7
TrH2_TrispH2_008894-RA	ENSP00000431040.1	45.9	109	59	0	112	220	67	175	7.1e-22	103.6
TrH2_TrispH2_008895-RA	ENSP00000264501.4	25.8	5233	2806	150	26	4441	31	5002	0.0e+00	1283.9
TrH2_TrispH2_008896-RA	ENSP00000368766.4	25.2	353	212	8	30	367	103	418	1.9e-18	92.8
TrH2_TrispH2_008897-RA	ENSP00000325312.5	77.1	367	79	1	116	477	112	478	7.0e-172	602.8
TrH2_TrispH2_008898-RA	ENSP00000325312.5	78.2	367	75	1	122	483	112	478	3.6e-176	617.1
TrH2_TrispH2_008671-RA	ENSP00000262209.4	23.1	485	348	12	636	1105	594	1068	9.6e-18	92.0
TrH2_TrispH2_008673-RA	ENSP00000262209.4	25.7	1080	717	29	106	1127	60	1112	5.6e-18	92.8
TrH2_TrispH2_008674-RA	ENSP00000262209.4	26.0	1073	731	27	96	1125	46	1098	4.6e-28	126.3
TrH2_TrispH2_008675-RA	ENSP00000232888.6	53.3	362	165	3	94	453	106	465	1.1e-52	206.8
TrH2_TrispH2_008676-RA	ENSP00000498634.1	25.0	805	465	22	94	781	172	954	3.0e-42	172.9
TrH2_TrispH2_008677-RA	ENSP00000402849.3	37.2	400	222	9	35	408	109	505	1.0e-54	213.4
TrH2_TrispH2_008679-RA	ENSP00000499243.1	31.3	428	281	3	74	497	89	507	1.3e-62	240.0
TrH2_TrispH2_008680-RA	ENSP00000253814.3	39.1	133	70	4	154	275	73	205	2.0e-20	99.0
TrH2_TrispH2_008682-RA	ENSP00000369411.3	68.4	373	101	2	1	373	1	356	1.0e-146	518.8
TrH2_TrispH2_008683-RA	ENSP00000422686.1	40.8	76	45	0	192	267	222	297	1.1e-06	54.3
TrH2_TrispH2_008684-RA	ENSP00000359424.6	30.0	130	75	5	150	273	96	215	2.2e-06	52.8
TrH2_TrispH2_008685-RA	ENSP00000408734.2	22.5	253	169	4	159	408	103	331	5.8e-11	68.2
TrH2_TrispH2_008686-RA	ENSP00000453148.1	27.1	192	119	6	151	333	350	529	8.3e-09	60.8
TrH2_TrispH2_008687-RA	ENSP00000408734.2	27.6	293	163	11	25	295	68	333	5.2e-19	94.4
TrH2_TrispH2_008688-RA	ENSP00000408734.2	29.1	182	112	4	160	337	159	327	2.3e-13	75.9
TrH2_TrispH2_008689-RA	ENSP00000408734.2	33.6	307	179	8	22	309	31	331	2.9e-34	145.6
TrH2_TrispH2_008691-RA	ENSP00000358963.3	21.4	341	190	9	27	300	59	388	7.7e-06	50.8
TrH2_TrispH2_008692-RA	ENSP00000480971.1	20.5	303	215	9	19	308	39	328	6.8e-07	54.3
TrH2_TrispH2_008923-RA	ENSP00000305343.1	78.6	98	20	1	1	98	1	97	6.4e-39	160.2
TrH2_TrispH2_008924-RA	ENSP00000264424.8	37.7	634	341	14	24	630	1	607	9.6e-114	410.2
TrH2_TrispH2_008925-RA	ENSP00000418427.1	38.6	184	97	2	7	176	4	185	1.5e-31	136.0
TrH2_TrispH2_008926-RA	ENSP00000420627.2	61.8	110	40	1	204	313	122	229	1.2e-38	160.2
TrH2_TrispH2_008928-RA	ENSP00000254029.3	44.9	622	262	10	360	901	287	907	1.3e-134	479.9
TrH2_TrispH2_008929-RA	ENSP00000468788.1	46.0	87	47	0	9	95	1	87	1.3e-15	83.2
TrH2_TrispH2_008930-RA	ENSP00000385931.1	37.3	153	92	2	41	189	10	162	6.3e-23	106.7
TrH2_TrispH2_008931-RA	ENSP00000312778.7	56.6	768	313	4	1	764	1	752	3.7e-263	906.7
TrH2_TrispH2_008933-RA	ENSP00000386939.1	30.2	182	118	3	108	289	40	212	6.7e-16	84.0
TrH2_TrispH2_008934-RA	ENSP00000355895.5	45.5	224	120	1	13	236	9	230	8.1e-52	203.0
TrH2_TrispH2_008935-RA	ENSP00000265299.6	37.3	359	214	7	68	425	405	753	1.7e-55	216.1
TrH2_TrispH2_008936-RA	ENSP00000265594.4	58.3	688	277	6	42	727	42	721	6.8e-227	786.2
TrH2_TrispH2_008937-RA	ENSP00000368511.3	33.6	298	182	3	50	339	22	311	5.9e-47	187.6
TrH2_TrispH2_008938-RA	ENSP00000364580.3	45.7	322	172	1	36	357	10	328	1.9e-76	285.4
TrH2_TrispH2_008940-RA	ENSP00000431526.1	27.8	72	46	1	224	295	193	258	6.6e-03	40.8
TrH2_TrispH2_008941-RA	ENSP00000384259.3	48.4	401	186	8	4	391	1	393	2.0e-108	391.7
TrH2_TrispH2_008942-RA	ENSP00000245222.3	27.3	582	322	10	39	529	67	638	5.1e-62	238.0
TrH2_TrispH2_008943-RA	ENSP00000364261.3	49.0	192	76	4	50	228	59	241	7.0e-44	177.6
TrH2_TrispH2_008946-RA	ENSP00000265081.6	25.8	906	524	28	53	864	235	1086	2.6e-64	246.5
TrH2_TrispH2_008947-RA	ENSP00000263262.9	29.1	189	114	5	30	213	17	190	4.8e-19	94.0
TrH2_TrispH2_008948-RA	ENSP00000248378.4	54.0	50	23	0	7	56	14	63	2.7e-09	60.5
TrH2_TrispH2_008951-RA	ENSP00000257766.4	22.7	1327	889	26	150	1402	47	1310	6.1e-38	159.5
TrH2_TrispH2_008952-RA	ENSP00000363250.3	61.4	277	105	2	3	278	10	285	1.6e-97	355.1
TrH2_TrispH2_008953-RA	ENSP00000502821.1	94.4	374	21	0	3	376	2	375	6.7e-210	728.8
TrH2_TrispH2_008955-RA	ENSP00000380183.2	34.7	242	141	6	15	253	79	306	1.3e-31	136.0
TrH2_TrispH2_008956-RA	ENSP00000458435.1	93.0	374	26	0	3	376	2	375	5.7e-209	725.7
TrH2_TrispH2_008957-RA	ENSP00000380183.2	25.9	193	88	6	16	206	75	214	1.1e-07	56.2
TrH2_TrispH2_008958-RA	ENSP00000219611.2	39.0	741	408	12	151	880	342	1049	1.2e-151	536.6
TrH2_TrispH2_008960-RA	ENSP00000264451.6	47.5	480	230	5	83	555	104	568	1.6e-111	402.5
TrH2_TrispH2_008961-RA	ENSP00000329757.4	84.0	156	24	1	1	156	1	155	1.7e-58	224.6
TrH2_TrispH2_008962-RA	ENSP00000246957.5	53.1	620	269	8	109	714	78	689	1.4e-177	622.5
TrH2_TrispH2_008963-RA	ENSP00000362413.4	69.9	412	122	2	3	413	6	416	4.1e-160	563.5
TrH2_TrispH2_008964-RA	ENSP00000482107.1	50.1	885	406	10	1	854	1	880	5.1e-237	820.1
TrH2_TrispH2_008965-RA	ENSP00000452037.1	67.2	189	62	0	1	189	1	189	2.1e-45	181.4
TrH2_TrispH2_008966-RA	ENSP00000362800.3	39.1	225	122	3	434	655	465	677	7.7e-42	171.4
TrH2_TrispH2_008968-RA	ENSP00000429733.1	48.9	532	269	2	14	542	9	540	4.4e-161	567.4
TrH2_TrispH2_008969-RA	ENSP00000366819.3	56.5	232	98	2	1	231	1	230	3.1e-72	270.8
TrH2_TrispH2_008971-RA	ENSP00000293897.4	21.8	308	201	10	27	327	48	322	4.9e-05	48.1
TrH2_TrispH2_008976-RA	ENSP00000319635.2	27.7	159	105	4	29	187	53	201	1.6e-03	43.1
TrH2_TrispH2_008977-RA	ENSP00000359682.3	27.2	342	220	14	1	322	14	346	1.1e-09	63.5
TrH2_TrispH2_009002-RA	ENSP00000270792.5	44.2	86	48	0	6	91	7	92	4.7e-16	82.8
TrH2_TrispH2_009003-RA	ENSP00000434849.1	32.9	76	49	2	292	366	205	279	1.4e-03	44.7
TrH2_TrispH2_009004-RA	ENSP00000385746.2	47.3	182	88	3	48	222	45	225	4.5e-36	150.6
TrH2_TrispH2_009005-RA	ENSP00000427015.1	64.1	704	247	5	26	725	30	731	9.8e-266	915.2
TrH2_TrispH2_009006-RA	ENSP00000363463.4	27.9	687	401	19	1	640	1	640	4.2e-37	155.6
TrH2_TrispH2_009007-RA	ENSP00000303434.4	25.6	741	408	19	291	900	264	992	6.9e-46	185.3
TrH2_TrispH2_009008-RA	ENSP00000494481.1	29.9	693	404	18	55	681	285	961	5.9e-72	271.6
TrH2_TrispH2_009009-RA	ENSP00000406229.2	24.4	4236	2697	110	137	4135	100	4068	1.4e-296	1020.4
TrH2_TrispH2_009011-RA	ENSP00000367029.4	26.9	427	267	12	22	437	23	415	1.1e-30	133.7
TrH2_TrispH2_009012-RA	ENSP00000295124.4	33.2	500	261	12	142	589	177	655	2.7e-56	219.2
TrH2_TrispH2_009013-RA	ENSP00000499960.1	31.7	104	65	3	1246	1343	115	218	3.0e-11	70.9
TrH2_TrispH2_009015-RA	ENSP00000422473.1	41.0	229	133	1	19	245	16	244	1.9e-48	191.8
TrH2_TrispH2_009017-RA	ENSP00000280191.2	36.5	249	150	2	2	250	49	289	1.7e-39	162.2
TrH2_TrispH2_009018-RA	ENSP00000453559.3	37.7	61	36	2	148	207	10	69	4.6e-05	47.8
TrH2_TrispH2_009019-RA	ENSP00000491252.2	36.6	134	83	2	923	1056	2212	2343	7.0e-14	80.5
TrH2_TrispH2_009021-RA	ENSP00000501078.1	43.7	1489	420	23	218	1297	331	1810	1.5e-284	979.2
